gene	value_1	value_2	log2(fold_change)	p_value
PGAM5	45.8898	29.5765	-0.633719	0.00135
ZNF26	1.15804	1.09961	-0.0746952	0.79545
ZNF84	3.20952	2.61538	-0.295333	0.16325
ZNF268	2.1383	2.52996	0.242649	0.2699
KDM5A	5.37086	5.03385	-0.0934924	0.68085
RAD52	6.28785	5.78376	-0.120559	0.57795
FBXL14	9.38177	6.27779	-0.579603	0.0096
DCP1B	9.99467	8.93713	-0.161349	0.451
FOXM1	43.1839	45.1179	0.0632056	0.73725
EFCAB4B	6.33435	4.43831	-0.513186	0.02205
PARP11	0.914981	1.8219	0.99363	0.00035
C12orf4	3.00786	4.88373	0.699244	0.0017
AKAP3	1.55178	0.930675	-0.737576	0.0133
TNFRSF1A	36.0181	68.1186	0.919325	5e-05
SCNN1A	45.7541	6.13534	-2.89869	5e-05
LOC678655	0.207585	0.50431	1.28061	0.00935
VAMP1	2.84753	5.23191	0.877627	0.00435
MRPL51	151.659	138.238	-0.133677	0.48035
NOP2	43.6751	35.9453	-0.281006	0.14755
CHD4	91.714	71.049	-0.368327	0.0437
LPAR5	3.21332	0.213721	-3.91026	5e-05
ING4	9.28236	11.1374	0.262846	0.2473
ZNF384	22.1445	25.325	0.19361	0.31385
MLF2	218.6	241.416	0.143228	0.44935
CDCA3	25.3612	30.2285	0.253286	0.2316
SPSB2	6.35264	10.2764	0.693904	0.7389
PHB2	261.15	238.058	-0.133565	0.47075
SCARNA12	15.465	11.5272	-0.423965	0.9038
LPCAT3	24.6026	29.3454	0.254324	0.19325
C1R	2.41307	5.01236	1.05462	0.0001
C1RL	9.81137	8.81609	-0.154317	0.50895
RBP5	1.31374	1.51723	0.207763	0.591
CD163L1	1.70308	1.41391	-0.268452	0.28195
SLC2A3	1.59748	11.487	2.84614	5e-05
FAM86FP	0.857368	0.563808	-0.60471	0.09935
LOC389634	1.85082	3.05822	0.724525	0.06955
M6PR	55.3733	53.0973	-0.0605519	0.7874
A2M	0.276364	27.8947	6.65728	5e-05
DDX12P	3.47554	4.18506	0.268012	0.22595
KLRC4	17.8534	0.047872	-8.5428	0.00035
KLRC4-KLRK1	17.8534	0.047872	-8.5428	0.00035
KLRK1	17.8534	0.047872	-8.5428	0.00035
KLRC3	9.36259	0.112212	-6.38261	0.0099
KLRC2	11.6236	0.237823	-5.61103	5e-05
KLRAP1	1.00609	1.67541	0.735756	0.02015
MAGOHB	5.79611	7.24043	0.320992	0.13185
STYK1	5.34493	1.37877	-1.95479	5e-05
CSDA	206.398	72.4045	-1.51128	5e-05
PRH1	3.54337	16.6517	2.23247	0.0038
PRR4	3.54337	16.6517	2.23247	0.0038
LRP6	6.46671	6.83179	0.0792321	0.67825
LOH12CR2	0.861692	0.761773	-0.17781	0.6402
DUSP16	4.15646	3.66183	-0.182791	0.38345
GPR19	0.745667	0.377579	-0.981752	0.02225
HEBP1	39.3891	34.2616	-0.201205	0.33245
GRIN2B	2.7225	1.89995	-0.518973	0.02275
HIST4H4	0.949814	0.313817	-1.59772	0.11085
WBP11	46.8091	47.2425	0.013297	0.94665
ARHGDIB	1.44287	0.140039	-3.36504	0.001
EPS8	24.6469	22.4146	-0.136968	0.47235
RECQL	11.888	20.1808	0.763475	0.00075
LDHB	957.857	666.429	-0.523359	0.0042
ABCC9	1.37574	1.77522	0.367791	0.11295
KIAA0528	10.6901	8.48653	-0.333033	0.09765
KRAS	17.2469	14.1829	-0.282177	0.14
LOC100506451	0.512626	1.83408	1.83908	0.27895
BHLHE41	0.716596	0.482518	-0.570576	0.0812
ITPR2	2.21258	2.2691	0.0363896	0.85915
ASUN	16.1419	14.0595	-0.199265	0.3209
TM7SF3	19.1003	16.6423	-0.198733	0.303
MANSC4	0.393469	0.817118	1.05429	0.045
PTHLH	0.133282	0.561362	2.07445	0.001
ERGIC2	21.7951	21.7107	-0.00559199	0.9774
TMTC1	0.560392	0.390349	-0.521671	0.0603
IPO8	13.4304	18.1538	0.434772	0.02215
CAPRIN2	5.10515	10.5283	1.04425	5e-05
LOC100506660	0.595133	0.966247	0.69918	0.59185
FAM60A	91.2252	46.7709	-0.963823	5e-05
DENND5B	13.411	14.1972	0.0821883	0.6613
AMN1	9.17971	5.68285	-0.691832	0.00275
H3F3C	1.22365	0.917891	-0.414796	0.30865
YARS2	15.3505	12.6588	-0.278155	0.18165
PKP2	11.4951	14.7135	0.356119	0.0684
CPNE8	4.88411	6.76665	0.470346	0.02795
KIF21A	10.0999	7.10157	-0.508132	0.01195
SLC2A13	1.66526	1.74663	0.0688222	0.75965
GXYLT1	3.19815	2.9117	-0.135377	0.5252
YAF2	2.67418	2.89338	0.113656	0.61695
ZCRB1	24.4511	28.5981	0.22602	0.2656
PRICKLE1	0.779819	3.45765	2.14858	5e-05
PUS7L	5.29616	4.75944	-0.154154	0.4773
TWF1	58.2099	66.8751	0.200206	0.30285
PLEKHA8P1	1.1166	0.724791	-0.623475	0.73425
LOC400027	2.21021	2.34438	0.0850229	0.7521
SCAF11	19.7771	20.4687	0.0495897	0.79005
SLC38A1	44.6151	36.7234	-0.280834	0.13445
SLC38A2	185.741	165.179	-0.169269	0.36515
AMIGO2	0.272343	1.12855	2.05097	5e-05
RPAP3	12.3019	13.8691	0.172989	0.38125
HDAC7	14.365	9.91112	-0.535437	0.02485
VDR	4.4188	2.08713	-1.08213	5e-05
SENP1	4.30123	4.83269	0.168078	0.42265
ASB8	6.76808	7.05267	0.0594241	0.77715
ZNF641	4.46668	3.52117	-0.343147	0.11305
KANSL2	14.5285	13.4366	-0.112714	0.57485
CCNT1	16.3049	16.8354	0.0461853	0.8176
ADCY6	7.26739	8.00812	0.140026	0.49565
DDX23	41.9217	42.0722	0.00516965	0.97745
RND1	1.36339	1.33314	-0.0323755	0.92015
FKBP11	4.83849	5.95241	0.298915	0.3346
ARF3	76.2691	66.5917	-0.195757	0.29065
WNT10B	3.86068	2.66787	-0.533166	0.0318
DDN	4.85403	1.33128	-1.86637	5e-05
PRKAG1	28.5949	31.6757	0.147622	0.4544
MLL2	9.97731	10.8099	0.115628	0.53765
RHEBL1	1.8353	3.78873	1.0457	0.00115
LMBR1L	9.18482	8.67797	-0.081894	0.7041
TUBA1B	570.535	616.017	0.110655	0.5526
TUBA1A	92.2676	91.5973	-0.0105191	0.9549
C1QL4	6.01171	2.41893	-1.31341	5e-05
MCRS1	50.2725	52.7248	0.0687125	0.7193
FMNL3	1.13133	2.00938	0.828737	0.01645
NCKAP5L	6.61764	6.00927	-0.139126	0.50425
BCDIN3D	3.37008	2.25628	-0.578836	0.01945
RACGAP1	48.5153	52.9321	0.125704	0.508
CERS5	16.4969	21.4223	0.376915	0.0599
LIMA1	37.1476	12.8213	-1.53473	5e-05
SLC11A2	14.2671	12.1116	-0.236306	0.26575
CSRNP2	9.76824	10.5269	0.107905	0.5828
TFCP2	17.051	13.2123	-0.367978	0.06105
POU6F1	0.62556	1.30406	1.05979	5e-05
SMAGP	23.3149	30.0911	0.368085	0.53375
GALNT6	5.79405	2.97599	-0.961205	5e-05
KRT80	3.11059	2.74947	-0.178034	0.4687
KRT81	0.0771998	1.42209	4.20327	0.00075
KRT8	1247.84	0	0	1
LOC283335	0.917308	0.849703	-0.110447	0.9252
SPRYD3	20.3872	12.1735	-0.743914	0.00475
CSAD	2.22434	4.50024	1.01663	0.15195
RARG	26.9815	21.284	-0.342202	0.0828
AAAS	35.743	40.2014	0.169585	0.38345
MAP3K12	10.5369	10.9504	0.0555413	0.94145
NPFF	0.772171	1.34023	0.79549	0.115
ATF7	7.72214	7.61478	-0.0201969	0.96045
ATP5G2	184.006	201.359	0.130021	0.48425
CALCOCO1	12.2836	15.7572	0.359286	0.07475
SMUG1	16.7906	17.8582	0.0889323	0.76085
CBX5	24.7574	30.9992	0.32437	0.0883
NFE2	1.28869	0.321408	-2.00342	0.00015
ZNF385A	30.7171	57.2244	0.897587	5e-05
ITGA5	19.3139	13.345	-0.533347	0.00695
GTSF1	171.94	185.708	0.111133	0.5648
PPP1R1A	1.75807	2.9779	0.760306	0.00945
ITGA7	5.627	11.4641	1.02668	0.0019
CD63	246.019	305.526	0.312523	0.08955
SARNP	78.894	95.8253	0.28049	0.17885
DNAJC14	25.0179	21.8927	-0.192511	0.37845
MMP19	0.628995	0.981662	0.642179	0.62345
WIBG	25.37	16.5152	-0.61933	0.00365
PMEL	3.44322	1.0658	-1.69182	5e-05
SMARCC2	24.2284	40.0366	0.724617	5e-05
RNF41	11.0031	11.5748	0.0730737	0.70175
ANKRD52	12.7549	13.6116	0.0937938	0.6132
CS	90.4973	93.7399	0.0507894	0.7854
CNPY2	72.0216	54.3227	-0.406875	0.0733
PAN2	72.0216	54.3227	-0.406875	0.0733
STAT2	12.4337	17.6673	0.50683	0.00945
TIMELESS	27.9846	26.0319	-0.104351	0.5752
BAZ2A	21.4449	17.4804	-0.294899	0.19415
ATP5B	553.496	548.328	-0.0135341	0.94115
PTGES3	316.123	270.981	-0.222291	0.24425
NACA	629.431	501.244	-0.328536	0.0764
PRIM1	31.3766	27.6767	-0.181016	0.37815
ZBTB39	6.3132	4.65592	-0.439305	0.03215
TMEM194A	7.24702	10.2635	0.502063	0.01195
STAT6	25.5044	8.49026	-1.58687	5e-05
NDUFA4L2	0.80688	0.73488	-0.134845	0.9466
STAC3	0.867233	1.53479	0.823552	0.0187
R3HDM2	13.4747	13.5104	0.00381933	0.9843
DDIT3	8.51427	12.8695	0.596001	0.59175
DCTN2	71.1735	79.3965	0.157735	0.40205
B4GALNT1	8.95544	12.4348	0.473543	0.0274
AGAP2	7.35756	2.73946	-1.42533	5e-05
CDK4	107.537	72.0205	-0.578357	0.00265
CYP27B1	6.97071	4.71975	-0.562596	0.01305
METTL1	20.4459	15.6348	-0.387056	0.0723
AVIL	0.39596	0.480099	0.277977	0.814
CTDSP2	29.3619	28.6099	-0.0374349	0.84135
LOC100506844	5.08895	10.8896	1.09751	0.00015
LRIG3	2.3319	1.86505	-0.32229	0.18725
PPM1H	4.11366	2.73408	-0.589368	0.0054
C12orf66	5.53254	3.92624	-0.494794	0.03105
GNS	28.4282	32.229	0.181039	0.3259
LLPH	58.1583	43.0075	-0.435396	0.03135
TMBIM4	12.6595	12.7207	0.00695557	0.97485
MDM1	4.64808	5.36703	0.207488	0.3591
CPM	0.589198	0.638492	0.115917	0.67975
ZFC3H1	7.42966	10.7752	0.536351	0.0094
CAPS2	1.65601	1.4098	-0.232223	0.4288
KRR1	50.6607	27.264	-0.893872	5e-05
PHLDA1	94.5506	97.7203	0.0475713	0.7958
NAP1L1	130.839	78.6058	-0.735086	5e-05
BBS10	10.8914	6.97652	-0.642615	0.0019
OSBPL8	46.789	19.5761	-1.25708	5e-05
CSRP2	51.1259	32.8278	-0.63914	0.0018
E2F7	5.08931	5.795	0.18734	0.3579
PAWR	18.6651	14.6687	-0.347599	0.09265
PPP1R12A	15.958	18.9362	0.246865	0.20635
LIN7A	1.24807	0.156941	-2.99141	0.00085
CCDC59	21.8262	17.067	-0.354849	0.11535
CEP290	3.94063	6.04013	0.616153	0.0192
KITLG	298.098	19.8696	-3.90715	5e-05
LOC728084	3.07338	0.0285266	-6.75137	0.04575
DUSP6	214.539	90.6683	-1.24257	5e-05
GALNT4	11.6528	6.80885	-0.7752	0.00025
POC1B	11.6528	6.80885	-0.7752	0.00025
POC1B-GALNT4	11.6528	6.80885	-0.7752	0.00025
ATP2B1	15.5125	18.7095	0.270337	0.1562
BTG1	9.88625	10.5578	0.0948141	0.6337
LOC256021	9.88625	10.5578	0.0948141	0.6337
EEA1	3.42745	3.20244	-0.097964	0.6379
UBE2N	51.3434	38.0213	-0.433371	0.02285
CCDC41	5.73594	5.11831	-0.164362	0.4576
TMCC3	2.17423	2.02379	-0.103446	0.63925
NDUFA12	49.0716	44.562	-0.139075	0.51065
NR2C1	7.58125	6.20583	-0.288812	0.23565
FGD6	2.06963	1.11875	-0.887483	5e-05
NTN4	1.5713	2.01473	0.35863	0.16445
LTA4H	122.256	83.41	-0.551619	0.0031
CDK17	6.80164	8.57433	0.334142	0.1003
LOC100128191	1.07095	2.08606	0.961887	0.6133
IKBIP	19.5664	28.7853	0.55695	0.01745
ANKS1B	2.18855	2.93227	0.422041	0.5353
UHRF1BP1L	8.20499	8.60822	0.0692128	0.74045
GOLGA2P5	3.51262	4.24668	0.273789	0.2601
DEPDC4	1.03794	1.15776	0.157612	0.675
ARL1	22.8165	34.3242	0.589146	0.0023
GNPTAB	18.6553	22.6828	0.282018	0.1359
CCDC53	7.89826	9.74523	0.303161	0.2203
NUP37	46.9218	34.2626	-0.453623	0.02665
PMCH	5.25641	3.91322	-0.425721	0.51955
PAH	1.18246	0.0386066	-4.9368	0.04575
NT5DC3	5.60272	22.2336	1.98854	5e-05
C12orf73	5.00527	4.31764	-0.213203	0.3891
GLT8D2	4.05595	3.17374	-0.353856	0.16375
NFYB	8.08318	9.1156	0.173416	0.39565
SLC41A2	2.96241	2.63305	-0.170036	0.4683
APPL2	11.8473	12.787	0.110125	0.5902
NUAK1	4.97767	5.96089	0.260055	0.19635
CKAP4	39.3221	54.0689	0.45946	0.01545
MTERFD3	3.93232	3.71422	-0.082322	0.74905
CRY1	6.96655	14.0958	1.01675	5e-05
PRDM4	15.253	12.7246	-0.26147	0.18385
SART3	27.1792	25.5673	-0.0882006	0.6389
SELPLG	0.1931	0.792372	2.03683	0.00015
CORO1C	40.2463	68.5279	0.767834	0.0001
SSH1	17.6607	20.6212	0.223588	0.23685
ALKBH2	29.6833	13.5799	-1.12818	5e-05
KCTD10	18.8706	20.9582	0.151375	0.4274
MMAB	5.70222	3.23772	-0.816545	0.0003
MGC14436	2.84845	0.736882	-1.95067	0.059
GLTP	20.9337	16.0876	-0.379883	0.0581
GIT2	9.2059	11.0922	0.26892	0.21915
C12orf76	2.9377	1.59759	-0.878792	0.00245
ANAPC7	27.0095	28.5596	0.0805079	0.6861
ARPC3	169.658	186.806	0.13891	0.4673
GPN3	22.5666	21.4267	-0.0747847	0.73835
VPS29	47.9077	48.3596	0.013544	0.9454
PPTC7	11.7057	11.2705	-0.0546582	0.78675
PPP1CC	127.824	100.359	-0.348987	0.0678
FAM109A	6.58495	5.79487	-0.184395	0.39385
ATXN2	11.9131	13.8454	0.21686	0.27695
BRAP	7.96935	7.5498	-0.0780248	0.69695
C12orf47	8.35683	4.50129	-0.892617	0.0209
TMEM116	2.625	2.52231	-0.0575727	0.8401
NAA25	11.6222	8.45875	-0.45837	0.0227
C12orf51	4.38259	6.09561	0.475986	0.0167
RPL6	1440.92	941.649	-0.613725	0.0013
RASAL1	4.53325	2.76752	-0.711952	0.0027
DDX54	38.7379	23.1039	-0.74561	0.00015
IQCD	2.32416	2.42005	0.0583231	0.844
SLC24A6	9.94343	9.20173	-0.11184	0.58885
LHX5	1.12935	0.659777	-0.775448	0.037
RBM19	7.37377	8.26905	0.16532	0.4307
TBX3	2.04705	3.80278	0.893509	0.00015
MED13L	22.0277	21.837	-0.0125413	0.9482
C12orf49	16.7193	16.3909	-0.0286159	0.8858
HRK	0.814204	1.39239	0.774104	0.1313
TESC	54.3657	57.4589	0.0798333	0.6918
FBXO21	20.7057	17.7484	-0.222333	0.24775
KSR2	1.25087	0.938079	-0.415148	0.06095
WSB2	31.2156	30.7192	-0.023125	0.90575
VSIG10	8.89465	6.83909	-0.379133	0.06195
TAOK3	4.95582	3.01652	-0.716236	0.00115
CIT	7.99186	12.4636	0.64112	0.00125
RAB35	28.4101	26.2751	-0.112704	0.559
GCN1L1	44.9186	37.6593	-0.254306	0.1668
RPLP0	2959.6	1908.42	-0.633022	0.00075
PXN	74.9398	83.308	0.152723	0.41065
MSI1	11.9116	9.31835	-0.354217	0.08645
TRIAP1	36.538	19.1113	-0.934968	0.0001
SRSF9	211.727	164.651	-0.362795	0.08825
LOC100506668	4.14022	5.22621	0.336059	0.6855
COQ5	22.1805	18.5176	-0.260391	0.2021
POP5	35.2963	31.6103	-0.159121	0.4666
SPPL3	15.5479	13.4956	-0.204237	0.2929
C12orf43	8.75607	7.7521	-0.175696	0.4212
OASL	2.09029	7.27499	1.79924	5e-05
CAMKK2	18.0325	10.7218	-0.75005	0.00015
ANAPC5	50.8785	49.7462	-0.0324699	0.8622
KDM2B	13.3194	11.2671	-0.241413	0.2128
MORN3	0.809205	0.937063	0.21164	0.5986
RHOF	45.9371	55.9256	0.283852	0.18315
LOC338799	1.47847	2.48739	0.75053	0.01505
HPD	1.06191	0.0974382	-3.44603	5e-05
DIABLO	23.7525	23.1535	-0.0368469	0.85275
VPS33A	12.8098	15.7685	0.299804	0.1338
CLIP1	12.3124	17.0696	0.471316	0.01665
ZCCHC8	6.55455	7.03683	0.10243	0.62055
RSRC2	25.8532	29.5175	0.191228	0.3201
VPS37B	35.1314	20.3415	-0.788334	5e-05
ABCB9	3.95865	3.74864	-0.0786413	0.73315
PITPNM2	3.4181	6.35353	0.894362	5e-05
MPHOSPH9	7.95854	9.55477	0.263718	0.196
CDK2AP1	142.755	168.162	0.236315	0.21465
SBNO1	9.31493	9.1987	-0.0181145	0.92295
RILPL2	12.3965	14.1713	0.193042	0.3666
RILPL1	5.47759	3.47183	-0.657844	0.0041
EIF2B1	23.6709	23.0344	-0.0393233	0.84305
CCDC92	10.23	15.9696	0.642522	0.00295
NCOR2	23.8753	26.0731	0.127046	0.5071
SCARB1	60.8269	21.9713	-1.46909	5e-05
UBC	380.155	564.139	0.569461	0.00235
DHX37	20.2075	13.6439	-0.56664	0.0044
LOC387895	0.891886	1.59579	0.839336	0.1165
SLC15A4	10.5287	12.2911	0.223279	0.278
STX2	11.8219	16.5656	0.486729	0.0137
DDX51	8.56521	6.88077	-0.315918	0.12285
GALNT9	1.30856	1.10813	-0.23985	0.6021
POLE	21.0727	21.7602	0.0463196	0.80215
ANKLE2	22.5197	21.388	-0.0743887	0.6907
GOLGA3	12.1462	15.1903	0.322653	0.14205
MPHOSPH8	16.2212	20.4808	0.336394	0.0837
ZMYM2	3.68943	3.16876	-0.219479	0.2796
IFT88	5.16621	6.25729	0.276433	0.20305
SAP18	57.5067	62.3554	0.116784	0.52945
MRP63	16.4624	10.2241	-0.687201	0.04755
FGF9	1.73507	5.17771	1.57732	5e-05
TNFRSF19	1.4132	3.96479	1.48828	5e-05
SPATA13	6.79112	12.1811	0.842927	5e-05
NUPL1	24.8431	33.064	0.41242	0.02785
CDK8	15.8515	12.7158	-0.318002	0.13045
WASF3	3.32783	2.49223	-0.417147	0.05885
RPL21	1680.09	1244.26	-0.433255	0.01985
SNORA27	8.73847	8.03309	-0.121426	0.2249
RASL11A	3.25267	1.58291	-1.03904	0.0016
GTF3A	68.1977	64.6503	-0.0770652	0.7226
POLR1D	117.889	71.3602	-0.724234	0.0004
PDX1	1.30904	1.00333	-0.383708	0.21395
ATP5EP2	14.6092	2.05445	-2.83005	5e-05
PAN3	10.1098	9.56736	-0.0795628	0.68825
POMP	69.546	71.9977	0.0499818	0.8035
MTUS2	0.0874218	0.699261	2.99977	5e-05
USPL1	9.20854	5.40343	-0.769098	0.0002
B3GALTL	3.12019	4.77895	0.615059	0.0056
FRY	0.432033	2.00276	2.21278	5e-05
BRCA2	2.04457	3.44604	0.753142	0.00025
PDS5B	5.18038	7.20815	0.476572	0.0199
RFC3	16.241	14.3974	-0.173836	0.40465
NBEA	1.55596	2.90664	0.901545	0.063
RFXAP	1.51623	2.23506	0.559825	0.0351
EXOSC8	28.86	30.9686	0.101733	0.7516
UFM1	20.8221	28.1188	0.43342	0.0323
NHLRC3	2.32608	2.80065	0.267861	0.26345
COG6	8.2685	13.4585	0.702816	0.00045
SLC25A15	7.47747	7.10038	-0.074653	0.7266
WBP4	14.3404	15.1637	0.0805418	0.6941
NAA16	5.75828	4.41233	-0.384096	0.08125
C13orf15	4.93133	0.847021	-2.54151	5e-05
DGKH	1.39965	1.58974	0.18373	0.47435
AKAP11	7.92315	9.47474	0.258012	0.1781
DNAJC15	6.24838	6.57827	0.0742257	0.7302
LACC1	1.17577	1.28447	0.127564	0.6914
TSC22D1-AS1	0.572001	0.92286	0.690093	0.7961
KIAA1704	12.5184	12.0008	-0.0609162	0.7849
GTF2F2	45.1646	52.3179	0.212113	0.2781
TPT1-AS1	3.17747	3.71165	0.224179	0.4116
COG3	7.91693	9.36306	0.242039	0.23205
LRCH1	6.20174	5.55943	-0.157735	0.43735
NUDT15	25.946	18.3854	-0.496952	0.01355
ITM2B	83.4436	137.08	0.716147	0.00035
RB1	17.1127	32.5821	0.929012	5e-05
FNDC3A	16.8406	15.0606	-0.161168	0.4004
CDADC1	2.13294	2.75967	0.371648	0.1567
SETDB2	1.75112	1.76628	0.0124373	0.95875
PHF11	4.51901	7.7003	0.768909	0.0029
KCNRG	6.546	7.09763	0.116724	0.63925
TRIM13	6.546	7.09763	0.116724	0.63925
DLEU1	15.5652	10.8712	-0.517819	0.38925
RNASEH2B	15.6146	13.9412	-0.163546	0.44385
FAM124A	1.64392	1.89861	0.207805	0.3896
WDFY2	3.57295	4.28191	0.261138	0.23895
ALG11	9.30916	11.7169	0.331867	0.1244
UTP14C	9.30916	11.7169	0.331867	0.1244
CKAP2	35.3914	38.3177	0.114611	0.5588
HNRNPA1L2	4.57862	3.37436	-0.4403	0.0642
SUGT1	43.7819	60.8879	0.475823	0.0139
TDRD3	5.9839	6.18108	0.0467722	0.8291
BORA	8.90814	6.34874	-0.488654	0.40035
PIBF1	8.31	8.23107	-0.0137679	0.9779
KLF5	25.9266	23.6958	-0.129803	0.49975
UCHL3	22.1575	13.8262	-0.680385	0.0034
LMO7	1.52781	5.36976	1.81339	5e-05
CLN5	9.8973	10.4803	0.0825689	0.6936
RBM26-AS1	0.690183	0.410473	-0.749691	0.04435
NDFIP2	11.4743	10.5565	-0.12027	0.5402
MIR17	0.998358	42.6453	5.41669	5e-05
MIR17HG	0.998358	42.6453	5.41669	5e-05
MIR18A	0.998358	42.6453	5.41669	5e-05
MIR19A	0.998358	42.6453	5.41669	5e-05
MIR19B1	0.998358	42.6453	5.41669	5e-05
MIR20A	0.998358	42.6453	5.41669	5e-05
MIR92A1	0.998358	42.6453	5.41669	5e-05
GPC5	0.0691205	0.593914	3.10307	0.0003
GPR180	2.88264	2.72458	-0.0813575	0.69925
DNAJC3	15.4087	19.9355	0.371597	0.0555
MBNL2	25.6656	33.5459	0.386299	0.04645
RAP2A	13.3815	13.4144	0.00354594	0.98685
IPO5	71.1706	51.92	-0.45499	0.0156
FARP1	10.4708	16.4556	0.652206	0.00105
UBAC2	26.906	21.4609	-0.326215	0.0999
TM9SF2	84.27	96.5104	0.195665	0.2957
CLYBL	1.90681	1.97816	0.0530028	0.8205
ZIC2	12.1427	14.3702	0.242997	0.23095
PCCA	6.49593	7.30591	0.169528	0.4904
ITGBL1	0.237606	0.547844	1.2052	0.00535
TPP2	11.263	10.6727	-0.0776624	0.69695
BIVM	12.7563	12.4084	-0.0398918	0.85715
BIVM-ERCC5	12.7563	12.4084	-0.0398918	0.85715
ERCC5	12.7563	12.4084	-0.0398918	0.85715
LINC00460	2.01332	1.15276	-0.804487	0.03835
ABHD13	3.22296	3.22682	0.00172883	0.9912
CARKD	17.0692	13.7587	-0.311047	0.1263
ING1	13.3271	16.1666	0.278654	0.1882
ARHGEF7	15.9099	14.418	-0.142061	0.4641
ATP11A	18.907	13.8904	-0.444832	0.0188
MCF2L	3.91828	4.51757	0.205327	0.31995
F10	7.49779	1.99981	-1.9066	5e-05
CUL4A	27.2622	30.5771	0.16555	0.3766
LAMP1	100.224	133.187	0.410228	0.02815
TMCO3	24.9559	35.8633	0.523126	0.00685
TFDP1	95.4711	72.3155	-0.40076	0.03245
FAM70B	3.36039	2.6686	-0.332544	0.2858
FLJ41484	2.04013	0.819801	-1.31531	0.0987
LOC100506394	0.364963	0.69538	0.930051	0.02505
CDC16	25.662	27.5848	0.104237	0.5906
UPF3A	13.3758	17.5656	0.393131	0.05375
CHAMP1	16.6812	17.5786	0.0755969	0.70015
PSPC1	35.327	37.1403	0.072214	0.714
ZMYM5	4.35741	4.3923	0.011506	0.9658
GJA3	5.26963	4.47173	-0.236868	0.2516
GJB2	17.4918	13.9999	-0.321255	0.12505
CRYL1	20.3462	23.2433	0.192057	0.35015
N6AMT2	8.29238	7.73423	-0.100529	0.6907
XPO4	6.51136	5.85738	-0.152705	0.43465
LATS2	3.7131	7.13176	0.941634	5e-05
SKA3	14.4991	14.338	-0.0161226	0.95465
ZDHHC20	39.7788	47.6339	0.259989	0.16445
EFHA1	36.017	45.1916	0.327378	0.09565
SACS	8.28723	11.2698	0.443502	0.0225
MIPEP	12.0164	12.2919	0.0327037	0.87045
PARP4	40.5795	49.7638	0.294344	0.1177
CENPJ	5.95953	7.4683	0.32558	0.1091
MTMR6	7.80118	13.9694	0.840504	5e-05
RNF6	17.2763	16.8118	-0.0393142	0.84135
USP12	12.0339	11.7678	-0.0322512	0.87085
MTIF3	19.0757	19.0528	-0.00173683	0.9971
LNX2	7.67196	7.02495	-0.127108	0.53925
CDX2	9.294	6.91779	-0.425988	0.0485
SLC46A3	1.04313	1.5679	0.587912	0.0373
SLC7A1	20.2708	24.117	0.250647	0.1837
UBL3	6.82171	7.90561	0.212744	0.29545
KATNAL1	2.86644	6.99421	1.2869	5e-05
HMGB1	219.795	197.919	-0.151244	0.4147
HSPH1	54.1399	112.485	1.05497	5e-05
N4BP2L2	20.6567	25.6547	0.312614	0.11475
STARD13	0.809484	1.40845	0.799037	0.0028
DCLK1	0.268233	18.0538	6.07267	5e-05
SMAD9	0.697253	1.04942	0.589833	0.03125
ALG5	23.0967	25.262	0.129284	0.5393
FAM48A	14.7494	15.1259	0.036371	0.9031
PROSER1	16.5103	14.5887	-0.178516	0.35475
LHFP	0.99464	11.8454	3.57401	5e-05
FOXO1	2.98877	4.29957	0.524644	0.014
MRPS31	20.5975	16.7258	-0.300395	0.1588
LOC100616668	0.595853	0.654381	0.135176	0.878
SUGT1P3	0.595853	0.654381	0.135176	0.878
ELF1	13.6923	14.9383	0.125646	0.5274
KBTBD6	6.18277	6.92114	0.162757	0.42085
KBTBD7	4.94297	1.98482	-1.31637	5e-05
MTRF1	3.77836	3.16284	-0.25654	0.3038
KIAA0564	7.78426	7.46965	-0.0595188	0.773
ENOX1	3.88363	3.85564	-0.0104339	0.96395
CCDC122	1.82022	1.58122	-0.203072	0.63555
TSC22D1	93.9371	79.0329	-0.24924	0.1998
NUFIP1	6.83873	5.61319	-0.284909	0.1769
TPT1	3431.41	3096.89	-0.14798	0.4249
SNORA31	16.4677	10.1263	-0.701531	0.07465
SLC25A30	9.29258	11.4463	0.300734	0.1379
ZC3H13	17.4062	19.8696	0.190959	0.30935
LCP1	0.518984	0.100509	-2.36837	5e-05
ESD	93.864	94.9838	0.0171103	0.92865
SUCLA2	19.7758	23.4487	0.245773	0.2211
MED4	25.1117	27.765	0.144908	0.46885
RCBTB2	1.48777	2.39226	0.685225	0.00975
CAB39L	2.59489	4.19308	0.692333	0.00245
RCBTB1	13.5461	12.1516	-0.156727	0.42725
EBPL	40.0245	25.252	-0.664486	0.0014
KPNA3	24.5306	22.8667	-0.101333	0.59755
SPRYD7	6.33983	6.16517	-0.0403055	0.8466
DLEU2	1.68695	1.44509	-0.22326	0.77885
DLEU7	0.613534	0.83054	0.436905	0.31905
GUCY1B2	0.55232	0.675321	0.290069	0.3939
INTS6	6.96843	7.17838	0.0428257	0.84935
DHRS12	1.76096	2.25169	0.354648	0.2486
ATP7B	2.76145	2.95707	0.0987421	0.64895
NEK5	0.880065	0.913424	0.0536732	0.8568
NEK3	2.61014	0.153498	-4.08784	5e-05
THSD1P1	2.64821	0.969536	-1.44965	5e-05
VPS36	12.9532	11.902	-0.122104	0.53815
