gene	value_1	value_2	log2(fold_change)	p_value
STOX1	2.64154	2.26472	-0.222044	0.0423
DDX50	10.8232	9.7911	-0.14459	0.12135
DDX21	65.8001	83.7777	0.348478	5e-05
KIAA1279	21.9468	19.6384	-0.160331	0.06685
VPS26A	25.9913	27.9059	0.102539	0.23195
SUPV3L1	17.7101	19.8005	0.160963	0.0708
HKDC1	0.720463	3.1347	2.12133	5e-05
HK1	28.2123	36.2588	0.362005	0.0001
TSPAN15	13.313	20.1347	0.596853	5e-05
C10orf35	19.4405	17.1171	-0.183622	0.0634
COL13A1	3.92957	1.15352	-1.76833	5e-05
H2AFY2	34.7694	32.7476	-0.0864274	0.4166
EIF4EBP2	23.4721	23.7241	0.0154081	0.8507
KIAA1274	17.5235	15.7893	-0.150341	0.0762
ADAMTS14	7.6862	4.78117	-0.684908	5e-05
SGPL1	25.8823	21.2201	-0.286535	0.00065
UNC5B	13.4442	9.57693	-0.489354	5e-05
SLC29A3	4.92144	5.66008	0.201743	0.03805
CHST3	6.36835	6.51085	0.0319272	0.72135
ANAPC16	24.3497	31.1134	0.35363	0.0005
DDIT4	55.8807	124.321	1.15364	5e-05
MCU	11.3734	11.7741	0.0499533	0.58585
NUDT13	0.548201	0.749511	0.451245	0.0408
FAM149B1	4.35002	4.40675	0.0186941	0.84545
SEC24C	30.3221	29.6072	-0.0344221	0.68755
FUT11	7.84014	6.74263	-0.217567	0.02025
CHCHD1	42.3258	50.9307	0.266997	0.00385
KIAA0913	10.6507	7.66018	-0.475502	5e-05
PLAU	41.6435	61.5091	0.562708	5e-05
VCL	42.7235	48.0046	0.16814	0.0444
ADK	18.817	17.6823	-0.0897312	0.3272
KAT6B	5.60135	4.37568	-0.356266	5e-05
SAMD8	7.09435	7.10171	0.00149761	0.98765
VDAC2	171.168	198.914	0.216731	0.0112
ZNF503-AS1	1.15897	1.56398	0.43238	0.0171
ZNF503-AS2	1.63848	1.1308	-0.535012	0.13895
C10orf11	1.81583	1.58542	-0.195761	0.38545
RPS24	1526.13	2130.93	0.481605	5e-05
ZMIZ1	12.3575	10.8557	-0.186932	0.0275
PPIF	57.9588	63.8976	0.140735	0.0955
EIF5AL1	0.412246	0.43407	0.074424	0.699
LOC650623	1.45487	1.44416	-0.010657	0.9091
LOC642361	3.11002	2.51491	-0.306415	0.0232
FAM213A	4.1293	4.5486	0.139525	0.2306
LOC439990	4.07979	3.67393	-0.151168	0.1343
C10orf58	3.15648	3.56496	0.175569	0.10755
TSPAN14	21.6738	27.6331	0.350441	5e-05
GHITM	83.6187	95.5948	0.193106	0.0222
FAM190B	5.69051	4.86089	-0.227336	0.01235
BMPR1A	15.9595	13.8937	-0.199987	0.02085
SNCG	47.6195	68.3116	0.52058	5e-05
AGAP11	453.086	415.292	-0.125661	0.1288
C10orf116	453.086	415.292	-0.125661	0.1288
FAM25A	1.98615	5.40557	1.44447	0.0013
FAM35A	11.6928	12.88	0.139523	0.1166
FAM22A	0.839503	0.816895	-0.0393838	0.8027
LOC439994	3.77366	3.23311	-0.223039	0.1658
MINPP1	15.1375	13.3328	-0.183144	0.0422
PAPSS2	6.78329	4.86252	-0.480282	5e-05
PTEN	15.1307	13.2822	-0.187989	0.0293
STAMBPL1	3.03544	2.53412	-0.260423	0.0139
FAS	5.86443	6.97194	0.249571	0.04585
IFIT2	1.30895	1.84597	0.495975	5e-05
IFIT3	1.29568	2.23756	0.788222	5e-05
IFIT1	4.80288	6.36918	0.407208	5e-05
IFIT5	6.64751	8.0203	0.270843	0.0037
KIF20B	9.54277	9.5428	4.17333e-06	0.99835
RPP30	13.1044	12.1274	-0.111784	0.25245
PCGF5	10.4431	8.33015	-0.326135	0.0175
HECTD2	1.09783	1.07237	-0.0338536	0.83255
TNKS2	9.42221	8.56902	-0.136935	0.1143
BTAF1	11.4932	11.0049	-0.0626381	0.4583
MARCH5	19.1333	18.8355	-0.0226324	0.78805
KIF11	16.4064	14.485	-0.179697	0.0344
HHEX	5.34414	6.0097	0.169335	0.0908
EXOC6	5.05448	4.87086	-0.0533879	0.6013
CEP55	31.9973	31.2849	-0.0324808	0.7066
SLC35G1	4.35198	4.17404	-0.0602303	0.5342
PLCE1	0.879229	0.672397	-0.386926	0.00035
TBC1D12	1.86442	2.23161	0.259353	0.00545
HELLS	19.2791	18.8334	-0.0337444	0.6926
ENTPD1	2.60208	2.81359	0.112745	0.35965
CCNJ	6.85318	7.282	0.0875622	0.5031
ZNF518A	8.16948	7.59849	-0.104532	0.21955
LCOR	5.29575	4.96411	-0.0932993	0.3073
C10orf12	4.49931	4.34624	-0.0499387	0.6062
FRAT1	0.811917	0.830131	0.0320067	0.86775
PGAM1	328.013	343.282	0.0656401	0.4406
ZDHHC16	26.4286	28.1728	0.0922046	0.30645
UBTD1	14.4213	11.4254	-0.335953	0.00065
ANKRD2	0.422093	0.471273	0.159003	0.62635
HOGA1	1.02752	1.65138	0.684507	5e-05
PI4K2A	11.9171	10.4657	-0.187356	0.03595
MARVELD1	23.877	23.8582	-0.00113584	0.991
ZFYVE27	9.4546	9.30208	-0.0234629	0.8041
C10orf28	3.57337	3.71176	0.0548175	0.60625
ENTPD7	3.37178	2.96534	-0.185312	0.43785
CUTC	34.0052	29.8729	-0.186918	0.3345
ABCC2	96.7662	68.7739	-0.492641	5e-05
DNMBP-AS1	1.73916	1.18215	-0.556986	0.2651
SCD	374.988	365.684	-0.0362498	0.68825
LINC00263	15.8643	17.1862	0.115467	0.2057
HIF1AN	15.9907	14.7264	-0.118829	0.1567
PAX2	2.94929	2.36824	-0.316553	0.0018
FAM178A	12.1489	9.78062	-0.312824	0.00165
SEMA4G	7.68249	9.41527	0.293428	0.0631
C10orf2	29.1041	32.5483	0.161359	0.0763
LZTS2	78.6428	64.4669	-0.286755	0.00095
SFXN3	12.7402	14.7773	0.213994	0.01655
KAZALD1	1.89975	1.78156	-0.0926665	0.4355
BTRC	8.68624	8.76459	0.0129539	0.8831
DPCD	31.8474	44.4616	0.481386	5e-05
LOC100289509	0.396018	0.640936	0.694615	0.0966
HPS6	24.5912	22.3821	-0.135794	0.11765
PPRC1	32.6669	35.6523	0.126164	0.1328
NOLC1	122.088	163.244	0.419115	5e-05
ELOVL3	4.77553	4.32715	-0.142243	0.19905
GBF1	29.8303	27.022	-0.142642	0.08735
NFKB2	32.3367	37.3084	0.206328	0.0161
FBXL15	11.0351	10.9623	-0.00953953	0.92145
LOC100505761	9.44142	10.8269	0.197548	0.06585
TMEM180	14.6449	21.1705	0.531655	5e-05
SUFU	12.1127	10.3253	-0.230331	0.01215
TRIM8	27.5641	29.3437	0.0902603	0.2903
SFXN2	5.82067	7.74366	0.411829	5e-05
C10orf26	12.1721	9.88584	-0.300145	0.00075
AS3MT	9.10805	9.12703	0.0030031	0.9753
C10orf32	9.10805	9.12703	0.0030031	0.9753
CNNM2	9.21547	8.67012	-0.0880059	0.39895
TAF5	4.30285	4.80899	0.16044	0.5017
PDCD11	35.2275	42.0619	0.255811	0.0018
NEURL	0.403548	0.640442	0.666329	0.00045
LOC100505839	0.971504	2.84592	1.5506	5e-05
SLK	17.6787	16.6598	-0.0856373	0.3067
SFR1	15.1776	14.7099	-0.0451554	0.6414
GSTO1	121.347	118.48	-0.0344903	0.6799
GSTO2	56.7762	61.5165	0.115686	0.1973
ADD3	15.1906	14.2202	-0.0952347	0.27185
MXI1	14.0359	14.9165	0.0877812	0.327
DUSP5	88.7616	168.91	0.928245	5e-05
SMC3	25.4757	24.3792	-0.0634694	0.4515
RBM20	0.609275	0.615188	0.0139338	0.89695
PDCD4	13.7986	15.1976	0.139316	0.1909
SHOC2	12.5597	11.7216	-0.0996247	0.254
ACSL5	44.4182	37.3179	-0.251284	0.0039
VTI1A	12.2728	13.3153	0.117618	0.1746
LOC143188	0.648347	0.352681	-0.878402	0.0003
TCF7L2	57.6538	59.2509	0.0394204	0.6393
CASP7	19.1226	21.3232	0.157145	0.078
C10orf81	1.97137	0.119579	-4.04317	5e-05
NHLRC2	8.41364	7.47111	-0.171406	0.05055
ADRB1	0.648089	0.549811	-0.237255	0.2513
FAM160B1	7.47991	6.69024	-0.160964	0.1024
TRUB1	19.7944	20.3259	0.0382262	0.6525
SLC18A2	4.10983	3.62644	-0.180523	0.0529
CASC2	0.937212	0.78183	-0.26152	0.1228
NANOS1	1.44078	1.49099	0.0494188	0.61825
FAM45A	12.3593	12.4621	0.0119504	0.89995
GRK5	4.87765	3.9687	-0.297519	0.0012
BAG3	46.9253	43.5323	-0.108281	0.19935
INPP5F	10.276	10.5118	0.032726	0.7399
SEC23IP	18.69	20.6146	0.141396	0.09115
WDR11	16.4111	15.6113	-0.0720843	0.3954
TACC2	7.88729	7.71921	-0.0310781	0.7517
PLEKHA1	15.998	18.4097	0.202569	0.01945
LOC399815	0.489637	0.681881	0.477806	0.09925
PSTK	1.87676	1.96142	0.0636566	0.678
ACADSB	7.0722	7.03432	-0.00774805	0.93075
BUB3	157.237	161.864	0.0418465	0.63265
LHPP	24.7408	22.7252	-0.122601	0.1838
FAM175B	15.3856	16.3024	0.0835045	0.34475
ZRANB1	15.0836	13.9228	-0.115529	0.1771
C10orf137	12.2873	11.9131	-0.0446225	0.61085
BCCIP	82.7636	95.9643	0.213502	0.0495
FANK1	2.7749	3.01572	0.120065	0.3692
DOCK1	16.8949	16.447	-0.0387595	0.6522
PTPRE	3.95296	3.45785	-0.193062	0.04995
MGMT	13.8408	15.1244	0.127943	0.18415
GLRX3	30.0927	35.9834	0.257915	0.0049
PPP2R2D	10.1949	10.0714	-0.0175741	0.86015
DPYSL4	3.47887	2.61768	-0.41033	0.0001
LRRC27	1.56135	1.58393	0.0207129	0.9081
PWWP2B	7.74298	8.17786	0.0788335	0.43435
C10orf91	2.88006	3.25741	0.177627	0.3879
INPP5A	5.90918	6.52078	0.142085	0.151
KNDC1	1.62021	1.76493	0.12343	0.19775
ZNF511	20.3374	18.901	-0.105669	0.56185
PAOX	2.47889	1.97042	-0.331187	0.01675
MTG1	9.26192	9.83697	0.0869019	0.44685
LOC619207	0.695627	0.563496	-0.303908	0.0438
DIP2C	5.05155	4.91895	-0.0383755	0.6733
LARP4B	21.5191	22.4724	0.0625339	0.4563
IDI2	1.79802	1.89222	0.0736665	0.8849
IDI1	36.9713	39.2615	0.0867094	0.3285
PITRM1	22.8515	23.883	0.0636968	0.46215
KLF6	30.2944	43.8994	0.535152	5e-05
ASB13	10.8526	12.4836	0.202003	0.02905
GDI2	84.3703	91.714	0.120406	0.1513
ANKRD16	5.43002	6.00942	0.146268	0.21415
IL15RA	2.49889	3.96244	0.665098	5e-05
PRKCQ	1.20378	2.80363	1.21973	5e-05
KIN	5.06496	5.16934	0.0294278	0.8265
USP6NL	9.87865	10.2465	0.0527472	0.55565
UPF2	11.5817	11.6258	0.00548877	0.9509
NUDT5	67.0037	86.5876	0.36992	0.0069
CCDC3	5.58384	5.42089	-0.0427263	0.65
PHYH	9.60146	9.03454	-0.0878027	0.3576
SEPHS1	23.7591	22.4526	-0.0815974	0.3479
BEND7	2.39279	1.60982	-0.571797	0.0001
FRMD4A	0.368626	0.573008	0.636397	5e-05
FAM107B	12.0321	11.1144	-0.114455	0.1964
CDNF	0.450803	0.831994	0.884076	0.0092
DCLRE1C	3.18574	2.87668	-0.147227	0.1059
ACBD7	1.90438	1.71089	-0.154573	0.12725
NMT2	5.42653	5.19436	-0.0630842	0.50295
FAM171A1	16.6224	16.3549	-0.0233984	0.78515
FAM188A	8.01482	10.7518	0.423831	5e-05
C1QL3	0.742309	0.891704	0.264546	0.1735
RSU1	10.1044	9.41515	-0.101922	0.26055
TRDMT1	1.02495	0.900313	-0.187055	0.05365
ST8SIA6	1.64293	0.506015	-1.69902	5e-05
PTPLA	6.81052	5.90097	-0.206813	0.03805
NSUN6	3.6971	4.57837	0.308438	0.00115
NEBL	12.5375	9.18499	-0.448902	5e-05
C10orf114	9.06746	6.16331	-0.556994	5e-05
C10orf140	0.814743	0.259832	-1.64877	5e-05
DNAJC1	9.55926	9.674	0.017214	0.86125
PIP4K2A	13.0668	12.3074	-0.0863818	0.3279
ARHGAP21	9.26685	8.66134	-0.0974888	0.2633
ABI1	13.0232	13.0332	0.00110948	0.99105
ANKRD26	2.25828	2.30518	0.0296565	0.76555
YME1L1	52.8076	52.7963	-0.000307701	0.99755
ACBD5	9.67189	9.56528	-0.0159909	0.86095
MKX	17.9493	13.8329	-0.375826	0.0001
ARMC4	7.76212	5.77312	-0.427099	5e-05
MPP7	40.395	36.0111	-0.165736	0.0488
LOC220906	9.57509	10.781	0.171133	0.0488
SVIL	6.31395	6.78982	0.104831	0.23955
KIAA1462	6.44144	3.97796	-0.695356	5e-05
MTPAP	7.9186	8.84715	0.159968	0.072
ZNF438	1.23725	1.20945	-0.0327841	0.80795
ZEB1-AS1	0.819722	0.944538	0.204474	0.2922
ARHGAP12	38.4428	33.9664	-0.178605	0.0335
KIF5B	54.4379	48.1347	-0.177533	0.03265
EPC1	6.27001	4.91511	-0.351245	5e-05
ITGB1	112.93	112.68	-0.00319989	0.9696
PARD3	14.6064	16.3726	0.164684	0.06805
CUL2	11.4025	11.7705	0.0458227	0.607
ZNF248	2.588	2.34321	-0.143351	0.11305
ZNF25	1.4205	1.32372	-0.101802	0.33965
ZNF37BP	2.10244	2.46075	0.227035	0.01975
ZNF33B	4.79816	5.82628	0.280096	0.0025
RASGEF1A	8.94687	12.5088	0.483488	5e-05
HNRNPF	174.021	183.941	0.0799815	0.34995
ZNF239	2.03701	2.30116	0.175908	0.15485
ZNF32	9.18131	9.76401	0.0887732	0.3587
C10orf10	2.49069	1.40829	-0.822604	5e-05
MARCH8	6.76251	5.4627	-0.307944	0.00285
ZFAND4	2.35143	2.48174	0.0778129	0.45365
AGAP4	0.494871	0.528362	0.0944726	0.67845
SYT15	0.998467	0.833432	-0.26065	0.1247
ARHGAP22	3.65406	4.2489	0.217592	0.0316
ERCC6	4.24594	4.1164	-0.0446994	0.6566
PGBD3	4.24594	4.1164	-0.0446994	0.6566
OGDHL	7.53272	9.94203	0.400369	5e-05
PARG	11.4226	11.1173	-0.039093	0.7045
AGAP7	0.81546	0.543352	-0.585727	0.00475
TIMM23	65.8738	75.4471	0.195759	0.0213
ASAH2	0.554584	0.634761	0.194806	0.3687
SGMS1	5.36189	5.46192	0.0266674	0.78185
CSTF2T	11.8099	11.853	0.00524514	0.9525
ZWINT	74.7677	66.2432	-0.174641	0.04265
IPMK	2.90785	2.71876	-0.0970059	0.32885
SLC16A9	3.67587	4.28347	0.220694	0.0196
CCDC6	23.0668	23.7672	0.0431499	0.604
ANK3	2.07691	1.96678	-0.0786045	0.4251
RHOBTB1	0.52797	0.642361	0.282927	0.06605
RTKN2	3.20894	2.39719	-0.420751	0.0001
EGR2	4.76594	9.61645	1.01274	5e-05
JMJD1C	10.1391	9.54561	-0.0870263	0.3073
DNAJC12	3.09285	4.01059	0.374877	0.0102
HERC4	9.82292	10.5543	0.103603	0.2435
PBLD	0.907537	0.898571	-0.0143243	0.9853
RUFY2	2.55766	2.18394	-0.227896	0.02175
DNA2	4.77686	3.93558	-0.279489	0.0045
SLC25A16	3.00377	3.03072	0.0128853	0.9034
AIFM2	12.7612	11.9623	-0.0932658	0.52055
TYSND1	5.54395	5.95745	0.10378	0.285
SAR1A	36.4686	38.9999	0.0968142	0.25285
PPA1	168.231	198.698	0.240134	0.0038
LRRC20	13.2306	10.3977	-0.34762	0.0001
PRF1	11.4568	12.4096	0.115258	0.21465
PCBD1	109.668	109.369	-0.00393465	0.9601
LOC728978	3.73019	4.14132	0.15084	0.83575
C10orf54	5.86077	4.72935	-0.309449	0.00125
PSAP	309.488	287.898	-0.104324	0.21715
SPOCK2	0.315161	1.04236	1.7257	5e-05
ASCC1	13.4091	19.643	0.550802	0.00025
DNAJB12	10.015	9.14626	-0.130912	0.1618
MICU1	16.574	14.0105	-0.242412	0.0076
P4HA1	11.9079	18.4034	0.628058	5e-05
ECD	13.7905	15.2608	0.146157	0.1105
DNAJC9	51.7727	48.3911	-0.0974498	0.25895
MRPS16	37.1179	38.8078	0.0642319	0.4475
TTC18	0.438365	0.383914	-0.191349	0.7888
ANXA7	44.9761	49.5128	0.138645	0.10585
PPP3CB	12.6907	13.0874	0.0443979	0.62375
USP54	5.50506	5.489	-0.00421376	0.96395
AGAP5	1.59541	1.4753	-0.112922	0.39745
BMS1P4	1.34121	1.37318	0.0339785	0.82465
LOC100507331	3.78359	2.93533	-0.366234	0.2472
NDST2	4.21137	3.45671	-0.284888	0.0034
CAMK2G	14.7275	15.0785	0.0339734	0.7005
C10orf55	0.324869	0.485747	0.580344	0.5555
AP3M1	14.376	15.2824	0.0882091	0.30415
COMTD1	19.2185	31.0464	0.691931	5e-05
ZNF503	22.5266	11.6361	-0.953023	5e-05
DLG5	37.0636	32.9411	-0.170113	0.04535
POLR3A	10.0673	10.9709	0.124012	0.15
ZCCHC24	4.49222	2.72124	-0.723163	5e-05
LOC219347	0.296645	0.470564	0.665654	0.0339
ANXA11	76.4768	77.1072	0.0118436	0.8875
MAT1A	1.01781	1.07901	0.084246	0.53085
GRID1	1.1118	0.852698	-0.382793	0.0002
WAPAL	16.0089	14.8365	-0.10972	0.19465
MMRN2	1.82046	2.6717	0.553457	5e-05
GLUD1	53.3537	52.0619	-0.0353621	0.6733
LOC728190	6.72967	7.51315	0.158882	0.25155
ATAD1	22.6901	22.6871	-0.000189953	0.99925
KLLN	0.67326	0.712098	0.0809137	0.59305
ANKRD22	1.35951	1.14293	-0.250359	0.0284
ACTA2	6.25031	6.09407	-0.036522	0.83955
LIPA	19.7176	21.5732	0.129759	0.14335
PANK1	2.7059	2.44271	-0.147623	0.135
HTR7	9.97997	7.51347	-0.409556	5e-05
ANKRD1	1.03602	0.63115	-0.714997	0.00115
FGFBP3	0.646865	0.625117	-0.0493389	0.805
CPEB3	0.580621	0.700961	0.271738	0.0467
IDE	14.9773	16.0089	0.0961025	0.2672
MYOF	88.1699	98.2669	0.156419	0.0653
FRA10AC1	7.57716	8.85955	0.225578	0.0168
NOC3L	14.618	16.4516	0.170484	0.0483
PDLIM1	46.4984	46.7185	0.00681246	0.9383
SORBS1	1.13799	0.908028	-0.325675	0.00185
ALDH18A1	43.9809	48.2023	0.132225	0.1215
TCTN3	22.8329	25.6869	0.169919	0.0495
TM9SF3	23.398	24.1804	0.0474549	0.5675
PIK3AP1	6.87834	6.94696	0.0143231	0.87085
ARHGAP19	9.51759	9.60867	0.0137396	0.8803
SLIT1	9.51759	9.60867	0.0137396	0.8803
FRAT2	5.35135	6.18577	0.20905	0.02485
RRP12	20.4434	26.434	0.370755	5e-05
EXOSC1	23.978	26.0434	0.119208	0.2109
MMS19	33.4766	37.8854	0.178489	0.03345
MORN4	2.28381	2.10643	-0.116643	0.30515
AVPI1	13.1301	15.6811	0.256141	0.00935
LOXL4	2.72016	3.08801	0.182984	0.05515
PYROXD2	3.13418	2.48262	-0.33622	0.0728
HPS1	17.3557	18.9747	0.128663	0.22475
GOT1	30.9931	30.9651	-0.00130325	0.98875
SLC25A28	19.9568	18.2111	-0.132059	0.1582
COX15	18.261	19.4593	0.091696	0.36415
DNMBP	18.029	12.5749	-0.519769	5e-05
ERLIN1	33.8596	33.8444	-0.00065036	0.9945
CHUK	20.595	19.8967	-0.0497597	0.56075
CWF19L1	13.3434	12.5961	-0.0831506	0.3598
SNORA12	3.02611	9.84167	1.70144	0.5164
BLOC1S2	26.7405	31.6896	0.244985	0.00535
SEC31B	4.33146	4.14734	-0.0626688	0.52195
NDUFB8	236.854	249.307	0.0739246	0.37665
MRPL43	96.175	94.5949	-0.0239	0.8242
PDZD7	2.5489	3.1449	0.303142	0.47625
POLL	14.2587	15.2142	0.0935745	0.30965
FBXW4	14.4388	13.0414	-0.14685	0.10565
FGF8	0.503136	0.952917	0.921401	0.03345
NPM3	120.994	162.559	0.426029	5e-05
MGEA5	34.0427	32.3627	-0.073011	0.3837
KCNIP2	1.34098	1.07152	-0.323627	0.08405
C10orf76	10.6165	11.3008	0.0901166	0.3103
LDB1	43.5376	44.8916	0.0441826	0.6131
PITX3	1.20102	1.22007	0.0227038	0.9309
PSD	2.21237	1.95839	-0.175925	0.08565
CUEDC2	89.6166	97.0959	0.115644	0.17195
C10orf95	2.17148	2.52592	0.218133	0.39125
ACTR1A	59.9105	57.9276	-0.0485591	0.5593
ARL3	13.4458	13.1494	-0.0321609	0.7171
NT5C2	23.9921	25.8041	0.105044	0.22305
PCGF6	12.4165	13.4403	0.114315	0.2198
USMG5	396.496	507.736	0.35677	0.0001
CALHM2	27.1684	23.1119	-0.233295	0.01265
CALHM3	0.570714	0.725152	0.345516	0.2293
SH3PXD2A	2.04984	2.66408	0.378126	0.0001
OBFC1	11.108	9.70683	-0.194525	0.0227
COL17A1	1.74558	0.857436	-1.02561	0.00255
WDR96	0.529203	0.587072	0.149716	0.2775
ITPRIP	5.69085	4.19941	-0.438457	5e-05
XPNPEP1	30.7918	33.9778	0.142045	0.0992
SMNDC1	31.1105	31.0037	-0.00495975	0.9525
LOC282997	0.643212	0.410932	-0.646394	0.0366
BBIP1	9.93495	10.4199	0.0687617	0.6984
GPAM	5.95936	5.6494	-0.0770598	0.39005
ZDHHC6	33.5784	34.294	0.0304252	0.7209
DCLRE1A	8.29977	7.14982	-0.215164	0.01685
C10orf118	5.28974	5.35654	0.0181034	0.88415
AFAP1L2	0.502086	0.311261	-0.689811	0.0019
ABLIM1	44.9114	42.6623	-0.0741193	0.37455
HSPA12A	7.07388	7.00635	-0.0138388	0.8793
KIAA1598	28.7923	28.4286	-0.0183426	0.82695
PDZD8	28.9628	26.5827	-0.123712	0.1425
RAB11FIP2	5.71864	5.61294	-0.0269155	0.7704
FAM204A	15.3144	13.1996	-0.214397	0.01705
C10orf46	16.9912	16.7915	-0.017057	0.83525
EIF3A	176.553	192.034	0.121254	0.15615
SFXN4	29.3874	36.8321	0.325764	0.00055
PRDX3	234.17	238.86	0.0286093	0.73535
RGS10	53.8614	68.5363	0.347615	5e-05
TIAL1	40.329	40.3827	0.0019188	0.98295
MCMBP	56.7146	53.5583	-0.0826107	0.33325
FGFR2	6.08184	4.85428	-0.32525	0.0014
ATE1	11.8444	11.3428	-0.0624341	0.51135
NSMCE4A	32.9409	35.2588	0.0981048	0.2765
CUZD1	4.47363	5.02037	0.166345	0.32905
FAM24B	4.47363	5.02037	0.166345	0.32905
C10orf88	6.60294	6.22359	-0.0853602	0.3889
IKZF5	8.2715	9.40591	0.185418	0.04625
CHST15	17.1292	14.8579	-0.205227	0.0182
OAT	114.236	107.094	-0.093136	0.2687
NKX1-2	2.63795	2.05671	-0.359081	0.0799
FAM53B	9.1292	8.52114	-0.099443	0.25725
METTL10	7.4737	8.78816	0.233738	0.01715
CTBP2	43.2175	44.5459	0.0436759	0.6006
FLJ37035	0.405157	0.52728	0.38009	0.17735
UROS	39.3249	50.2738	0.354363	5e-05
DHX32	20.5372	22.4958	0.131416	0.3518
MKI67	52.6328	47.4111	-0.15074	0.07645
BNIP3	17.6286	23.6859	0.426106	5e-05
STK32C	11.0916	11.8673	0.097519	0.313
ADAM8	0.743812	0.70687	-0.0734946	0.6816
TUBGCP2	13.4987	13.5962	0.0103819	0.91705
C10orf125	14.4669	17.113	0.242335	0.0174
ECHS1	65.3029	74.5198	0.190476	0.0257
SPRN	1.19585	1.30313	0.123939	0.5827
RIC8A	22.442	21.2388	-0.0794993	0.4332
PSMD13	86.0571	100.474	0.223464	0.008
ATHL1	15.3221	14.6391	-0.0657953	0.46285
IFITM2	84.2952	98.5757	0.225781	0.0106
IFITM1	4.10933	5.08311	0.306809	0.0672
B4GALNT4	18.0271	15.1814	-0.247863	0.0049
PKP3	59.6743	76.6243	0.360692	5e-05
PTDSS2	17.9541	18.0228	0.00551086	0.9499
LRRC56	4.17077	3.16669	-0.397337	0.00035
RASSF7	25.7336	22.9953	-0.162314	0.0776
PHRF1	17.445	17.3691	-0.00629548	0.93755
TMEM80	3.54865	4.06178	0.19484	0.46075
EPS8L2	64.0263	70.9246	0.147621	0.0801
TALDO1	155.985	177.042	0.182682	0.02985
NS3BP	1.68288	2.00662	0.253834	0.16495
RPLP2	3174.22	3656.68	0.204133	0.017
PNPLA2	43.7807	43.0024	-0.0258783	0.7608
EFCAB4A	3.03955	2.60866	-0.220549	0.0679
CD151	162.961	156.846	-0.0551798	0.51445
TSPAN4	19.2881	23.5957	0.290809	0.0018
AP2A2	22.5094	21.7043	-0.0525482	0.5394
LOC255512	1.1738	1.01176	-0.214314	0.4501
BRSK2	7.02506	6.96459	-0.0124719	0.8957
SYT8	0.670691	1.02114	0.606459	0.03095
TNNI2	0.192513	0.580043	1.5912	0.18195
LSP1	0.454236	0.402746	-0.173573	0.58745
MRPL23	65.3228	65.8166	0.0108635	0.905
CD81	242.072	252.6	0.0614168	0.4686
TSSC4	26.78	24.6277	-0.120874	0.1852
KCNQ1	4.48724	4.15359	-0.11147	0.3571
SLC22A18	17.8911	17.5763	-0.0256132	0.8196
PGAP2	14.9894	17.4051	0.215575	0.3844
STIM1	11.0427	9.65071	-0.194385	0.04985
RRM1	48.3308	43.9964	-0.135559	0.10455
OR52D1	1.24976	0.984545	-0.344116	0.6627
TRIM34	3.1238	3.36326	0.106559	0.60265
TRIM6	3.1238	3.36326	0.106559	0.60265
TRIM6-TRIM34	3.1238	3.36326	0.106559	0.60265
TRIM22	0.706396	0.591564	-0.255944	0.14485
SMPD1	1.81984	1.51671	-0.262872	0.04935
FXC1	10.2332	12.2494	0.259454	0.12875
DNHD1	0.694327	0.53388	-0.379099	0.06925
ILK	49.0461	43.0777	-0.187199	0.08155
ZNF215	3.40281	4.15386	0.287725	0.00325
PPFIBP2	1.13159	1.55005	0.453969	0.0004
EIF3F	200.121	222.873	0.155349	0.06435
RPL27A	180.662	207.181	0.197599	0.021
AKIP1	17.9066	17.5502	-0.0290005	0.76825
IPO7	55.2782	56.0692	0.0204956	0.8063
SNORA23	2.2149	1.80055	-0.298809	0.7005
ZNF143	7.56705	8.44835	0.158939	0.0929
WEE1	25.3873	21.1779	-0.261551	0.00225
SWAP70	11.1165	10.0895	-0.139839	0.10915
LOC283104	1.61017	1.66684	0.0499023	0.87505
ADM	37.0755	26.4261	-0.4885	5e-05
AMPD3	6.475	4.57405	-0.501409	5e-05
MRVI1-AS1	1.00214	1.59039	0.666306	0.30745
CTR9	42.7592	32.2647	-0.406277	5e-05
LOC729013	4.13984	6.30015	0.605813	5e-05
USP47	5.33823	4.85323	-0.137418	0.12095
MICAL2	4.18577	3.82217	-0.131099	0.1901
MICALCL	0.675232	0.706818	0.0659536	0.6929
PARVA	7.59159	6.6066	-0.200493	0.0176
TEAD1	18.3495	15.0737	-0.283702	0.0008
ARNTL	3.93258	4.35694	0.147838	0.11535
FAR1	20.091	21.1033	0.0709238	0.3976
PDE3B	2.82141	2.06094	-0.453115	5e-05
C11orf58	44.396	44.6592	0.00852524	0.91605
OR7E14P	1.01899	1.26944	0.317052	0.21565
NUCB2	15.0674	12.7408	-0.241979	0.00975
B7H6	0.522314	0.587563	0.169825	0.1956
GTF2H1	12.0757	12.3262	0.0296228	0.73815
LDHA	369.11	426.205	0.207498	0.0152
TMEM86A	0.451986	0.810173	0.841952	5e-05
ZDHHC13	13.4439	13.9365	0.0519135	0.5741
HTATIP2	31.9574	36.6893	0.199208	0.03535
PRMT3	8.70788	11.0617	0.345176	0.0003
ANO5	0.497587	0.63167	0.344223	0.00815
BDNF-AS1	1.04934	1.31994	0.330981	0.69295
METTL15	14.4436	13.3661	-0.111854	0.1943
C11orf46	13.2308	14.35	0.117155	0.2202
DNAJC24	4.80229	3.96147	-0.277686	0.03295
