gene	value_1	value_2	log2(fold_change)	p_value
TDG	13.3521	12.5918	-0.0845914	0.56545
HCFC2	1.70346	1.68767	-0.0134342	0.9428
TXNRD1	121.608	87.9213	-0.467953	0.00075
CHST11	2.83858	2.36994	-0.26032	0.11165
C12orf45	23.153	19.8443	-0.222478	0.20815
KIAA1033	13.0844	12.3123	-0.0877457	0.5342
C12orf75	38.9233	35.1009	-0.149124	0.3169
TCP11L2	4.27163	3.06389	-0.479423	0.0135
POLR3B	5.77528	5.16409	-0.161376	0.4512
RIC8B	4.81399	4.07376	-0.240873	0.277
C12orf23	25.3624	17.4556	-0.538999	0.0003
BTBD11	1.62571	0.949485	-0.775852	0.0002
PWP1	47.193	46.935	-0.00790791	0.9559
FICD	1.47888	1.73086	0.226982	0.35225
ISCU	70.7535	68.3841	-0.0491402	0.73105
USP30	4.54199	4.18713	-0.117363	0.46595
UNG	81.849	71.3153	-0.198753	0.1579
ACACB	1.77539	1.81729	0.033652	0.8331
UBE3B	11.3815	11.4735	0.0116067	0.935
MVK	13.3786	14.0158	0.0671293	0.6555
C12orf34	2.51236	2.6671	0.0862299	0.6804
TCHP	6.36436	7.50379	0.237604	0.12525
ANKRD13A	9.5857	8.40492	-0.189649	0.20155
IFT81	7.5652	8.00672	0.081832	0.6114
ATP2A2	89.7977	87.0367	-0.0450549	0.7621
FAM216A	6.40503	6.51733	0.0250761	0.93805
TCTN1	9.27217	10.5721	0.189277	0.2444
LOC100131138	6.32042	2.0227	-1.64374	0.0016
SH2B3	10.0077	8.49071	-0.237154	0.09925
ACAD10	6.93235	8.68721	0.325547	0.0298
ALDH2	21.1555	20.8544	-0.0206807	0.88235
MAPKAPK5	17.1948	19.7917	0.202924	0.25115
ADAM1	1.10295	0.901887	-0.290344	0.2268
ERP29	108.05	128.589	0.251067	0.06815
TRAFD1	20.5822	20.3752	-0.014587	0.91615
PTPN11	64.2363	67.5578	0.0727338	0.60485
OAS1	0.388348	0.567842	0.54814	0.1492
OAS3	14.4092	17.0611	0.243722	0.08505
C12orf52	13.1927	13.43	0.0257273	0.86625
TPCN1	8.72806	9.78258	0.164554	0.25735
PLBD2	26.652	29.3792	0.140552	0.3158
SDSL	11.9923	14.7015	0.293847	0.0594
LINC00173	7.07494	8.23291	0.218685	0.4615
MAP1LC3B2	4.70135	4.74027	0.0118955	0.96225
RNFT2	7.34462	6.64211	-0.145047	0.3527
FBXW8	5.04456	4.95048	-0.0271612	0.8588
RFC5	32.9748	40.7344	0.304883	0.0346
PEBP1	209.532	194.902	-0.104422	0.4473
SUDS3	19.2368	19.4358	0.014848	0.91355
HSPB8	1.87452	2.76377	0.560115	0.00875
PRKAB1	7.93263	8.26558	0.0593167	0.70335
CCDC64	4.75309	5.85055	0.299706	0.05875
LOC100506649	6.05633	5.76341	-0.0715204	0.95705
SIRT4	1.60768	1.31017	-0.295235	0.3094
COX6A1	417.106	380.241	-0.133499	0.3325
GATC	13.5862	12.5334	-0.116364	0.72015
DYNLL1	194.996	194.449	-0.00405302	0.975
RNF10	36.8281	36.2077	-0.0245113	0.8627
CABP1	0.466736	0.3051	-0.613325	0.19295
MLEC	82.2825	82.7517	0.00820362	0.95415
UNC119B	20.7829	19.8683	-0.0649265	0.6451
ACADS	8.39719	9.65808	0.201829	0.20995
P2RX7	0.76893	0.518454	-0.568635	0.01755
P2RX4	7.80284	7.04771	-0.146844	0.3695
RNF34	26.6112	26.5817	-0.00159638	0.9906
ORAI1	11.8669	11.9639	0.0117491	0.9446
TMEM120B	5.06544	5.19685	0.0369492	0.8903
SETD1B	4.84645	5.67249	0.227054	0.11955
PSMD9	16.3041	17.1869	0.0760693	0.60465
WDR66	0.711477	0.487049	-0.54675	0.0341
BCL7A	7.2518	7.50694	0.0498863	0.73675
MLXIP	15.2711	16.3069	0.0946751	0.4986
B3GNT4	2.42036	3.2101	0.407395	0.06435
KNTC1	10.535	11.277	0.0982028	0.49555
DENR	34.1751	33.9663	-0.00884061	0.94795
HIP1R	17.7319	19.5091	0.137802	0.3329
OGFOD2	5.57801	6.20793	0.154361	0.3545
ARL6IP4	52.9968	53.5111	0.0139324	0.92325
C12orf65	13.0042	11.6138	-0.163138	0.3
SETD8	19.8372	21.5576	0.119988	0.4063
SNRNP35	12.4614	11.4706	-0.119523	0.49535
TMED2	155.044	158.22	0.0292603	0.83755
DDX55	14.8091	14.6675	-0.013859	0.92515
GTF2H3	44.2004	46.6372	0.0774242	0.59165
TCTN2	6.58282	7.16049	0.121352	0.4428
ATP6V0A2	5.42063	4.92901	-0.137161	0.35835
FAM101A	74.3723	73.8981	-0.00922825	0.94815
ZNF664	74.3723	73.8981	-0.00922825	0.94815
ZNF664-FAM101A	74.3723	73.8981	-0.00922825	0.94815
BRI3BP	24.9929	27.2994	0.127352	0.40055
AACS	8.16799	7.06549	-0.209191	0.1711
TMEM132B	0.573035	0.542995	-0.0776853	0.7247
RAN	721.844	694.019	-0.0567126	0.6987
GPR133	0.44564	0.577943	0.375048	0.1232
SFSWAP	14.096	16.19	0.199821	0.17165
MMP17	5.12092	6.23119	0.283105	0.08815
ULK1	8.73929	8.90922	0.0277825	0.8472
PUS1	25.6273	29.0574	0.181228	0.23095
EP400	10.2664	10.1845	-0.0115498	0.93275
EP400NL	0.636451	0.977375	0.618863	0.05455
NOC4L	21.9513	25.8292	0.234696	0.10775
LOC100130238	1.27184	1.61491	0.344536	0.11185
FBRSL1	14.332	17.5551	0.292652	0.0365
PXMP2	18.3094	19.0876	0.0600534	0.7071
PGAM5	46.7651	50.1266	0.100142	0.47975
ZNF26	0.511418	0.538193	0.0736193	0.79585
ZNF84	1.3106	1.04502	-0.326695	0.0883
ZNF268	2.58263	2.54182	-0.0229776	0.88815
KDM5A	6.15173	6.14635	-0.00126127	0.9945
RAD52	7.24495	8.20989	0.180388	0.24985
FBXL14	7.1524	8.02853	0.166708	0.3008
DCP1B	9.31503	10.7782	0.210484	0.1808
FOXM1	34.9124	41.7168	0.25689	0.07725
EFCAB4B	5.15639	5.22324	0.0185854	0.9093
PARP11	1.24179	1.10725	-0.16544	0.44215
C12orf4	3.80249	4.73324	0.315884	0.0596
AKAP3	1.32088	1.606	0.281974	0.19425
TNFRSF1A	37.6247	48.5841	0.368804	0.00845
SCNN1A	38.8342	39.0112	0.0065622	0.96245
VAMP1	4.1559	5.80911	0.483158	0.04265
MRPL51	171.617	178.812	0.0592511	0.6745
NOP2	41.7792	48.3666	0.211228	0.1275
CHD4	90.9066	89.9489	-0.0152801	0.91255
LPAR5	3.3403	3.72947	0.158993	0.3835
ING4	12.6214	11.143	-0.179733	0.2583
ZNF384	21.6606	25.9972	0.263284	0.06245
MLF2	189.406	211.552	0.159532	0.259
CDCA3	18.8474	23.9806	0.347507	0.03225
SPSB2	5.28205	7.28837	0.464498	0.78505
PHB2	230.792	234.334	0.0219711	0.8758
SCARNA12	27.402	26.3527	-0.0563307	0.97595
LPCAT3	29.8209	36.1928	0.279381	0.0503
C1R	2.58052	1.42446	-0.857245	0.0002
C1RL	9.6169	10.1431	0.0768522	0.6423
RBP5	0.696348	1.25437	0.849081	0.02155
CD163L1	1.16965	1.14338	-0.0327657	0.8744
SLC2A3	2.07216	1.03429	-1.00249	5e-05
FAM90A1	0.399867	0.476628	0.253342	0.42875
FAM86FP	0.801907	1.03193	0.363832	0.18255
LOC389634	0.600955	1.07223	0.835284	0.08255
M6PR	59.1818	65.001	0.135309	0.41995
DDX12P	6.03906	8.14622	0.431807	0.0059
KLRC4	7.43573	8.98828	0.273571	0.258
KLRC4-KLRK1	7.43573	8.98828	0.273571	0.258
KLRK1	7.43573	8.98828	0.273571	0.258
KLRC3	10.6419	10.2728	-0.050927	0.7958
KLRC2	17.6634	16.4069	-0.106462	0.527
KLRC1	0.958641	0.781894	-0.294017	0.3736
KLRAP1	1.17901	1.04254	-0.177468	0.5103
MAGOHB	7.71591	8.94903	0.213895	0.1733
STYK1	3.33288	3.82036	0.19694	0.25985
CSDA	170.603	198.185	0.216205	0.1248
PRH1	2.24615	1.70239	-0.399889	0.5413
PRR4	2.24615	1.70239	-0.399889	0.5413
LRP6	8.19184	7.05118	-0.216322	0.12645
LOH12CR2	0.688805	0.867241	0.332336	0.3039
DUSP16	4.44978	5.5564	0.320416	0.0324
GPR19	0.455339	0.653134	0.52044	0.14965
GPRC5D	0.542325	0.792651	0.547528	0.19695
HEBP1	31.4225	33.2334	0.0808379	0.58955
GRIN2B	2.26677	1.50004	-0.595634	0.0004
WBP11	43.9366	54.0487	0.298839	0.0348
ARHGDIB	0.998928	0.735155	-0.442332	0.205
RERG	1.66934	0.0297173	-5.81183	0.147
EPS8	40.8761	36.3077	-0.170982	0.2184
RECQL	13.5345	15.3569	0.182249	0.27775
LDHB	1053.78	945.263	-0.156788	0.2994
ABCC9	2.29211	2.11834	-0.113747	0.48265
KIAA0528	11.9075	10.7182	-0.151805	0.30245
KRAS	20.8656	20.9208	0.0038103	0.97985
LOC100506451	0.617486	0.604654	-0.0302947	0.979
BHLHE41	0.674758	0.658655	-0.0348462	0.8928
ITPR2	2.7981	2.07157	-0.433722	0.0047
ASUN	21.9974	20.9234	-0.0722124	0.6074
TM7SF3	20.846	27.053	0.376019	0.00735
ERGIC2	26.537	26.1916	-0.0188998	0.89915
TMTC1	0.841685	0.98986	0.233944	0.21695
IPO8	15.7637	18.2527	0.211501	0.1316
CAPRIN2	6.01009	7.14902	0.25036	0.09565
LOC100506660	0.644921	0.689159	0.0957139	0.93555
FAM60A	102.411	92.7827	-0.142438	0.3088
DENND5B	14.4058	14.7373	0.0328269	0.81575
AMN1	9.39119	9.15395	-0.0369133	0.82235
H3F3C	4.05013	4.04291	-0.00257474	0.9893
YARS2	17.5653	15.3977	-0.190014	0.20395
PKP2	11.9669	10.3699	-0.20664	0.14975
CPNE8	6.44028	5.17845	-0.314603	0.0511
KIF21A	11.1605	11.7652	0.076124	0.5869
SLC2A13	2.48959	2.23928	-0.152875	0.36365
GXYLT1	3.02916	3.23622	0.0953947	0.53915
YAF2	3.32083	2.78396	-0.254407	0.15045
ZCRB1	29.9558	27.8988	-0.102633	0.4759
PRICKLE1	0.863247	0.52296	-0.723073	0.00405
PUS7L	6.38096	5.43157	-0.232404	0.15055
TWF1	66.7573	72.9503	0.127987	0.3603
PLEKHA8P1	0.998538	1.46462	0.552638	0.6093
LOC400027	2.29142	2.68427	0.228289	0.2654
SCAF11	22.2763	22.2613	-0.000971178	0.99395
SLC38A1	49.2462	48.7212	-0.0154639	0.9126
SLC38A2	310.002	319.338	0.0428074	0.78375
RPAP3	15.5395	16.2466	0.0641927	0.65205
HDAC7	10.4786	10.2452	-0.032503	0.8504
VDR	4.31132	4.39438	0.0275311	0.85645
SENP1	4.81284	5.43359	0.175017	0.26755
ASB8	6.67158	6.21862	-0.101433	0.53865
ZNF641	4.34168	3.72494	-0.221035	0.17045
KANSL2	13.1797	13.5471	0.0396601	0.7917
MIR1291	1.83058	3.54827	0.954816	0.7823
SNORA34	1.83058	3.54827	0.954816	0.7823
CCNT1	22.1713	18.722	-0.243962	0.1148
ADCY6	6.10696	6.2935	0.0434071	0.7888
DDX23	38.5293	42.6583	0.14687	0.28615
RND1	0.959651	0.935661	-0.0365228	0.89645
FKBP11	5.40599	4.94918	-0.127369	0.6462
ARF3	78.4349	88.6079	0.17594	0.2034
WNT10B	4.34093	3.84594	-0.174667	0.31675
DDN	4.8885	4.93548	0.0138002	0.93155
PRKAG1	34.213	40.6537	0.248842	0.07725
MLL2	8.23509	7.62408	-0.111221	0.42215
RHEBL1	1.4214	1.79293	0.335005	0.242
LMBR1L	8.24299	8.75532	0.0869909	0.5871
TUBA1B	624.905	786.348	0.331531	0.0468
TUBA1A	163.277	149.068	-0.131349	0.3527
C1QL4	4.77159	4.73839	-0.010073	0.95475
MCRS1	40.3815	39.3575	-0.0370562	0.7939
FMNL3	1.2215	1.12895	-0.113671	0.6491
NCKAP5L	5.36671	5.26193	-0.0284452	0.84615
BCDIN3D	4.35893	3.86547	-0.173329	0.31715
RACGAP1	39.1202	44.8615	0.197564	0.1728
CERS5	21.0932	18.2476	-0.209073	0.1573
LIMA1	34.1967	45.3833	0.408306	0.0031
SLC11A2	17.6161	16.253	-0.116184	0.43355
CSRNP2	9.04002	7.88159	-0.19784	0.17555
TFCP2	16.4356	18.7387	0.189194	0.17715
POU6F1	0.773784	0.736819	-0.0706203	0.7472
SMAGP	25.8049	24.2119	-0.0919299	0.84075
GALNT6	7.03915	6.69549	-0.0722117	0.6199
KRT80	1.42709	1.96373	0.460518	0.01775
KRT8	1549.32	1627.87	0.0713451	0.75415
LOC283335	1.24096	1.14323	-0.118342	0.88
SPRYD3	20.8774	24.989	0.259353	0.15155
CSAD	2.57823	2.61164	0.0185749	0.96915
RARG	28.8373	27.0005	-0.0949492	0.5055
AAAS	34.0418	38.374	0.172822	0.22435
MAP3K12	10.3997	7.60384	-0.451746	0.46145
NPFF	1.27349	0.980186	-0.377664	0.35565
ATF7	9.77982	9.72064	-0.00875669	0.9769
ATP5G2	214.652	200.881	-0.0956581	0.4861
CALCOCO1	11.0629	11.6625	0.076147	0.6086
SMUG1	19.9478	20.6795	0.0519735	0.829
CBX5	30.2271	33.1768	0.134334	0.34435
NFE2	1.11651	0.659292	-0.760011	0.0152
ZNF385A	29.6925	33.0875	0.156189	0.26615
ITGA5	16.9804	19.6977	0.214156	0.1289
GTSF1	193.426	204.671	0.0815259	0.5585
PPP1R1A	0.758527	0.778202	0.0369441	0.89765
ITGA7	3.67707	3.34479	-0.13664	0.6127
CD63	242.127	227.728	-0.088452	0.51975
SARNP	85.8303	78.2475	-0.133443	0.40295
DNAJC14	27.5365	28.3303	0.0409995	0.80495
MMP19	0.808793	1.25265	0.631142	0.48755
WIBG	19.562	25.3612	0.374572	0.01605
PMEL	2.97275	2.92332	-0.0241926	0.8995
SMARCC2	36.3379	36.3885	0.00200843	0.988
RNF41	11.9744	11.2357	-0.0918682	0.5131
ANKRD52	14.6653	16.849	0.200263	0.151
CS	112.855	109.781	-0.0398418	0.7734
CNPY2	59.9602	59.2843	-0.0163548	0.923
PAN2	59.9602	59.2843	-0.0163548	0.923
STAT2	13.9426	13.5324	-0.0430779	0.76495
TIMELESS	25.0741	27.7609	0.146856	0.29345
BAZ2A	24.3486	23.6619	-0.0412731	0.79475
ATP5B	640.657	601.12	-0.0918997	0.539
PTGES3	302.889	297.14	-0.0276453	0.8441
NACA	497.788	484.974	-0.037624	0.79575
PRIM1	34.3041	34.3883	0.0035332	0.98175
ZBTB39	6.53802	6.27786	-0.0585801	0.6889
TMEM194A	7.31743	8.88423	0.279911	0.0555
STAT6	22.4602	24.9045	0.149031	0.4419
NDUFA4L2	0.649802	0.446299	-0.541991	0.86325
STAC3	0.949578	1.09975	0.211822	0.4429
R3HDM2	12.5831	12.4836	-0.0114481	0.93605
DDIT3	6.95522	7.68266	0.143511	0.87485
DCTN2	59.7916	64.1278	0.101008	0.467
B4GALNT1	8.61346	11.2616	0.386741	0.01265
AGAP2	5.83364	6.30731	0.112629	0.52455
CDK4	104.719	99.8011	-0.0694024	0.6253
CYP27B1	4.1786	2.6189	-0.674059	0.00025
METTL1	21.1823	23.5666	0.153878	0.32245
CTDSP2	26.7933	25.6577	-0.0624779	0.65065
LOC100506844	4.40594	3.7767	-0.222326	0.3864
LRIG3	3.09781	3.13654	0.0179237	0.91855
PPM1H	4.66438	4.13706	-0.173081	0.25175
C12orf66	6.34936	5.84596	-0.119172	0.47155
GNS	32.0031	36.3326	0.18305	0.1844
LLPH	61.1026	62.6358	0.0357522	0.80345
TMBIM4	15.202	14.2338	-0.0949366	0.5461
MDM1	4.0877	4.2557	0.0581045	0.7352
CPM	0.83631	0.736487	-0.183378	0.38825
TSPAN8	0.0168627	7.44526	8.78635	0.151
ZFC3H1	8.26079	9.1636	0.149635	0.2992
CAPS2	1.64638	2.01123	0.28878	0.20635
KRR1	69.3867	83.113	0.260415	0.0664
PHLDA1	138.033	125.886	-0.132887	0.36185
NAP1L1	154.916	130.863	-0.243425	0.09155
BBS10	12.1476	12.0402	-0.0128132	0.93505
OSBPL8	46.6611	77.8478	0.738434	5e-05
CSRP2	37.9041	37.9379	0.00128908	0.9938
E2F7	5.84432	5.97342	0.0315236	0.8358
PAWR	15.9725	17.5762	0.138031	0.3514
PPP1R12A	21.0053	20.6543	-0.0243162	0.8652
LIN7A	1.10634	1.00242	-0.14231	0.64995
CCDC59	23.9346	23.7746	-0.00967978	0.9515
CEP290	4.2582	4.09823	-0.0552441	0.7775
KITLG	432.204	344.808	-0.325919	0.04235
LOC728084	3.37572	3.27881	-0.0420233	0.8285
DUSP6	185.469	152.885	-0.278732	0.05035
GALNT4	11.7674	10.0656	-0.225361	0.14335
POC1B	11.7674	10.0656	-0.225361	0.14335
POC1B-GALNT4	11.7674	10.0656	-0.225361	0.14335
ATP2B1	18.1359	19.0785	0.0731005	0.6009
BTG1	10.0093	9.0817	-0.140307	0.3491
LOC256021	10.0093	9.0817	-0.140307	0.3491
EEA1	4.64513	4.2462	-0.129548	0.3837
UBE2N	56.5275	58.2757	0.043943	0.7506
LOC144481	0.658134	0.893175	0.440561	0.72965
CCDC41	5.7639	6.49722	0.172778	0.2754
TMCC3	2.14588	2.41048	0.167753	0.32085
NDUFA12	63.4773	53.8231	-0.238014	0.12235
NR2C1	8.39959	9.47288	0.173485	0.32565
FGD6	2.72766	3.56553	0.386452	0.0115
NTN4	1.39882	1.35531	-0.0455902	0.8316
LTA4H	130.304	114.598	-0.185299	0.184
CDK17	7.80141	7.35315	-0.0853739	0.57495
LOC100128191	1.00667	1.02503	0.0260731	0.98745
IKBIP	17.181	17.4193	0.0198697	0.9024
ANKS1B	1.63452	1.55214	-0.0746074	0.88965
UHRF1BP1L	10.427	9.96269	-0.06572	0.6789
GOLGA2P5	2.93281	3.3189	0.178422	0.3362
DEPDC4	1.20732	1.10451	-0.128405	0.69415
ARL1	27.4231	27.0838	-0.0179591	0.89175
GNPTAB	24.4119	24.1009	-0.0184948	0.8924
CCDC53	6.77092	7.32829	0.114125	0.57085
NUP37	43.9517	48.709	0.148269	0.3153
PMCH	4.54824	5.25496	0.20837	0.6436
NT5DC3	9.27157	7.48857	-0.308124	0.0309
C12orf73	5.50203	4.72226	-0.220485	0.24695
GLT8D2	5.46092	4.4912	-0.282042	0.1169
NFYB	8.67602	8.68149	0.000910236	0.99555
SLC41A2	4.53544	3.51244	-0.368766	0.03065
APPL2	11.1967	10.2348	-0.129595	0.379
NUAK1	4.30209	3.6131	-0.2518	0.096
CKAP4	34.1063	33.6936	-0.017564	0.9005
MTERFD3	4.79738	3.93387	-0.286297	0.1319
CRY1	2.96295	4.42077	0.577264	0.00115
PRDM4	15.3636	16.9522	0.141956	0.31205
SART3	28.1959	27.633	-0.0290895	0.83685
SELPLG	0.707927	0.305489	-1.21248	0.0008
CORO1C	48.8349	42.0259	-0.216632	0.1148
SSH1	22.462	20.3084	-0.145405	0.30705
ALKBH2	32.9985	28.6057	-0.206101	0.1747
KCTD10	20.4497	20.4227	-0.00190553	0.98995
MMAB	5.21304	4.60572	-0.178701	0.2509
MGC14436	1.99272	3.09669	0.635986	0.12445
TRPV4	0.574477	0.448635	-0.356707	0.20455
GLTP	21.2494	19.1923	-0.146891	0.31255
GIT2	9.71106	9.94102	0.0337649	0.8432
C12orf76	1.96096	1.92971	-0.0231754	0.9211
ANAPC7	27.359	27.6687	0.0162402	0.9096
ARPC3	198.18	192.007	-0.0456531	0.7402
GPN3	24.344	24.3151	-0.00171072	0.9917
VPS29	57.7645	50.8434	-0.184123	0.20935
PPTC7	14.3946	13.2922	-0.114944	0.4303
PPP1CC	131.224	121.144	-0.115311	0.4108
MYL2	0.84155	0.834905	-0.0114373	0.96015
FAM109A	4.96043	5.43359	0.131439	0.42175
ATXN2	13.2449	14.1454	0.094903	0.5038
BRAP	7.83529	8.03794	0.0368381	0.81065
C12orf47	6.88433	7.11052	0.0466404	0.8668
TMEM116	2.58817	3.16315	0.28943	0.1938
NAA25	14.5283	14.7453	0.0213826	0.87945
C12orf51	4.2129	4.01876	-0.0680633	0.62975
RPL6	1341.45	1271.41	-0.0773651	0.60055
RASAL1	4.22973	3.38271	-0.322388	0.0513
DDX54	31.5278	33.6464	0.09383	0.50415
IQCD	2.0164	2.49454	0.30699	0.188
SLC24A6	10.3175	10.7444	0.0584836	0.69895
LHX5	0.617309	0.795819	0.366447	0.21835
RBM19	6.92662	8.56358	0.306064	0.04405
TBX3	1.64822	6.96502	2.07922	5e-05
MED13L	24.3296	28.3877	0.222553	0.10965
C12orf49	17.394	18.3259	0.0752928	0.6026
HRK	0.623488	1.3122	1.07355	0.0183
TESC	19.4335	10.9264	-0.830734	5e-05
FBXO21	22.6706	22.1076	-0.0362771	0.793
KSR2	1.46891	2.23266	0.604018	5e-05
WSB2	32.2296	33.1699	0.0414918	0.7703
VSIG10	7.0105	9.6318	0.458288	0.0019
TAOK3	5.16167	5.8768	0.187194	0.22315
CIT	5.88177	6.76652	0.202164	0.20395
RAB35	25.0618	23.4349	-0.096833	0.4898
GCN1L1	50.9731	52.1506	0.0329462	0.8134
RPLP0	2798.38	2473.28	-0.178164	0.30505
PXN	73.4322	70.6007	-0.05673	0.6888
MSI1	9.12892	8.36829	-0.125511	0.40595
TRIAP1	48.0362	41.9699	-0.194769	0.1862
SRSF9	213.451	205.74	-0.0530868	0.733
LOC100506668	4.19855	5.45739	0.378321	0.474
COQ5	26.001	25.6367	-0.0203596	0.89185
POP5	43.3157	45.6855	0.076848	0.6186
SPPL3	16.2689	16.5164	0.0217848	0.87735
C12orf43	8.22768	8.8849	0.11087	0.4943
OASL	2.11088	2.36002	0.160951	0.46095
CAMKK2	16.08	17.0205	0.0820062	0.5683
ANAPC5	55.0016	55.3157	0.00821325	0.9532
KDM2B	11.0766	11.5165	0.0561888	0.695
MORN3	0.590404	0.491873	-0.263417	0.49745
RHOF	42.7239	46.067	0.108692	0.5057
LOC338799	2.42342	2.96801	0.292452	0.18865
HPD	0.660293	3.50137	2.40674	5e-05
DIABLO	23.3425	23.1921	-0.00932552	0.94885
VPS33A	12.4245	13.0008	0.0654185	0.65595
CLIP1	11.9084	12.0472	0.0167191	0.90835
ZCCHC8	5.92972	6.19959	0.0642092	0.67635
RSRC2	29.0336	27.0865	-0.100147	0.48045
VPS37B	27.7769	32.5515	0.22884	0.1049
ABCB9	3.86866	3.55492	-0.122019	0.4692
PITPNM2	2.89444	3.2125	0.150412	0.3231
MPHOSPH9	7.86969	8.84025	0.16778	0.27375
CDK2AP1	133.63	134.533	0.00972054	0.9452
SBNO1	13.3128	11.7691	-0.177808	0.2054
RILPL2	10.9781	9.91516	-0.146918	0.3705
RILPL1	3.88873	4.36262	0.165894	0.33455
EIF2B1	24.0071	25.0314	0.0602777	0.6792
CCDC92	8.22933	7.6277	-0.109527	0.51125
NCOR2	14.1689	18.4173	0.378337	0.0059
SCARB1	57.2045	56.0313	-0.0298959	0.82875
UBC	647.962	750.84	0.212596	0.19745
DHX37	18.1234	20.048	0.145604	0.29565
SLC15A4	10.818	10.3027	-0.0704129	0.645
STX2	11.4136	11.4184	0.000598952	0.9971
DDX51	8.39504	9.49119	0.177052	0.22345
GALNT9	0.561944	0.424876	-0.403383	0.39765
POLE	20.0505	22.4755	0.164716	0.2413
ANKLE2	19.59	20.4046	0.058779	0.67845
GOLGA3	11.0704	11.5942	0.0666989	0.6595
MPHOSPH8	17.8792	16.5726	-0.109485	0.4355
ZMYM2	4.80687	4.27235	-0.170069	0.2504
IFT88	5.86017	6.00859	0.0360838	0.82055
SAP18	62.2443	62.1145	-0.0030115	0.98315
MRP63	17.498	18.1883	0.0558165	0.8087
TNFRSF19	0.804908	0.871892	0.115326	0.61555
SPATA13	5.92434	5.99558	0.0172448	0.9069
PABPC3	16.7641	16.5922	-0.0148706	0.92005
NUPL1	27.9908	29.4726	0.0744199	0.59135
CDK8	15.6954	16.0831	0.0352063	0.81
WASF3	1.70765	0.465318	-1.87572	5e-05
RPL21	1839	1612.18	-0.189913	0.1875
SNORA27	32.4125	32.7827	0.0163812	0.523
RASL11A	3.51405	3.78052	0.105447	0.60535
GTF3A	63.5706	67.4402	0.0852489	0.58915
POLR1D	100.156	98.8478	-0.0189633	0.9004
PDX1	0.980296	1.00916	0.0418709	0.86675
PAN3	10.5723	10.0605	-0.0715859	0.6135
POMP	84.7733	78.6272	-0.108582	0.4366
USPL1	8.61895	7.77258	-0.149117	0.323
B3GALTL	3.5989	3.02473	-0.25075	0.13675
BRCA2	2.32379	2.43852	0.069524	0.66035
PDS5B	6.16564	6.28587	0.0278614	0.84495
RFC3	18.5818	20.3445	0.130753	0.39975
NBEA	1.65846	1.50955	-0.135732	0.4853
RFXAP	1.83856	1.94571	0.0817203	0.6866
EXOSC8	29.2971	30.0804	0.0380676	0.8712
UFM1	19.1077	17.7515	-0.106216	0.4751
NHLRC3	2.74389	2.73613	-0.00408428	0.9832
COG6	9.88372	8.24299	-0.261888	0.08225
SLC25A15	9.68491	9.6134	-0.0106926	0.94635
WBP4	15.4105	13.2438	-0.218588	0.14635
NAA16	6.73518	7.14674	0.0855688	0.6066
C13orf15	6.07292	1.63693	-1.8914	5e-05
DGKH	1.68948	1.0018	-0.753981	0.00025
AKAP11	10.5935	8.7873	-0.269688	0.05575
DNAJC15	7.55693	7.51666	-0.00770901	0.96415
LACC1	1.41472	1.20312	-0.233738	0.34245
KIAA1704	11.7142	13.1268	0.16425	0.31675
GTF2F2	48.7332	39.6602	-0.297214	0.03575
TPT1-AS1	6.0455	5.86965	-0.0425886	0.8195
COG3	7.88898	7.81069	-0.0143875	0.9244
LRCH1	5.97652	5.84955	-0.0309793	0.83575
NUDT15	25.1536	28.2122	0.16555	0.2479
ITM2B	86.2395	85.9652	-0.00459598	0.97155
RB1	20.3886	19.7665	-0.0447059	0.75065
FNDC3A	20.0453	20.7237	0.0480171	0.72985
CDADC1	2.46451	2.36429	-0.0598941	0.77035
SETDB2	1.87233	1.65609	-0.177055	0.32425
PHF11	4.39508	4.44557	0.0164813	0.93075
KCNRG	8.48771	7.29688	-0.218094	0.2121
TRIM13	8.48771	7.29688	-0.218094	0.2121
DLEU1	22.2544	18.0447	-0.302519	0.3611
ST13P4	3.78918	3.50926	-0.110717	0.57885
RNASEH2B	16.2033	16.8784	0.058886	0.7065
FAM124A	1.90483	2.11961	0.154139	0.38835
WDFY2	3.93763	3.88971	-0.0176637	0.9107
ALG11	11.2498	9.71047	-0.212285	0.1767
UTP14C	11.2498	9.71047	-0.212285	0.1767
CKAP2	30.6975	31.1928	0.0230951	0.87025
HNRNPA1L2	58.3732	53.2974	-0.13124	0.35145
SUGT1	45.2469	44.4486	-0.025681	0.85995
TDRD3	7.24691	6.82545	-0.0864426	0.5926
BORA	7.43655	8.29615	0.157809	0.7562
PIBF1	8.95624	8.53819	-0.0689637	0.8526
KLF5	31.7671	42.3033	0.413237	0.0033
UCHL3	23.8695	23.549	-0.0194983	0.9005
LMO7	1.14808	1.14987	0.00223601	0.99085
CLN5	12.7316	12.9643	0.0261313	0.8622
RBM26-AS1	0.792512	1.1752	0.5684	0.03285
NDFIP2	14.4347	13.0855	-0.141577	0.31915
MIR17	1.37479	1.41728	0.0439099	0.93285
MIR17HG	1.37479	1.41728	0.0439099	0.93285
MIR18A	1.37479	1.41728	0.0439099	0.93285
MIR19A	1.37479	1.41728	0.0439099	0.93285
MIR19B1	1.37479	1.41728	0.0439099	0.93285
MIR20A	1.37479	1.41728	0.0439099	0.93285
MIR92A1	1.37479	1.41728	0.0439099	0.93285
GPR180	4.27792	4.66886	0.126161	0.40215
DNAJC3	19.5378	17.0988	-0.192369	0.17285
