gene	value_1	value_2	log2(fold_change)	p_value
MRPL42	24.8006	24.1727	-0.0369967	0.6729
SOCS2	4.01937	3.74636	-0.101479	0.39995
CRADD	6.12471	6.22311	0.0229942	0.85465
VEZT	8.79224	9.61114	0.128477	0.15525
METAP2	50.7867	52.3396	0.0434515	0.6002
SNRPF	100.867	105.455	0.0641792	0.44605
AMDHD1	1.33926	1.73266	0.371549	0.0113
ELK3	22.4683	23.0534	0.0370879	0.6862
NEDD1	10.1039	8.49764	-0.249779	0.0062
TMPO	71.6852	65.9137	-0.121099	0.154
SLC25A3	457.974	433.649	-0.0787388	0.35535
SNORA53	1.44047	3.0628	1.08831	0.59165
APAF1	5.44871	4.87518	-0.16046	0.08665
ACTR6	17.2362	15.2677	-0.174958	0.06045
SCYL2	13.752	14.5491	0.0812871	0.3563
GAS2L3	5.77992	5.03116	-0.200159	0.06585
UTP20	6.71624	7.57578	0.17374	0.0447
CHPT1	4.79907	3.3524	-0.517559	0.0003
DRAM1	11.4918	9.97359	-0.204418	0.0246
PARPBP	5.94503	6.06121	0.0279234	0.78195
HSP90B1	372.442	439.144	0.237679	0.00615
TDG	12.0622	12.8113	0.0869207	0.3337
HCFC2	1.28918	1.27753	-0.0130979	0.9119
TXNRD1	94.359	94.5867	0.00347625	0.9695
CHST11	2.91544	2.3069	-0.337757	0.00095
C12orf45	22.4685	25.1473	0.162502	0.14265
KIAA1033	8.31353	7.74917	-0.101418	0.25655
C12orf75	38.1811	39.1722	0.0369686	0.6815
TCP11L2	1.85754	1.58497	-0.228941	0.09685
POLR3B	4.66132	5.99065	0.361973	0.00685
RIC8B	4.55966	3.87282	-0.235541	0.09815
C12orf23	17.7662	16.2746	-0.126514	0.1466
BTBD11	2.50551	2.22119	-0.173773	0.15005
PWP1	37.003	40.2253	0.120461	0.1644
FICD	2.26694	1.89627	-0.25758	0.0899
ISCU	58.6678	57.6816	-0.0244568	0.78195
USP30	3.90248	3.4699	-0.169497	0.112
UNG	82.4977	72.043	-0.195496	0.0222
ACACB	1.54963	1.62645	0.069799	0.49825
UBE3B	8.61588	8.74517	0.0214883	0.8102
MVK	14.7991	16.1539	0.126367	0.18175
C12orf34	3.11466	3.36625	0.112069	0.4027
TCHP	8.62402	9.47973	0.136486	0.14515
ANKRD13A	6.43378	6.76853	0.0731764	0.44435
IFT81	5.69384	5.13616	-0.148712	0.15695
ATP2A2	86.6552	87.0726	0.0069316	0.93835
FAM216A	5.3551	6.06123	0.178697	0.38245
TCTN1	9.49137	10.0154	0.077532	0.4477
LOC100131138	4.99772	2.85763	-0.806448	0.06355
SH2B3	10.2444	14.6731	0.518344	5e-05
ACAD10	7.07307	7.20082	0.0258242	0.78365
ALDH2	27.8589	28.2536	0.0202945	0.8148
MAPKAPK5	17.8302	17.7178	-0.00912225	0.931
ADAM1	0.920029	1.1156	0.278074	0.0563
ERP29	107.356	118.182	0.138617	0.09775
TRAFD1	19.1204	18.5177	-0.0462107	0.606
PTPN11	57.1893	58.7276	0.0382936	0.6479
OAS1	0.405818	5.29423	3.70551	5e-05
OAS3	15.5712	23.4897	0.593142	5e-05
C12orf52	15.433	13.4024	-0.203534	0.0381
TPCN1	9.80091	8.26021	-0.246737	0.00755
PLBD2	25.6763	23.3446	-0.137349	0.11945
SDSL	15.3028	19.129	0.321961	0.0011
LINC00173	5.25991	3.59989	-0.547088	0.02505
RNFT2	4.36305	4.28826	-0.0249454	0.81905
FBXW8	4.40408	4.45522	0.0166579	0.86475
RFC5	33.2513	29.3823	-0.178465	0.04105
PEBP1	215.114	176.751	-0.283386	0.00075
SUDS3	16.3825	15.4801	-0.0817406	0.33375
HSPB8	2.52072	2.44343	-0.0449262	0.7413
PRKAB1	8.67315	7.64384	-0.182259	0.06765
CCDC64	6.25388	7.7073	0.301473	0.0026
LOC100506649	6.82982	6.45661	-0.08107	0.9251
SIRT4	1.14999	1.30216	0.179283	0.4208
COX6A1	465.264	499.112	0.101316	0.2276
GATC	12.4586	12.3916	-0.00777607	0.9665
DYNLL1	229.286	250.122	0.125486	0.145
RNF10	33.5794	32.1233	-0.0639571	0.44795
CABP1	0.569494	1.81299	1.67062	5e-05
MLEC	67.9604	90.2105	0.4086	5e-05
UNC119B	17.6245	15.8677	-0.151482	0.0879
ACADS	10.8579	13.825	0.34854	0.0002
HNF1A	0.436487	0.545822	0.322494	0.13125
P2RX7	0.72827	0.832503	0.192983	0.19215
P2RX4	6.36148	8.08946	0.346682	0.0011
RNF34	28.1233	26.2899	-0.0972584	0.2783
ORAI1	14.6282	15.0777	0.0436604	0.6731
TMEM120B	4.60589	3.97807	-0.21141	0.23565
SETD1B	5.85382	5.85198	-0.000453392	0.9958
PSMD9	19.0092	20.4743	0.107118	0.2427
WDR66	0.637781	0.522724	-0.287013	0.0863
BCL7A	8.38118	8.42694	0.00785509	0.93335
MLXIP	16.1362	17.6075	0.125886	0.14215
B3GNT4	3.08033	3.75292	0.284925	0.0398
KNTC1	9.48998	9.68111	0.0287669	0.7459
DENR	28.1561	28.7056	0.0278879	0.738
HIP1R	22.6495	25.2032	0.154128	0.06995
OGFOD2	6.7949	7.00458	0.0438448	0.68125
ARL6IP4	65.1562	67.3193	0.0471181	0.5827
C12orf65	15.8096	14.4277	-0.131963	0.17475
SETD8	20.9899	20.8886	-0.00697679	0.93815
SNRNP35	13.5089	13.4767	-0.00343912	0.97415
TMED2	124.844	124.39	-0.00525544	0.95195
DDX55	16.3615	15.5452	-0.0738398	0.40915
GTF2H3	30.6908	32.9845	0.103982	0.24465
TCTN2	7.20079	6.75727	-0.0917153	0.3605
ATP6V0A2	4.97096	4.86448	-0.0312382	0.7325
FAM101A	64.4711	58.5783	-0.138285	0.09955
ZNF664	64.4711	58.5783	-0.138285	0.09955
ZNF664-FAM101A	64.4711	58.5783	-0.138285	0.09955
BRI3BP	29.7229	27.355	-0.119767	0.2112
AACS	8.73543	9.24486	0.0817722	0.3822
TMEM132B	0.904463	0.910472	0.00955269	0.9345
RAN	740.824	754.622	0.0266233	0.75475
SFSWAP	18.5113	19.4439	0.0709094	0.41325
MMP17	7.39215	7.3595	-0.00638646	0.9561
ULK1	12.4883	11.5597	-0.111481	0.2083
PUS1	34.7909	30.6155	-0.18445	0.05655
EP400	11.6695	11.206	-0.0584725	0.4922
EP400NL	1.12427	0.8503	-0.402947	0.07505
NOC4L	32.2146	35.4755	0.13911	0.122
LOC100130238	1.17947	1.38426	0.230978	0.1874
FBRSL1	22.0771	22.1896	0.00733563	0.9313
PXMP2	25.3023	26.988	0.0930491	0.35505
PGAM5	45.8971	46.7612	0.0269103	0.7569
ZNF26	1.04212	1.26148	0.275599	0.04495
ZNF84	2.91245	3.06374	0.0730606	0.44475
ZNF268	1.77045	1.98175	0.162659	0.13605
KDM5A	5.63589	5.72778	0.0233324	0.80655
RAD52	5.49739	6.31944	0.201049	0.04875
FBXL14	10.089	7.99465	-0.335678	0.001
DCP1B	9.15087	9.15734	0.00101967	0.99525
FOXM1	47.0439	46.9095	-0.00412709	0.96065
EFCAB4B	5.5245	5.45593	-0.018019	0.8611
PARP11	0.692736	0.777574	0.166675	0.2402
C12orf4	2.87385	3.73901	0.379671	0.0005
AKAP3	1.09093	1.59753	0.55028	0.0001
TNFRSF1A	40.4739	46.8753	0.211836	0.01385
SCNN1A	35.1118	35.0225	-0.00367376	0.96505
VAMP1	3.55452	2.99841	-0.245453	0.1749
MRPL51	171.34	188.925	0.140954	0.0967
NOP2	45.337	51.8903	0.194777	0.0229
CHD4	89.0072	92.2568	0.051733	0.54205
LPAR5	3.86593	4.3334	0.164683	0.16375
ACRBP	0.267936	0.901104	1.7498	5e-05
ING4	10.7941	7.86315	-0.457058	5e-05
ZNF384	22.3287	25.2558	0.17772	0.0435
MLF2	233.738	244.929	0.0674704	0.43555
CDCA3	24.677	26.8431	0.12139	0.1993
SPSB2	8.31307	7.85552	-0.0816754	0.9276
PHB2	254.858	270.594	0.0864394	0.31095
SCARNA12	33.4454	28.4243	-0.234683	0.8035
LPCAT3	25.5919	28.6645	0.163577	0.0636
C1R	1.61734	1.13319	-0.513229	0.0011
C1RL	8.24759	10.2781	0.317534	0.00265
RBP5	0.53706	1.14619	1.0937	0.00375
CD163L1	1.36612	1.33006	-0.0386024	0.75245
SLC2A3	1.28748	1.78878	0.474432	0.00025
FAM86FP	0.279284	0.635746	1.18672	0.00025
M6PR	54.5271	56.3333	0.0470135	0.63305
DDX12P	5.29415	5.50212	0.05559	0.566
KLRC4	11.6258	10.4488	-0.154	0.2338
KLRC4-KLRK1	11.6258	10.4488	-0.154	0.2338
KLRK1	11.6258	10.4488	-0.154	0.2338
KLRC3	6.39415	5.30664	-0.268954	0.04775
KLRC2	10.4357	8.14708	-0.357166	0.00185
KLRAP1	0.931364	1.40637	0.594555	0.00065
MAGOHB	6.11524	7.80148	0.351339	0.00045
STYK1	4.41864	3.71101	-0.251788	0.0202
CSDA	171.582	168.488	-0.0262491	0.7568
PRH1	2.74764	1.64984	-0.735864	0.06015
PRR4	2.74764	1.64984	-0.735864	0.06015
LRP6	6.44084	6.33749	-0.0233365	0.78555
LOH12CR2	0.508692	0.493572	-0.0435325	0.877
DUSP16	2.74374	2.05995	-0.413536	5e-05
GPR19	0.57286	0.463622	-0.305235	0.2659
GPRC5D	0.565695	1.08692	0.942154	0.00925
HEBP1	36.9688	40.8806	0.145107	0.1145
GRIN2B	2.82497	2.15015	-0.393797	0.00015
WBP11	40.0766	43.7357	0.12605	0.13765
ARHGDIB	1.13852	2.54112	1.15831	5e-05
EPS8	18.3971	16.4912	-0.157782	0.06725
RECQL	10.9345	10.7159	-0.0291393	0.77125
LDHB	912.612	912.732	0.000189705	0.9979
ABCC9	0.79501	0.840517	0.0803032	0.51685
KIAA0528	9.19003	8.39703	-0.13019	0.15065
KRAS	14.3967	14.288	-0.0109345	0.9001
BHLHE41	0.375864	0.615916	0.712523	0.00025
ITPR2	1.96924	1.60721	-0.293085	0.0021
ASUN	14.7569	15.3316	0.0551209	0.5402
TM7SF3	16.6849	16.8818	0.0169318	0.84245
ERGIC2	20.5296	22.0862	0.105438	0.2524
TMTC1	0.515208	0.394396	-0.38551	0.00485
IPO8	11.8342	12.9621	0.131336	0.13165
CAPRIN2	5.30562	6.03271	0.185286	0.05395
LOC100506660	0.736333	0.599025	-0.297743	0.69065
FAM60A	87.118	83.9749	-0.053013	0.52815
DENND5B	17.9014	14.5733	-0.296742	0.0002
AMN1	8.04046	4.86749	-0.724102	5e-05
YARS2	19.154	18.7972	-0.0271283	0.76365
PKP2	8.4749	8.72584	0.0420975	0.6474
CPNE8	4.51668	4.05551	-0.155379	0.13075
KIF21A	9.05145	8.50759	-0.0893987	0.3073
SLC2A13	1.60437	1.37112	-0.226654	0.04685
GXYLT1	2.9693	3.17511	0.0966825	0.3127
YAF2	2.32448	2.45287	0.0775645	0.48665
ZCRB1	23.9054	23.4643	-0.0268662	0.76255
PRICKLE1	0.840318	1.03986	0.307388	0.0278
PUS7L	4.1393	4.02577	-0.0401216	0.6946
TWF1	49.6269	50.0738	0.0129341	0.87525
PLEKHA8P1	0.917195	1.15833	0.336743	0.6252
LOC400027	2.15445	2.24037	0.0564172	0.68065
SCAF11	16.7751	14.9535	-0.165837	0.04915
SLC38A1	41.3211	39.4801	-0.0657525	0.43105
SLC38A2	247.679	183.492	-0.432756	5e-05
RPAP3	11.624	11.7667	0.0176134	0.84975
HDAC7	14.9143	15.6003	0.0648754	0.5277
VDR	3.51705	3.77017	0.100263	0.31915
SENP1	4.25524	4.49957	0.0805489	0.40795
ASB8	5.68175	5.67254	-0.00234003	0.9825
ZNF641	3.514	3.15016	-0.157689	0.12985
KANSL2	14.8014	14.9923	0.018488	0.84305
CCNT1	16.2185	15.632	-0.0531421	0.57415
ADCY6	7.86834	9.19104	0.224168	0.03585
DDX23	47.4043	51.392	0.116526	0.1667
RND1	0.897662	0.821985	-0.127059	0.5328
FKBP11	4.50655	6.64956	0.561236	0.00095
ARF3	70.5674	69.6144	-0.0196168	0.82265
WNT10B	3.861	3.44728	-0.163517	0.16615
DDN	4.68633	3.98086	-0.235378	0.02055
PRKAG1	22.8047	22.0215	-0.0504136	0.5816
MLL2	10.8863	10.3867	-0.0677849	0.4175
RHEBL1	1.80366	1.27623	-0.499041	0.0189
LMBR1L	6.8881	6.9788	0.0188717	0.8549
TUBA1B	736.191	801.258	0.122188	0.1565
TUBA1A	80.0373	88.65	0.147448	0.0792
C1QL4	4.12068	2.15083	-0.937989	5e-05
MCRS1	50.531	42.9834	-0.23339	0.0073
FMNL3	1.02865	1.17959	0.197524	0.2117
NCKAP5L	6.08256	6.23013	0.034583	0.70575
BCDIN3D	3.17907	2.50266	-0.345142	0.00335
RACGAP1	41.7611	41.3335	-0.0148493	0.86145
CERS5	15.2165	16.8257	0.145022	0.1242
LIMA1	34.7775	34.2567	-0.0217709	0.7954
SLC11A2	14.999	15.2932	0.0280272	0.76805
CSRNP2	9.23767	9.08373	-0.0242439	0.7913
TFCP2	15.2503	15.7718	0.0485054	0.58455
POU6F1	0.481098	0.380928	-0.336813	0.0523
SMAGP	19.7884	25.1727	0.347207	0.19875
GALNT6	4.29734	3.69992	-0.215948	0.0285
KRT80	4.45906	6.433	0.528754	5e-05
KRT81	0.404679	0.960866	1.24756	0.0001
KRT5	1.36798	3.15847	1.20718	5e-05
KRT8	1577.24	1614.54	0.0337157	0.77685
LOC283335	0.943391	1.36546	0.533459	0.25745
SPRYD3	20.5219	17.8006	-0.205241	0.07515
CSAD	2.43179	3.40908	0.487364	0.09935
ITGB7	0.275097	0.916355	1.73596	5e-05
RARG	31.8362	34.0817	0.0983305	0.2534
AAAS	39.34	40.0217	0.0247856	0.7768
MAP3K12	10.2047	8.65678	-0.23733	0.48415
NPFF	0.879672	1.44701	0.718036	0.0433
ATF7	8.1572	8.20778	0.00891822	0.9649
ATP5G2	248.779	226.15	-0.137588	0.1049
CALCOCO1	11.1709	9.33687	-0.258733	0.0056
SMUG1	20.8374	18.8395	-0.145415	0.2849
CBX5	22.285	24.1013	0.113034	0.19225
NFE2	0.840767	0.81906	-0.0377367	0.86765
ZNF385A	39.8147	38.3953	-0.0523706	0.54505
ITGA5	17.9361	20.282	0.177331	0.03945
GTSF1	162.383	176.103	0.117019	0.17275
PPP1R1A	0.802507	0.732687	-0.131316	0.53455
ITGA7	5.25691	4.03914	-0.380166	0.0031
CD63	257.432	272.844	0.0838864	0.31755
SARNP	76.665	81.3686	0.0859053	0.36205
DNAJC14	24.2061	22.0035	-0.137637	0.16835
MMP19	0.51852	0.799304	0.624343	0.3089
WIBG	23.3502	29.4462	0.334646	0.0005
PMEL	2.77172	2.29187	-0.274255	0.0416
SMARCC2	26.049	22.0646	-0.23949	0.0053
RNF41	10.2545	9.16522	-0.16201	0.06635
ANKRD52	14.1937	13.5207	-0.0700826	0.4185
CS	95.3328	93.8319	-0.0228945	0.7836
CNPY2	77.2906	77.2037	-0.00162318	0.9865
PAN2	77.2906	77.2037	-0.00162318	0.9865
STAT2	11.3984	13.5867	0.253366	0.00495
TIMELESS	29.7647	29.6765	-0.00428533	0.9599
BAZ2A	21.9003	20.3075	-0.108938	0.25805
ATP5B	590.893	597.803	0.0167739	0.84205
PTGES3	286.019	294.096	0.040177	0.6317
NACA	587.807	600.964	0.0319354	0.70655
PRIM1	29.3282	27.686	-0.083132	0.35695
ZBTB39	6.73306	5.85195	-0.202346	0.0248
TMEM194A	7.25641	7.67519	0.0809467	0.3706
STAT6	25.774	31.2048	0.275851	0.01315
STAC3	0.97886	0.621245	-0.655941	0.00505
R3HDM2	10.5759	8.2421	-0.359692	0.0001
DDIT3	7.82247	7.90887	0.0158477	0.97605
DCTN2	61.8392	60.6044	-0.0290984	0.7289
B4GALNT1	8.48045	8.2694	-0.0363574	0.71485
AGAP2	6.6671	6.28763	-0.0845433	0.43955
CDK4	117.932	121.544	0.0435166	0.61735
CYP27B1	6.6182	3.52865	-0.907324	5e-05
METTL1	22.1798	23.0134	0.0532303	0.57305
CTDSP2	25.5925	21.4222	-0.256617	0.0023
LOC100506844	5.34122	3.80039	-0.491022	0.00375
LRIG3	2.22195	1.86517	-0.252518	0.03805
PPM1H	4.017	3.94449	-0.0262775	0.7836
C12orf66	4.85193	4.9516	0.0293351	0.7875
GNS	26.1576	27.6107	0.0779946	0.3555
LLPH	58.8532	62.5228	0.0872617	0.313
TMBIM4	11.1421	12.7162	0.190641	0.0541
MDM1	3.48919	3.56451	0.030809	0.78395
ZFC3H1	6.90582	6.75654	-0.0315284	0.72045
CAPS2	0.908279	0.618718	-0.553854	0.00625
KRR1	53.0163	53.112	0.00260396	0.97445
PHLDA1	99.598	100.692	0.0157607	0.84665
NAP1L1	121.937	106.352	-0.197295	0.01965
BBS10	10.101	10.4597	0.0503482	0.57635
OSBPL8	36.9864	29.6575	-0.318595	0.00025
CSRP2	43.96	41.9623	-0.0670966	0.47065
E2F7	6.61711	6.23606	-0.0855679	0.3495
PAWR	18.6442	17.2042	-0.115969	0.20365
PPP1R12A	15.107	15.4404	0.0314931	0.7124
LIN7A	0.864107	0.714628	-0.274017	0.30495
CCDC59	23.8818	25.7082	0.106318	0.26255
CEP290	3.23934	3.63069	0.164543	0.1732
KITLG	230.371	160.482	-0.521542	5e-05
LOC728084	2.65264	1.46423	-0.857285	5e-05
DUSP6	181.719	179.264	-0.0196272	0.81955
GALNT4	9.89095	9.70982	-0.0266648	0.7772
POC1B	9.89095	9.70982	-0.0266648	0.7772
POC1B-GALNT4	9.89095	9.70982	-0.0266648	0.7772
ATP2B1	13.4918	12.5421	-0.105305	0.21855
BTG1	7.45932	7.70669	0.0470683	0.6179
LOC256021	7.45932	7.70669	0.0470683	0.6179
EEA1	3.06389	3.10569	0.0195479	0.8369
UBE2N	53.7893	52.9412	-0.0229295	0.7878
CCDC41	5.3326	5.38676	0.0145805	0.8876
TMCC3	1.89395	1.8535	-0.031145	0.77395
NDUFA12	55.2032	56.0113	0.0209656	0.826
NR2C1	6.90143	6.75008	-0.0319896	0.7893
FGD6	2.00617	2.35343	0.230322	0.0183
NTN4	1.22104	1.58794	0.379047	0.00575
LTA4H	108.151	90.9512	-0.249879	0.00325
CDK17	5.7217	5.50173	-0.0565585	0.56415
LOC100128191	1.90103	1.69931	-0.161837	0.80405
IKBIP	16.0379	12.2392	-0.389981	0.00015
ANKS1B	1.50162	1.61128	0.101693	0.75495
UHRF1BP1L	7.8146	8.20872	0.0709838	0.48
GOLGA2P5	3.78329	4.11874	0.122564	0.28265
DEPDC4	0.531892	0.904924	0.766664	0.014
ARL1	24.1056	26.0667	0.11284	0.1845
GNPTAB	16.047	17.3829	0.115361	0.17965
CCDC53	6.95106	7.84721	0.174948	0.17505
NUP37	41.8108	42.9012	0.0371394	0.6765
PMCH	2.16334	1.99289	-0.118395	0.7717
PAH	0.819395	0.507406	-0.691417	0.0016
NT5DC3	6.19796	5.58314	-0.150718	0.0986
C12orf73	4.39131	5.11698	0.22064	0.0701
GLT8D2	3.04253	2.49832	-0.284316	0.0358
NFYB	7.83769	7.99827	0.0292601	0.7568
SLC41A2	2.17221	1.60645	-0.435286	0.0005
APPL2	10.0447	9.13793	-0.1365	0.13925
NUAK1	4.39644	3.97127	-0.146735	0.11155
CKAP4	30.9331	32.808	0.084895	0.313
MTERFD3	3.14892	3.25586	0.0481819	0.71885
CRY1	10.8142	8.53462	-0.341533	0.00035
PRDM4	13.7398	13.6934	-0.00487988	0.9541
SART3	29.872	29.1557	-0.0350203	0.67805
CORO1C	34.1386	37.0954	0.119835	0.15815
SSH1	13.2375	12.2225	-0.115094	0.196
ALKBH2	29.1695	33.0226	0.178992	0.0611
KCTD10	17.865	18.2607	0.0316073	0.70905
MMAB	4.78501	4.95379	0.0500102	0.60855
MGC14436	2.60366	2.82193	0.116138	0.6289
TRPV4	0.481387	0.220929	-1.12361	0.0004
GLTP	18.8869	16.5952	-0.186617	0.04215
GIT2	8.59783	9.88132	0.200731	0.04995
C12orf76	2.22023	2.18804	-0.021069	0.87305
ANAPC7	26.9643	25.447	-0.0835536	0.3426
ARPC3	141.654	159.465	0.170868	0.0452
GPN3	22.9072	21.3715	-0.100115	0.33315
VPS29	54.3825	53.0223	-0.0365432	0.6796
PPTC7	12.9516	13.0265	0.00832412	0.92615
PPP1CC	125.087	115.998	-0.108834	0.19685
MYL2	1.20461	1.50903	0.325052	0.20865
FAM109A	6.88843	6.87031	-0.0037996	0.97135
ATXN2	11.9855	12.8693	0.102641	0.2409
BRAP	7.52266	7.47144	-0.00985699	0.9143
C12orf47	8.16673	7.59306	-0.105076	0.51145
TMEM116	2.2337	3.34476	0.582469	5e-05
NAA25	12.7115	13.4068	0.0768304	0.3613
C12orf51	4.57784	4.07955	-0.166258	0.0563
RPL6	1391.96	1387.8	-0.00431517	0.9605
RASAL1	4.19146	5.2407	0.322306	0.0023
DDX54	41.0547	42.5717	0.0523451	0.5352
IQCD	2.49879	2.78946	0.158756	0.25315
SLC24A6	10.6704	10.1721	-0.0690004	0.46035
LHX5	1.02154	0.737018	-0.470968	0.0501
RBM19	8.12049	8.91545	0.134741	0.14215
TBX3	2.295	5.75627	1.32664	5e-05
MED13L	23.6064	21.2432	-0.152177	0.0755
C12orf49	16.4562	17.3364	0.0751749	0.40085
HRK	1.1466	1.18821	0.0514243	0.8848
TESC	45.9248	40.1069	-0.195426	0.0327
FBXO21	18.772	16.9712	-0.145496	0.09435
KSR2	0.960919	0.520587	-0.884276	5e-05
WSB2	30.0577	25.4985	-0.237318	0.0058
VSIG10	8.84776	8.32948	-0.0870846	0.333
TAOK3	4.15469	4.34636	0.0650672	0.51105
CIT	7.32435	7.62984	0.0589522	0.5714
RAB35	25.4222	27.422	0.109246	0.20175
GCN1L1	50.9435	51.0513	0.00304944	0.9714
RPLP0	3045.05	2749.28	-0.147416	0.10445
PXN	81.82	93.0714	0.185885	0.02725
MSI1	11.0117	9.34821	-0.236276	0.0126
TRIAP1	40.4492	39.8746	-0.0206405	0.81625
SRSF9	212.126	191.39	-0.148408	0.11915
LOC100506668	4.52364	3.67465	-0.299875	0.4224
COQ5	20.9604	21.6101	0.0440356	0.63155
POP5	31.8065	40.2327	0.339047	0.00065
SPPL3	15.662	15.4145	-0.0229743	0.7962
C12orf43	8.19825	8.83852	0.108488	0.2902
OASL	1.5699	2.53099	0.689032	5e-05
CAMKK2	16.6788	15.9712	-0.0625446	0.47765
ANAPC5	48.1831	45.3544	-0.0872861	0.30585
KDM2B	12.7528	12.1725	-0.0671936	0.43895
MORN3	0.457372	0.679195	0.570458	0.07575
RHOF	45.3957	45.8493	0.0143433	0.8894
LOC338799	1.45737	1.54854	0.0875464	0.62535
HPD	1.13506	1.33162	0.230408	0.232
DIABLO	24.559	26.7171	0.121515	0.1777
VPS33A	11.622	12.5526	0.111133	0.2332
CLIP1	10.4916	10.6711	0.02447	0.7821
ZCCHC8	5.96262	6.52403	0.129816	0.17035
RSRC2	29.1183	33.8644	0.217843	0.013
VPS37B	33.3236	35.7348	0.100783	0.23705
ABCB9	3.5298	3.82307	0.115143	0.3043
PITPNM2	4.14595	4.60516	0.151548	0.11105
MPHOSPH9	6.58005	6.17391	-0.0919143	0.3352
CDK2AP1	162.768	156.851	-0.0534207	0.5293
SBNO1	9.33441	9.10117	-0.036507	0.67025
RILPL2	12.4142	13.166	0.0848264	0.3891
RILPL1	4.57991	4.23959	-0.111396	0.3052
EIF2B1	20.5912	20.7074	0.00811617	0.92945
CCDC92	9.1786	6.20417	-0.565037	5e-05
NCOR2	23.738	26.0858	0.136069	0.1039
SCARB1	56.1003	58.6956	0.0652443	0.454
UBC	391.357	454.168	0.214741	0.0131
DHX37	23.2454	22.4492	-0.0502832	0.5517
LOC387895	0.506124	0.561217	0.149066	0.842
SLC15A4	11.5789	13.062	0.173873	0.06015
STX2	10.3324	10.2742	-0.00815717	0.9245
DDX51	10.9295	11.411	0.0622012	0.4732
GALNT9	1.79699	1.78516	-0.00952615	0.95615
POLE	27.6852	26.5062	-0.0627857	0.4606
ANKLE2	22.7343	21.6312	-0.071754	0.3971
GOLGA3	13.1317	13.6398	0.0547633	0.56075
MPHOSPH8	15.9395	17.8839	0.166061	0.0516
ZMYM2	3.26153	3.69611	0.180459	0.04905
IFT88	3.81822	3.14308	-0.28072	0.0118
SAP18	64.3059	70.6527	0.135794	0.10825
MRP63	16.7292	16.0909	-0.0561212	0.65415
FGF9	1.15236	0.944439	-0.287057	0.03375
TNFRSF19	0.759628	0.919847	0.276101	0.10335
SPATA13	5.67529	6.21745	0.131629	0.1545
NUPL1	26.4883	26.1126	-0.0206082	0.80655
CDK8	12.5945	13.0946	0.056174	0.56375
WASF3	2.54686	2.38759	-0.0931647	0.3969
RPL21	1534.99	1569.42	0.0320011	0.7101
RASL11A	2.06719	2.1839	0.0792368	0.62875
GTF3A	58.1699	71.4113	0.295879	0.0021
POLR1D	97.3566	99.5536	0.0321947	0.73135
PDX1	0.927281	0.993624	0.0996932	0.5777
PAN3	9.27559	9.03912	-0.0372565	0.66805
POMP	76.6193	84.8145	0.146604	0.0856
USPL1	8.35555	8.43912	0.0143591	0.87535
B3GALTL	2.82462	2.99547	0.0847279	0.4296
BRCA2	2.21979	2.29626	0.0488611	0.60735
PDS5B	5.22872	4.81559	-0.118747	0.1914
RFC3	18.6485	18.4483	-0.0155789	0.8715
NBEA	1.37256	1.13166	-0.278422	0.0746
RFXAP	1.33704	1.08918	-0.295798	0.0391
EXOSC8	24.1955	26.6038	0.136892	0.3007
UFM1	13.655	14.2182	0.0583044	0.5175
NHLRC3	2.11876	2.80109	0.402768	0.00045
COG6	6.01498	6.05089	0.00858855	0.9293
SLC25A15	8.03073	8.59205	0.0974718	0.36885
WBP4	13.4337	14.816	0.141294	0.12955
NAA16	5.28358	5.07067	-0.0593377	0.5666
C13orf15	3.46448	3.16622	-0.129878	0.40815
DGKH	1.27195	1.4348	0.173801	0.18135
AKAP11	7.48413	7.76909	0.053912	0.52915
DNAJC15	5.51892	4.62836	-0.253884	0.0164
LACC1	0.786566	0.847221	0.10717	0.5492
TSC22D1-AS1	0.571164	0.534261	-0.0963597	0.93015
KIAA1704	10.5041	10.7209	0.0294685	0.76475
GTF2F2	46.8584	49.3841	0.0757375	0.3826
TPT1-AS1	3.85527	4.06768	0.0773721	0.57045
COG3	6.95449	7.23451	0.056951	0.5396
LRCH1	5.83783	6.21802	0.0910231	0.3233
NUDT15	25.6628	23.4982	-0.12713	0.15015
ITM2B	64.8035	64.9447	0.00314131	0.96865
RB1	14.2093	13.6108	-0.0620848	0.48105
FNDC3A	14.535	13.4618	-0.110666	0.20065
CDADC1	1.89024	1.84594	-0.0342116	0.80155
SETDB2	1.35656	1.50066	0.145649	0.209
PHF11	3.28798	3.95861	0.267795	0.0452
KCNRG	6.40336	6.05019	-0.0818486	0.4415
TRIM13	6.40336	6.05019	-0.0818486	0.4415
DLEU1	13.9885	13.6242	-0.0380714	0.8603
RNASEH2B	15.8369	15.3723	-0.0429615	0.6529
FAM124A	1.75577	1.32179	-0.409606	0.0011
WDFY2	3.6419	3.82092	0.069232	0.50845
ALG11	8.40375	9.07664	0.111124	0.2644
UTP14C	8.40375	9.07664	0.111124	0.2644
CKAP2	29.9581	27.3874	-0.129433	0.133
HNRNPA1L2	3.65137	3.73813	0.0338809	0.7691
SUGT1	44.3395	47.6984	0.105348	0.22355
TDRD3	5.00799	4.12648	-0.279322	0.00955
BORA	7.35603	7.1467	-0.0416486	0.8558
PIBF1	6.3035	6.73033	0.0945227	0.6811
KLF5	42.9155	41.2711	-0.0563696	0.5045
UCHL3	17.4116	18.1257	0.057983	0.5858
LMO7	1.10265	0.919749	-0.261664	0.0309
