gene	value_1	value_2	log2(fold_change)	p_value
NET1	15.1206	13.9038	-0.121038	0.5198
FAM208B	8.76661	8.99327	0.0368266	0.8429
FBXO18	21.8391	21.7039	-0.0089608	0.96155
RBM17	17.0957	16.4223	-0.0579789	0.74715
PFKFB3	17.2775	16.6059	-0.0571978	0.7569
ATP5C1	138.769	146.08	0.0740741	0.6833
TAF3	3.15141	4.22419	0.422678	0.05395
GATA3	0.133902	6.94725	5.69719	5e-05
DHTKD1	5.16611	4.25553	-0.279739	0.15415
SEC61A2	3.04383	3.05952	0.00741985	0.99265
CDC123	53.1827	53.3965	0.00578799	0.9809
CAMK1D	7.94178	3.85139	-1.04408	5e-05
LOC283070	6.9092	2.59714	-1.41159	5e-05
OPTN	60.8939	39.1725	-0.636457	0.00035
MCM10	3.98246	3.54237	-0.168945	0.4256
PRPF18	10.5197	10.0949	-0.0594639	0.7679
HSPA14	8.49211	8.36132	-0.0223914	0.91345
SUV39H2	4.91012	4.75852	-0.0452445	0.8303
RPP38	9.68519	9.53071	-0.0231963	0.91675
VIM	3447.75	4924.48	0.514313	0.0274
STAM	13.0618	10.1897	-0.358236	0.05395
ARL5B	4.26368	3.37516	-0.337144	0.1117
PLXDC2	5.05522	0.0319699	-7.30492	0.04575
MLLT10	7.32482	7.24732	-0.0153476	0.94835
BMI1	48.7727	60.3618	0.30756	0.17175
COMMD3	48.7727	60.3618	0.30756	0.17175
COMMD3-BMI1	48.7727	60.3618	0.30756	0.17175
MSRB2	7.30662	5.92217	-0.303077	0.15455
OTUD1	1.78673	2.0416	0.192379	0.43055
KIAA1217	2.61138	2.4445	-0.0952764	0.64455
THNSL1	2.22877	2.36415	0.0850771	0.70095
APBB1IP	1.72917	0.119682	-3.8528	5e-05
PDSS1	3.44465	3.33429	-0.0469762	0.9487
MASTL	6.68669	5.41717	-0.303753	0.13015
RAB18	14.8943	13.1011	-0.185066	0.3152
WAC	21.8514	21.4588	-0.0261584	0.88905
BAMBI	43.7062	12.7064	-1.78228	5e-05
LOC387647	10.9838	8.43478	-0.380951	0.0585
MAP3K8	1.41078	1.25472	-0.169125	0.51355
ZEB1	8.95355	8.42962	-0.0869918	0.6502
CREM	6.4685	5.83686	-0.148239	0.5086
CCNY	39.6985	35.2984	-0.169482	0.336
ZNF33A	4.35482	5.7515	0.401324	0.04045
ZNF37A	4.77994	5.01306	0.0686987	0.72315
HSD17B7P2	0.635066	0.419424	-0.598497	0.1441
LOC399744	0.640326	0.790696	0.304316	0.2585
LOC84856	4.67537	3.90024	-0.261518	0.23745
BMS1	8.82171	8.73653	-0.0139976	0.9367
CSGALNACT2	9.93585	4.45378	-1.15761	5e-05
ZNF487P	1.54185	1.16096	-0.409346	0.18155
ZNF485	0.493653	0.464922	-0.0865087	0.80625
C10orf136	0.137707	1.4539	3.40026	0.00125
LOC100506835	0.023664	0.469417	4.3101	0.0077
RASSF4	3.53534	1.39083	-1.34591	0.0023
FAM21C	7.78841	7.87878	0.0166418	0.9327
FAM21B	1.64753	1.65455	0.00613025	0.9798
MAPK8	10.5208	9.39229	-0.16369	0.44245
NCOA4	51.5441	66.1387	0.359688	0.04995
AGAP6	1.83302	1.54894	-0.242936	0.34155
FAM21A	1.9808	2.03917	0.0418992	0.846
FAM21B	1.9808	2.03917	0.0418992	0.846
DKK1	28.5968	31.4059	0.135182	0.4761
CISD1	9.10714	11.8589	0.380902	0.0581
UBE2D1	7.62608	7.27088	-0.0688114	0.74215
TFAM	17.3488	19.1911	0.145598	0.4404
BICC1	25.8991	13.591	-0.930252	5e-05
CDK1	27.5768	26.0515	-0.0820894	0.6671
C10orf107	1.38858	0.471151	-1.55935	0.00015
ARID5B	22.0228	15.0592	-0.548356	0.00315
ZNF365	5.70623	4.15642	-0.457194	0.02855
ADO	14.9881	14.0099	-0.0973676	0.59795
NRBF2	22.0671	17.7063	-0.317637	0.0956
LOC84989	1.62777	2.42485	0.574998	0.7055
REEP3	29.6395	27.1444	-0.126864	0.4872
SIRT1	9.72516	10.6039	0.124805	0.51575
MYPN	1.87064	3.05587	0.708054	0.0015
HNRNPH3	81.3499	79.4126	-0.0347737	0.84835
TET1	0.891663	0.766389	-0.218421	0.3361
CCAR1	29.6167	35.413	0.257866	0.14615
DDX50	28.9446	26.5405	-0.125097	0.49585
DDX21	55.4536	43.3958	-0.353726	0.0458
KIAA1279	34.8416	35.3824	0.0222185	0.90205
SRGN	59.5172	41.1266	-0.533234	0.0037
VPS26A	50.1345	54.5403	0.121518	0.50085
SUPV3L1	12.5876	11.1732	-0.171954	0.37605
HKDC1	0.553956	0.462904	-0.259059	0.40945
HK1	100.823	74.0662	-0.444938	0.0135
TSPAN15	5.94331	3.17098	-0.90634	0.00025
C10orf35	3.08826	0.622728	-2.31012	5e-05
COL13A1	14.303	36.5868	1.35501	5e-05
H2AFY2	11.475	7.62992	-0.588751	0.0992
EIF4EBP2	26.0635	25.3581	-0.0395849	0.82265
KIAA1274	3.34783	1.02672	-1.70519	5e-05
ADAMTS14	1.70661	0.270375	-2.6581	5e-05
SGPL1	20.6642	12.0513	-0.777951	5e-05
UNC5B	0.089402	1.56673	4.13131	5e-05
SLC29A3	1.28525	1.00579	-0.353716	0.2247
CHST3	31.3938	19.9297	-0.655559	0.0004
ANAPC16	22.7915	22.0278	-0.0491698	0.82565
DDIT4	62.2753	76.7146	0.300841	0.1111
MCU	20.6136	14.7854	-0.479423	0.00915
NUDT13	2.10812	2.61703	0.311978	0.21545
FAM149B1	9.44892	8.643	-0.128618	0.51215
SEC24C	50.4817	51.3426	0.0243958	0.8921
FUT11	24.4006	18.2412	-0.419713	0.02835
CHCHD1	46.9636	54.3844	0.21165	0.2684
KIAA0913	20.8197	21.7346	0.0620458	0.7391
PLAU	102.824	64.9462	-0.662854	0.0005
VCL	337.909	232.925	-0.536773	0.0053
ADK	34.0644	39.3141	0.206784	0.25765
KAT6B	6.98416	9.93189	0.507982	0.005
SAMD8	9.1842	9.55589	0.0572351	0.753
VDAC2	220.927	207.234	-0.0923083	0.60955
ZNF503-AS2	1.62072	1.80747	0.157343	0.81365
C10orf11	0.92276	0.117266	-2.97617	0.0093
LOC100128292	0.61228	0.356851	-0.778872	0.02035
RPS24	1670.2	1695.07	0.0213232	0.90885
ZMIZ1	61.4557	73.7285	0.262676	0.14855
PPIF	50.6472	41.1856	-0.298342	0.1099
LOC650623	1.42874	0.996246	-0.520169	0.0274
LOC642361	4.1494	3.99923	-0.0531815	0.8312
FAM213A	7.85174	5.73876	-0.452272	0.03455
PLAC9	11.0292	35.9454	1.70448	5e-05
LOC439990	1.0263	1.25788	0.293534	0.30685
C10orf58	74.6144	104.12	0.480722	0.00745
TSPAN14	30.4629	25.0309	-0.283346	0.1085
GHITM	105.061	103.73	-0.0183966	0.9178
FAM190B	14.0426	11.8877	-0.240347	0.18385
LDB3	1.75678	0.106989	-4.03739	5e-05
BMPR1A	19.919	16.8844	-0.238458	0.1919
SNCG	1.44738	2.72328	0.911899	0.01085
AGAP11	3.095	3.2546	0.0725391	0.843
C10orf116	3.095	3.2546	0.0725391	0.843
FAM35A	10.7193	9.02342	-0.248471	0.19405
FAM22A	1.33944	1.30829	-0.0339495	0.8938
LOC439994	4.97437	5.66752	0.188204	0.637
MINPP1	20.2124	22.5365	0.157023	0.3991
PAPSS2	90.208	56.4215	-0.677011	0.0002
PTEN	27.8888	30.3654	0.122743	0.50085
STAMBPL1	6.43649	8.10898	0.333246	0.10385
FAS	16.6781	9.62833	-0.792599	0.10105
IFIT2	3.55103	5.70817	0.68479	0.0012
IFIT3	11.9655	21.9734	0.876878	5e-05
IFIT1	7.57709	12.5766	0.731027	0.00055
IFIT5	8.49924	9.33538	0.135373	0.48155
KIF20B	11.1878	12.596	0.17104	0.3523
RPP30	11.9388	13.176	0.142253	0.4704
PCGF5	23.7478	24.187	0.0264379	0.93275
HECTD2	4.63891	3.95929	-0.228546	0.2964
TNKS2	26.29	26.223	-0.00368272	0.9825
BTAF1	10.633	10.8757	0.0325497	0.86105
MARCH5	21.3196	19.3324	-0.141163	0.44055
KIF11	18.4291	20.4673	0.15133	0.41265
HHEX	1.50245	1.31563	-0.191557	0.50305
EXOC6	7.60356	6.93076	-0.13366	0.48155
CEP55	34.1989	32.6104	-0.0686187	0.7088
SLC35G1	2.38051	1.39674	-0.769208	0.00265
PLCE1	8.59242	6.2957	-0.448698	0.01575
TBC1D12	4.59865	3.62055	-0.345003	0.08265
HELLS	8.96786	8.44562	-0.08656	0.66885
ENTPD1	1.10498	0.891438	-0.309819	0.31715
CCNJ	3.49374	2.22525	-0.650805	0.0522
ZNF518A	1.61355	1.08115	-0.577674	0.0078
LCOR	3.04617	2.4977	-0.286396	0.1449
C10orf12	3.15657	2.42185	-0.382252	0.06875
FRAT1	2.0744	2.43366	0.230432	0.3445
PGAM1	680.643	520.388	-0.387311	0.03665
ZDHHC16	39.5549	39.2298	-0.0119067	0.95
UBTD1	49.4581	59.3869	0.263936	0.15035
HOGA1	1.19702	0.90262	-0.407253	0.185
PI4K2A	24.9254	21.2284	-0.231617	0.19885
MARVELD1	76.035	55.2553	-0.460549	0.01125
ZFYVE27	12.8592	14.4429	0.167558	0.3812
C10orf28	6.26819	4.86553	-0.365452	0.10175
CNNM1	2.24217	2.77088	0.305448	0.14585
ENTPD7	8.5345	2.90156	-1.55648	5e-05
CUTC	12.8143	10.9233	-0.230339	0.6845
DNMBP-AS1	2.82247	4.37826	0.633399	0.4697
SCD	187.42	200.876	0.10003	0.5959
LINC00263	1.56523	3.6968	1.2399	0.0002
HIF1AN	15.9215	15.8571	-0.00585439	0.97255
FAM178A	9.37599	11.1736	0.253057	0.25035
SEMA4G	2.96144	0.806189	-1.87711	0.0228
C10orf2	8.82089	5.99165	-0.557971	0.0087
LZTS2	51.2892	48.4691	-0.0815909	0.65835
SFXN3	42.97	33.5416	-0.35738	0.04725
BTRC	7.42703	6.60862	-0.168437	0.37475
DPCD	58.8458	40.8763	-0.525674	0.0072
HPS6	18.3622	16.2332	-0.177794	0.35105
PPRC1	15.5388	13.9605	-0.154533	0.3986
NOLC1	48.9198	41.5343	-0.236114	0.18785
GBF1	40.8155	47.0078	0.203783	0.25205
NFKB2	19.9916	14.8921	-0.424848	0.024
FBXL15	8.1964	9.44722	0.204898	0.3197
LOC100505761	4.41157	3.75679	-0.231792	0.38185
TMEM180	2.69859	1.76771	-0.61032	0.0128
SUFU	11.6603	11.2718	-0.0488869	0.79385
TRIM8	85.5302	87.9256	0.0398495	0.8245
SFXN2	4.48432	2.48015	-0.854461	0.0003
C10orf26	27.0776	26.1969	-0.0477057	0.793
AS3MT	14.5651	14.0862	-0.0482317	0.80205
C10orf32	14.5651	14.0862	-0.0482317	0.80205
CNNM2	4.17309	4.50992	0.111989	0.61555
TAF5	2.15238	2.51156	0.222647	0.7408
PDCD11	14.7482	12.0107	-0.296224	0.1079
SLK	20.1159	23.7028	0.236721	0.19135
SFR1	5.02248	7.03113	0.485356	0.0359
GSTO1	151.549	201.21	0.408912	0.0217
GSTO2	1.10034	1.15858	0.0744067	0.81835
CCDC147	0.585748	0.532306	-0.138024	0.6493
ADD3	26.2601	34.9393	0.41198	0.027
MXI1	14.7788	9.32576	-0.664235	0.0013
DUSP5	9.46488	12.7545	0.430353	0.03195
SMC3	38.3475	36.6151	-0.0666913	0.7074
PDCD4	21.5596	26.9798	0.323553	0.12825
SHOC2	21.4737	22.0543	0.0384875	0.8312
ADRA2A	0.00508995	2.1087	8.69449	0.14265
ACSL5	0.456995	5.12314	3.48678	5e-05
VTI1A	8.58291	8.41171	-0.0290668	0.8738
TCF7L2	11.961	13.7682	0.20301	0.2716
CASP7	9.61765	10.1633	0.0796136	0.6848
NHLRC2	5.75979	6.33969	0.138396	0.4611
FAM160B1	18.1207	12.4063	-0.546561	0.00275
TRUB1	14.3105	12.5367	-0.190916	0.31715
ATRNL1	5.47982	1.31849	-2.05524	5e-05
SLC18A2	2.80116	3.27226	0.22426	0.29545
NANOS1	1.90149	2.00086	0.0734889	0.7371
FAM45A	18.1264	17.8189	-0.0246795	0.89665
GRK5	7.49268	8.97795	0.260905	0.19165
BAG3	58.989	63.7942	0.112978	0.52705
INPP5F	7.07967	9.59801	0.439055	0.05555
SEC23IP	16.4958	14.2747	-0.208635	0.24085
PPAPDC1A	65.3193	40.1805	-0.701015	0.00015
WDR11	19.256	22.4309	0.220181	0.2217
TACC2	6.91018	8.35296	0.273565	0.15995
PLEKHA1	12.4946	6.95793	-0.844576	5e-05
HTRA1	114.723	148.136	0.368772	0.04085
PSTK	3.01625	3.89025	0.367107	0.1309
ACADSB	6.08933	6.31415	0.0523061	0.7819
BUB3	116.407	128.608	0.143799	0.4848
LHPP	7.53874	3.44032	-1.13178	5e-05
FAM175B	12.6999	10.9759	-0.210483	0.2706
ZRANB1	21.7107	17.2145	-0.334784	0.0649
C10orf137	6.21698	5.43396	-0.194212	0.3257
BCCIP	55.4064	60.8592	0.135422	0.6015
FANK1	3.94737	0.987405	-1.99918	5e-05
DOCK1	25.3663	23.1895	-0.129442	0.4644
PTPRE	6.43387	9.07169	0.495685	0.0095
GLRX3	89.2859	95.9177	0.103365	0.57085
PPP2R2D	23.1684	22.1287	-0.0662438	0.72545
DPYSL4	5.7767	0.0232679	-7.95576	0.00265
LRRC27	8.99757	8.99456	-0.000483611	0.99795
PWWP2B	3.02998	2.59956	-0.221037	0.3655
INPP5A	12.8288	11.4558	-0.163313	0.3972
ZNF511	24.7392	38.8412	0.650792	0.17375
PAOX	2.89606	1.21433	-1.25393	5e-05
MTG1	23.6043	20.6136	-0.195448	0.3396
LOC619207	0.788324	0.710463	-0.15003	0.5783
CYP2E1	1.25867	1.21021	-0.0566428	0.8566
DIP2C	8.64272	6.02675	-0.520104	0.00515
LARP4B	14.5626	12.171	-0.258817	0.15305
IDI2	2.52622	1.71562	-0.558249	0.51725
IDI1	22.3785	22.3672	-0.000724727	0.99725
PITRM1	34.5566	37.3981	0.114004	0.5396
KLF6	29.9398	16.8899	-0.825905	5e-05
LOC100216001	9.15545	13.5153	0.561893	0.0079
AKR1C2	0.25417	3.41722	3.74896	5e-05
ASB13	4.88876	3.6828	-0.408667	0.06085
GDI2	137.227	156.538	0.189949	0.2879
ANKRD16	3.03333	3.85336	0.345217	0.17795
IL15RA	0.845685	2.8723	1.76401	5e-05
KIN	4.07425	3.82605	-0.0906809	0.7333
SFTA1P	1.33406	1.12898	-0.240794	0.56405
USP6NL	5.06981	4.93129	-0.0399659	0.83905
UPF2	9.09996	9.88225	0.118981	0.52185
NUDT5	27.8728	34.7706	0.319009	0.358
CCDC3	2.16	0.0187741	-6.84614	0.0934
PHYH	8.89607	7.81586	-0.186763	0.3778
SEPHS1	21.7996	24.9815	0.196561	0.2779
BEND7	5.27859	5.15225	-0.0349504	0.8717
FRMD4A	27.2241	20.0408	-0.441943	0.0147
FAM107B	23.0349	21.2235	-0.118159	0.51755
CDNF	0.711339	0.592617	-0.263439	0.4946
DCLRE1C	2.87145	3.28038	0.192082	0.3669
ACBD7	1.47676	2.40069	0.701015	0.0033
NMT2	19.4932	22.1405	0.183715	0.3037
FAM171A1	24.2473	26.1109	0.106828	0.5603
FAM188A	10.8687	7.86734	-0.466225	0.0207
RSU1	39.0685	25.2907	-0.6274	0.00055
TRDMT1	0.917807	0.88609	-0.0507377	0.826
ST8SIA6	0.650284	0.971005	0.57841	0.1068
PTPLA	19.391	10.8693	-0.835134	5e-05
NSUN6	1.74542	1.53455	-0.185752	0.47485
C10orf114	1.54917	1.79173	0.209865	0.45595
DNAJC1	12.9995	15.2323	0.228679	0.2525
LOC100499489	2.9607	3.07149	0.0530019	0.8187
PIP4K2A	16.1658	21.0854	0.3833	0.0385
ARHGAP21	21.5399	20.0588	-0.102776	0.56685
PRTFDC1	5.33955	7.22957	0.437193	0.0418
ABI1	16.2251	17.6677	0.122884	0.52145
ANKRD26	3.58888	3.14543	-0.190275	0.34525
YME1L1	47.8522	40.7436	-0.232013	0.2
ACBD5	9.71862	8.0901	-0.264593	0.16775
ARMC4	0.457009	0.945915	1.04949	0.00085
LOC220906	17.3255	15.9929	-0.115458	0.52285
SVIL	32.0548	37.2313	0.215977	0.24195
MTPAP	3.02689	2.90769	-0.0579663	0.77095
ZNF438	1.97243	1.69722	-0.216803	0.36385
ZEB1-AS1	1.27715	1.09928	-0.216367	0.4426
ARHGAP12	9.29903	8.27838	-0.167732	0.3858
KIF5B	58.8725	48.9314	-0.266833	0.13815
EPC1	6.08694	6.1618	0.0176349	0.9324
ITGB1	1098.48	658.445	-0.738379	0.00015
NRP1	124.161	183.462	0.563266	0.00435
PARD3	14.6988	15.2171	0.0499973	0.7962
CUL2	13.7468	15.1994	0.144924	0.4444
FZD8	6.71426	9.4343	0.490687	0.0157
ZNF248	2.40021	2.68878	0.163788	0.4392
ZNF25	4.90899	4.00697	-0.292915	0.1512
ZNF37BP	2.06787	2.06876	0.000622058	0.99815
ZNF33B	3.6956	4.56044	0.303366	0.12605
HNRNPF	80.8974	82.8241	0.0339584	0.8453
ZNF239	2.34814	0.945207	-1.31281	5e-05
ZNF32	16.0325	11.7038	-0.45402	0.03185
C10orf10	4.50582	3.42908	-0.393967	0.20025
MARCH8	7.27559	5.45775	-0.41476	0.05395
ZFAND4	0.854813	0.50839	-0.749671	0.01175
SYT15	0.607811	0.631742	0.0557131	0.86385
LOC643650	0.892179	0.412656	-1.11239	0.00395
LOC728643	1.98473	1.40151	-0.501965	0.44115
ARHGAP22	43.9525	63.1114	0.521954	0.0031
ERCC6	60.6105	43.736	-0.470746	0.0171
PGBD3	60.6105	43.736	-0.470746	0.0171
PARG	7.87117	7.60003	-0.0505736	0.81395
TIMM23	56.4735	50.5142	-0.160887	0.388
FLJ31813	0.419998	0.47579	0.179945	0.6226
SGMS1	2.90957	4.29578	0.562115	0.00675
CSTF2T	7.50828	7.45834	-0.00962819	0.96025
ZWINT	25.3928	28.7549	0.179388	0.3824
IPMK	1.3295	1.45358	0.128731	0.5636
FAM13C	1.58514	0.460462	-1.78345	5e-05
CCDC6	16.2438	13.6723	-0.248634	0.1702
ANK3	4.22357	3.85413	-0.132058	0.50125
RHOBTB1	7.56656	2.75031	-1.46004	5e-05
TMEM26	0.149993	0.477775	1.67144	5e-05
RTKN2	3.2579	2.34808	-0.47246	0.01945
EGR2	0.169167	0.436289	1.36684	0.0013
JMJD1C	12.1122	13.3289	0.138095	0.4619
HERC4	38.5825	42.5351	0.140707	0.4196
PBLD	4.1914	3.58402	-0.225855	0.79315
RUFY2	7.85036	8.83385	0.170283	0.36925
DNA2	3.35514	3.29234	-0.02726	0.89535
SLC25A16	7.54888	7.21623	-0.0650181	0.7523
AIFM2	9.49071	8.26786	-0.199002	0.45625
TYSND1	4.8233	4.80633	-0.0050847	0.9808
SAR1A	67.4847	54.811	-0.300097	0.08945
PPA1	137.387	131.753	-0.0604048	0.7289
LRRC20	7.74427	11.3256	0.548382	0.00605
PCBD1	33.2089	14.0868	-1.23722	5e-05
C10orf54	5.87223	1.43078	-2.03711	5e-05
PSAP	1383.71	1715.96	0.310474	0.14705
ASCC1	13.9585	14.9608	0.10004	0.75415
DNAJB12	19.8816	21.8984	0.139389	0.4598
MICU1	41.5021	38.8505	-0.0952509	0.59645
P4HA1	71.3117	43.1816	-0.723723	0.00015
ECD	24.1561	27.7784	0.201576	0.27515
DNAJC9	51.2371	48.6676	-0.0742273	0.69615
MRPS16	44.3832	47.3839	0.0943832	0.60775
TTC18	0.355587	0.504609	0.504966	0.76395
ANXA7	76.1845	82.4745	0.114452	0.52005
PPP3CB	34.6512	34.4809	-0.00711078	0.96855
USP54	5.42425	5.14723	-0.075627	0.69835
AGAP5	0.661476	0.951998	0.525269	0.0908
BMS1P4	1.54976	1.35998	-0.188464	0.50265
LOC100507331	11.7166	11.8385	0.0149383	0.97695
NDST2	11.2376	10.6671	-0.0751707	0.68945
CAMK2G	20.996	19.5167	-0.105406	0.56465
C10orf55	0.717479	0.45022	-0.672307	0.78745
AP3M1	16.4275	18.2719	0.153518	0.3883
COMTD1	11.3001	6.00879	-0.911192	0.00035
ZNF503	16.4454	14.313	-0.200361	0.297
KCNMA1	56.0994	45.2609	-0.309719	0.08505
DLG5	30.4185	27.8544	-0.127043	0.47215
POLR3A	9.82724	9.29398	-0.0804903	0.66615
LOC283050	2.27347	3.73353	0.715645	0.00315
ZCCHC24	17.1947	23.2617	0.435996	0.01545
ANXA11	101.819	136.521	0.423127	0.02055
WAPAL	18.1547	17.7128	-0.0355474	0.84425
GLUD1	56.5398	65.3657	0.209266	0.2405
LOC728190	22.1497	21.7064	-0.0291687	0.8996
ATAD1	26.6814	21.0574	-0.341508	0.0647
KLLN	0.622699	0.688489	0.144899	0.6058
ACTA2	317.378	25.0283	-3.66457	5e-05
LIPA	53.9338	31.2064	-0.789349	5e-05
SLC16A12	0.475736	0.136287	-1.80351	5e-05
PANK1	1.11758	1.16098	0.0549602	0.81
HTR7	0.465277	0.939378	1.01362	0.001
ANKRD1	438.477	88.6199	-2.3068	5e-05
PPP1R3C	27.5216	20.0373	-0.457877	0.0183
FGFBP3	0.990402	0.819783	-0.272773	0.34845
CPEB3	0.588942	0.513556	-0.197606	0.47065
IDE	14.5219	15.6528	0.108187	0.54865
MYOF	197.949	161.423	-0.294282	0.12285
FRA10AC1	7.82078	7.50956	-0.0585848	0.76635
LOC100128054	0.971401	0.184545	-2.3961	0.3283
NOC3L	12.3353	11.318	-0.124172	0.5108
PDLIM1	131.503	105.693	-0.315216	0.07765
SORBS1	0.388662	0.653005	0.748578	0.00435
ALDH18A1	61.6973	39.3505	-0.648827	0.0003
TCTN3	37.1077	32.7586	-0.179845	0.3209
TM9SF3	72.6098	65.2797	-0.153531	0.4035
ARHGAP19	4.02087	4.14864	0.0451309	0.81985
SLIT1	4.02087	4.14864	0.0451309	0.81985
FRAT2	3.62081	3.79209	0.0666799	0.77155
RRP12	13.6276	11.8978	-0.195844	0.29805
EXOSC1	22.7456	30.2801	0.41278	0.0342
MMS19	35.3071	38.8799	0.139066	0.4409
MORN4	9.07082	6.7952	-0.416717	0.03915
AVPI1	13.5727	11.9072	-0.188875	0.3683
PYROXD2	15.0874	13.5519	-0.154852	0.4281
HPS1	36.723	30.1574	-0.284173	0.14625
GOT1	40.2232	56.0238	0.478013	0.0084
SLC25A28	15.429	14.1928	-0.120486	0.55065
COX15	10.8208	9.48725	-0.18975	0.428
DNMBP	21.7491	36.8773	0.761776	0.0001
ERLIN1	43.9396	45.6155	0.0540044	0.76105
CHUK	11.6787	9.72878	-0.263552	0.16405
CWF19L1	10.7468	9.29038	-0.210091	0.28275
BLOC1S2	23.3204	20.3868	-0.193951	0.3061
SEC31B	5.0767	4.62314	-0.135018	0.5041
NDUFB8	179.351	193.095	0.106531	0.55635
MRPL43	75.6534	88.067	0.219196	0.2746
PDZD7	1.97273	1.10196	-0.840121	0.4058
POLL	12.1312	15.3307	0.337697	0.0859
FBXW4	18.8989	16.3854	-0.205896	0.28685
NPM3	36.6858	36.5157	-0.00670722	0.9738
MGEA5	27.8231	30.52	0.133473	0.44565
KCNIP2	0.411682	0.444136	0.109472	0.77965
C10orf76	12.0384	11.1409	-0.111777	0.5454
LDB1	51.3472	67.0599	0.385163	0.0326
PSD	0.520953	0.38033	-0.4539	0.14845
CUEDC2	101.698	111.734	0.135767	0.4563
C10orf95	0.531058	0.471471	-0.171701	0.8588
ACTR1A	95.2499	93.2326	-0.030883	0.86155
ARL3	16.4584	19.3817	0.235871	0.1951
NT5C2	40.227	32.4201	-0.311276	0.0812
PCGF6	8.83304	7.20867	-0.293177	0.1451
USMG5	437.901	427.21	-0.0356586	0.9259
CALHM2	8.4225	9.93695	0.238553	0.24425
SH3PXD2A	2.25832	1.94962	-0.212056	0.2927
OBFC1	4.23363	5.69242	0.427148	0.02605
COL17A1	0.311855	0.959358	1.62119	0.01905
ITPRIP	16.7071	15.6876	-0.0908297	0.623
XPNPEP1	47.4772	34.5976	-0.456563	0.01295
SMNDC1	24.8073	21.5674	-0.201917	0.29275
LOC282997	1.08729	1.36301	0.326054	0.2646
BBIP1	14.0569	18.3355	0.383361	0.2823
GPAM	5.10376	30.3503	2.32326	5e-05
ZDHHC6	24.1568	22.5991	-0.0961651	0.60595
DCLRE1A	5.13407	4.27791	-0.263198	0.18665
C10orf118	5.44693	5.0177	-0.118418	0.5648
ABLIM1	15.811	9.78872	-0.691736	0.0002
GFRA1	2.00509	0.161283	-3.63601	5e-05
HSPA12A	3.84979	5.96699	0.632224	0.00145
KIAA1598	11.2051	10.0596	-0.155576	0.4122
PDZD8	17.431	21.8058	0.32306	0.07775
RAB11FIP2	4.77917	4.27021	-0.162451	0.4071
FAM204A	17.1774	17.1915	0.00117924	0.99505
C10orf46	14.4818	14.2557	-0.0227094	0.9021
EIF3A	119.865	132.766	0.147474	0.41825
SFXN4	10.6721	6.28109	-0.764759	0.00055
PRDX3	114.163	113.712	-0.00570813	0.9744
RGS10	50.3359	63.0601	0.32514	0.0837
TIAL1	32.2952	32.975	0.03005	0.8658
MCMBP	26.3446	21.9468	-0.2635	0.1467
ATE1	10.805	11.4577	0.0846223	0.6706
NSMCE4A	17.3578	22.7852	0.392515	0.04495
CUZD1	0.872146	1.97581	1.17981	0.00865
FAM24B	0.872146	1.97581	1.17981	0.00865
C10orf88	5.74491	5.05458	-0.184694	0.36705
IKZF5	6.33674	7.65306	0.272296	0.20225
CHST15	6.82129	2.46224	-1.47008	5e-05
OAT	101.001	76.3	-0.404617	0.0252
FAM53B	5.54037	4.63427	-0.257639	0.1891
METTL10	9.65142	10.8191	0.164763	0.40155
CTBP2	36.1802	34.3753	-0.0738291	0.67885
UROS	54.1989	57.8373	0.0937358	0.60075
DHX32	22.0763	16.1158	-0.454022	0.13915
ADAM12	15.9571	15.6269	-0.0301676	0.86825
C10orf90	0.153103	0.583907	1.93124	5e-05
MKI67	29.2525	33.449	0.193403	0.3114
BNIP3	149.248	87.3179	-0.773358	5e-05
STK32C	2.21935	1.95316	-0.184329	0.4848
ADAM8	0.809538	1.24585	0.621957	0.0246
TUBGCP2	34.704	46.4842	0.421638	0.03405
C10orf125	1.99221	0.0451124	-5.4647	0.2059
ECHS1	118.588	127.085	0.0998343	0.57205
SPRN	1.69194	1.33165	-0.345461	0.54705
RIC8A	48.3218	40.3462	-0.260243	0.18885
PSMD13	65.7664	65.2318	-0.0117746	0.94665
ATHL1	4.41172	3.55503	-0.311481	0.1424
IFITM2	77.2203	113.091	0.550429	0.0041
IFITM1	2.22058	5.96441	1.42544	5e-05
B4GALNT4	13.3641	10.9738	-0.284295	0.137
PKP3	1.25686	1.4867	0.242288	0.37315
PTDSS2	15.2285	17.9571	0.237785	0.2161
RASSF7	21.4783	10.7936	-0.992697	5e-05
PHRF1	11.796	10.7349	-0.135994	0.47115
TMEM80	7.22265	8.12672	0.170144	0.69395
EPS8L2	10.5739	9.46562	-0.159741	0.4189
TALDO1	164.955	177.211	0.103393	0.56105
NS3BP	1.26306	1.11123	-0.184773	0.58305
RPLP2	1283.63	1420.68	0.146353	0.4155
SNORA52	7.5394	5.68778	-0.406584	0.1619
PNPLA2	54.0433	68.5088	0.342173	0.05555
EFCAB4A	0.647918	0.785924	0.278577	0.43305
CD151	629.323	529.214	-0.249949	0.18205
TSPAN4	102.893	89.6481	-0.198802	0.27525
AP2A2	25.1632	23.9118	-0.0735954	0.68115
BRSK2	0.932846	0.0228591	-5.3508	5e-05
LSP1	0.0308681	0.633658	4.35952	0.07805
MRPL23	57.2898	74.01	0.369444	0.0538
CD81	298.881	218.324	-0.453097	0.0117
TSSC4	21.7443	23.6218	0.119481	0.5523
