gene	value_1	value_2	log2(fold_change)	p_value
CCT4	NA	NA	0.2442237	NA
SUMO1	NA	NA	-0.1277653	NA
FAM136A	NA	NA	-0.4919768	NA
WDR12	NA	NA	0.1057215	NA
AGFG1	NA	NA	-0.1508196	NA
KCMF1	NA	NA	0.03840631	NA
CEBPZ	NA	NA	0.0508761	NA
ROCK2	NA	NA	-0.1596292	NA
MOGS	NA	NA	-0.1783641	NA
MCFD2	NA	NA	0.1334955	NA
HS1BP3	NA	NA	0.2839661	NA
UGP2	NA	NA	0.04993477	NA
MLTK	NA	NA	NaN	NA
NUP35	NA	NA	-0.2592718	NA
FAHD2A	NA	NA	0.8473324	NA
FAHD2B	NA	NA	0.8473324	NA
GCC2	NA	NA	0.04625059	NA
NBAS	NA	NA	-0.1047392	NA
TIA1	NA	NA	-0.5300515	NA
RPE	NA	NA	0.3442451	NA
ANKZF1	NA	NA	-0.06805169	NA
PRPF40A	NA	NA	-0.2273714	NA
FN1	NA	NA	-0.4803686	NA
SEPT10	NA	NA	-0.1905515	NA
VRK2	NA	NA	-0.03173471	NA
MYO1B	NA	NA	-0.1549719	NA
ATG9A	NA	NA	-0.5636463	NA
PCYOX1	NA	NA	0.5362729	NA
MSH6	NA	NA	-0.3598586	NA
TP53I3	NA	NA	0.6141161	NA
MOB4	NA	NA	0.01189349	NA
SSFA2	NA	NA	0.05145906	NA
SLC25A12	NA	NA	0.5492242	NA
UGP2	NA	NA	0.3058764	NA
CLASP1	NA	NA	-0.1471763	NA
PPP1R21	NA	NA	-0.02572766	NA
ITSN2	NA	NA	0.1154255	NA
FHL2	NA	NA	-0.374177	NA
RP11-427H3.3	NA	NA	0.2002164	NA
CERS6	NA	NA	NaN	NA
THADA	NA	NA	NaN	NA
GTF3C2	NA	NA	-0.4626862	NA
PTMA	NA	NA	-0.6735564	NA
SMEK2	NA	NA	-0.3344539	NA
RPL37A	NA	NA	-0.1584663	NA
HNRNPA3	NA	NA	-0.2986583	NA
LCLAT1	NA	NA	NaN	NA
HIBCH	NA	NA	-0.2005043	NA
USP39	NA	NA	-0.04418428	NA
SNRNP200	NA	NA	-0.2183472	NA
PTRHD1	NA	NA	0.3193696	NA
ERLEC1	NA	NA	-0.0261627	NA
ATG16L1	NA	NA	0.08090252	NA
PREPL	NA	NA	0.3489047	NA
MRPL30	NA	NA	0.1064048	NA
C2orf15	NA	NA	0.1064048	NA
CHPF	NA	NA	0.03888043	NA
ZNF638	NA	NA	-0.3338818	NA
TMEM214	NA	NA	-0.3790664	NA
RTN4	NA	NA	0.4815554	NA
SLC35F6	NA	NA	1.385709	NA
HNRNPLL	NA	NA	NaN	NA
ATG4B	NA	NA	0.3039171	NA
EIF4E2	NA	NA	-0.1782366	NA
NCL	NA	NA	-0.2324152	NA
NIF3L1	NA	NA	0.06437438	NA
NDUFS1	NA	NA	0.03433754	NA
KIF1A	NA	NA	0.3011058	NA
NRBP1	NA	NA	0.03269855	NA
MRPS9	NA	NA	0.08974319	NA
GIGYF2	NA	NA	-0.1685138	NA
ADI1	NA	NA	-0.02190614	NA
SPEG	NA	NA	-0.1305355	NA
CTNNA2	NA	NA	-0.02446153	NA
GORASP2	NA	NA	-0.03393397	NA
PNPT1	NA	NA	0.2156133	NA
ERCC3	NA	NA	-0.8545532	NA
LRPPRC	NA	NA	0.1233867	NA
PTCD3	NA	NA	0.1921999	NA
TMEM87B	NA	NA	-0.2829735	NA
BZW1	NA	NA	0.06963348	NA
LIMS1	NA	NA	-0.2022611	NA
GULP1	NA	NA	-0.1591125	NA
ANXA4	NA	NA	0.6694875	NA
SMPD4	NA	NA	-0.4316764	NA
EXOC6B	NA	NA	0.3030982	NA
RAPH1	NA	NA	-0.1482182	NA
SUCLG1	NA	NA	0.2949333	NA
GTF3C2	NA	NA	-0.3776236	NA
DIS3L2	NA	NA	-0.2036397	NA
KIDINS220	NA	NA	-0.08065763	NA
CEBPZ	NA	NA	0.1506733	NA
MTERFD2	NA	NA	-0.1508637	NA
HDLBP	NA	NA	NaN	NA
AUP1	NA	NA	0.3283049	NA
GIGYF2	NA	NA	NaN	NA
HIBCH	NA	NA	1.225666	NA
MDH1	NA	NA	0.3639206	NA
MDH1	NA	NA	0.3008037	NA
AAK1	NA	NA	0.1605885	NA
DCTN1	NA	NA	0.179139	NA
GLS	NA	NA	NaN	NA
PPP3R1	NA	NA	0.00785521	NA
RGPD5	NA	NA	-0.4762262	NA
RGPD8	NA	NA	-0.4762262	NA
RGPD6	NA	NA	-0.4762262	NA
ITGAV	NA	NA	-0.163241	NA
NAGK	NA	NA	-0.009060404	NA
WDR43	NA	NA	0.2213877	NA
FYCO1	NA	NA	0.3116138	NA
NCEH1	NA	NA	-0.01849177	NA
GMPPB	NA	NA	-0.02176402	NA
POLR2H	NA	NA	-0.08637618	NA
LIMD1	NA	NA	-0.1426094	NA
ACTL6A	NA	NA	-0.2005043	NA
CAPN7	NA	NA	NaN	NA
GNL3	NA	NA	0.2120996	NA
UMPS	NA	NA	0.000533907	NA
PDHB	NA	NA	0.2248736	NA
GOLGB1	NA	NA	-0.2559237	NA
UBP1	NA	NA	-0.08868445	NA
RBM5	NA	NA	-0.2003789	NA
MAPKAPK3	NA	NA	0.7762068	NA
SLC33A1	NA	NA	0.7029847	NA
TEX264	NA	NA	0.08718149	NA
OPA1	NA	NA	0.02951438	NA
PCCB	NA	NA	0.0434377	NA
LRRFIP2	NA	NA	-0.346418	NA
ARIH2	NA	NA	0.1014897	NA
ATG7	NA	NA	0.3451063	NA
ARL6IP5	NA	NA	0.2288582	NA
DYNC1LI1	NA	NA	-0.04306451	NA
ATP6V1A	NA	NA	0.3360088	NA
ATP1B3	NA	NA	0.6158617	NA
SELT	NA	NA	0.1787633	NA
DNAJB11	NA	NA	-0.1009776	NA
SSR3	NA	NA	0.100283	NA
ACY1	NA	NA	0.05957007	NA
NT5DC2	NA	NA	-0.5488312	NA
OXSR1	NA	NA	-0.2672361	NA
TMF1	NA	NA	-0.2702299	NA
ZNF148	NA	NA	-0.3543791	NA
USP4	NA	NA	-0.2184712	NA
EIF2B5	NA	NA	0.1409528	NA
PSMD2	NA	NA	0.2461901	NA
MRPL3	NA	NA	0.4153261	NA
KPNA4	NA	NA	0.04914344	NA
ACAA1	NA	NA	0.2700514	NA
MRPS22	NA	NA	0.1671343	NA
MRPS25	NA	NA	0.1933213	NA
GOLGA4	NA	NA	-0.1518588	NA
NDUFB5	NA	NA	0.09711605	NA
UQCRC1	NA	NA	0.1193849	NA
WDR6	NA	NA	-0.1142337	NA
SLC25A20	NA	NA	0.1881181	NA
PSMD6	NA	NA	-0.005184348	NA
CDV3	NA	NA	0.04865083	NA
EXOSC7	NA	NA	-0.2408638	NA
LARS2	NA	NA	0.1481771	NA
ACAP2	NA	NA	0.03681292	NA
ALCAM	NA	NA	-0.7277027	NA
TOMM70A	NA	NA	0.1631871	NA
UBA5	NA	NA	-0.06488289	NA
APPL1	NA	NA	-0.04893366	NA
FXR1	NA	NA	-0.1348781	NA
RAB7A	NA	NA	0.5460768	NA
PRKCI	NA	NA	-0.08338355	NA
CTNNB1	NA	NA	-0.2521735	NA
RFC4	NA	NA	-0.3081279	NA
RAP2B	NA	NA	0.8754601	NA
NAA50	NA	NA	-0.103397	NA
ARL8B	NA	NA	NaN	NA
SEC62	NA	NA	0.07532246	NA
GTF2E1	NA	NA	-0.3054453	NA
ABHD10	NA	NA	0.2834392	NA
EMC3	NA	NA	-0.1294808	NA
SLC4A7	NA	NA	-0.3168409	NA
EXOG	NA	NA	-0.04893366	NA
RUVBL1	NA	NA	0.1460363	NA
H1FX	NA	NA	-1.191373	NA
ATG3	NA	NA	0.1238426	NA
AP2M1	NA	NA	-0.01806434	NA
SACM1L	NA	NA	0.03537217	NA
TBC1D5	NA	NA	0.358898	NA
TFRC	NA	NA	0.2264425	NA
PVRL3	NA	NA	0.220507	NA
FAM162A	NA	NA	0.7156478	NA
PBRM1	NA	NA	-0.2817873	NA
RAB5A	NA	NA	0.3281813	NA
LPP	NA	NA	-0.2464689	NA
PIK3R4	NA	NA	-0.09098884	NA
USP13	NA	NA	-0.3947942	NA
MCCC1	NA	NA	0.7307513	NA
HMCES	NA	NA	NaN	NA
KIF15	NA	NA	-0.8972555	NA
STAG1	NA	NA	-0.1549719	NA
BDH1	NA	NA	-0.2838032	NA
RPN1	NA	NA	0.05641611	NA
TOP2B	NA	NA	-0.5655971	NA
DHX36	NA	NA	-0.2183472	NA
NCK1	NA	NA	-0.08270259	NA
CAMK1	NA	NA	-0.6813143	NA
GSK3B	NA	NA	-0.2176029	NA
DAG1	NA	NA	-0.4438188	NA
GMPS	NA	NA	-0.2176029	NA
SNX4	NA	NA	-0.2886539	NA
RPL35A	NA	NA	-0.1323794	NA
ITGB5	NA	NA	-0.04963073	NA
MRPL47	NA	NA	0.4130768	NA
PIK3CA	NA	NA	0.02821922	NA
CMSS1	NA	NA	NaN	NA
NISCH	NA	NA	0.1605562	NA
PLS1	NA	NA	0.2572349	NA
OSBPL11	NA	NA	-0.05088476	NA
CCDC58	NA	NA	0.4734504	NA
RFT1	NA	NA	-0.08147592	NA
TAMM41	NA	NA	NaN	NA
CMTM7	NA	NA	1.294802	NA
PRKAR2A	NA	NA	0.3631597	NA
TMEM41A	NA	NA	0.5852583	NA
ABHD14B	NA	NA	0.01198082	NA
FANCD2	NA	NA	NaN	NA
CPOX	NA	NA	0.03073717	NA
SUCLG2	NA	NA	0.5087729	NA
TRMT10C	NA	NA	0.4873988	NA
PPP4R2	NA	NA	-0.01863419	NA
PFN2	NA	NA	0.1783387	NA
U2SURP	NA	NA	-0.3973649	NA
C3orf38	NA	NA	-0.08922691	NA
STT3B	NA	NA	0.02820454	NA
MTMR14	NA	NA	0.7752188	NA
DTX3L	NA	NA	0.2978719	NA
WDR82	NA	NA	-0.1257833	NA
ACAD9	NA	NA	0.1602821	NA
KIAA1524	NA	NA	-0.3617683	NA
GFM1	NA	NA	0.09654514	NA
XPC	NA	NA	NaN	NA
DCP1A	NA	NA	0.3377647	NA
PHLDB2	NA	NA	-0.1330374	NA
PDE12	NA	NA	0.3512585	NA
RBM15B	NA	NA	NaN	NA
MBNL1	NA	NA	-0.03756502	NA
ALG3	NA	NA	0.1727664	NA
ZBTB20	NA	NA	-0.03576464	NA
IGF2BP2	NA	NA	0.4198738	NA
GYG1	NA	NA	-0.003889984	NA
NCBP2	NA	NA	-0.2566484	NA
ARF4	NA	NA	0.01911186	NA
EHHADH	NA	NA	-0.187261	NA
MINA	NA	NA	-0.2973675	NA
SLC41A3	NA	NA	NaN	NA
FNDC3B	NA	NA	-0.5775377	NA
RRP9	NA	NA	-0.212258	NA
SEC61A1	NA	NA	0.09926257	NA
ITPR1	NA	NA	0.7369655	NA
DLG1	NA	NA	0.2301099	NA
TNIK	NA	NA	NaN	NA
LSM3	NA	NA	-0.06997711	NA
RBP1	NA	NA	NaN	NA
NDUFB4	NA	NA	-2.287736	NA
MAP4	NA	NA	NaN	NA
COPB2	NA	NA	-0.1248575	NA
HPS3	NA	NA	0.5025257	NA
PPP1R2	NA	NA	-0.03068919	NA
ATP2C1	NA	NA	0.181902	NA
SMARCC1	NA	NA	-0.8737345	NA
CDCP1	NA	NA	-0.0661237	NA
CEP97	NA	NA	-0.073546	NA
PDCD6IP	NA	NA	-0.06281245	NA
FLNB	NA	NA	-0.06308876	NA
TRNT1	NA	NA	0.4964476	NA
FYTTD1	NA	NA	0.04051181	NA
ABHD5	NA	NA	NaN	NA
THOC7	NA	NA	-0.1998764	NA
PARP14	NA	NA	-0.1963552	NA
IMPDH2	NA	NA	-0.2913678	NA
PCNP	NA	NA	0.2834568	NA
NUP210	NA	NA	-0.895923	NA
DCUN1D1	NA	NA	-0.04040144	NA
MFN1	NA	NA	-0.328262	NA
TFG	NA	NA	0.3807654	NA
SRPRB	NA	NA	0.3360998	NA
CGGBP1	NA	NA	-0.5237627	NA
GBE1	NA	NA	0.3623249	NA
LAMB2	NA	NA	-0.5112656	NA
RBM6	NA	NA	-0.2244296	NA
PDCD10	NA	NA	-0.04348443	NA
TIMMDC1	NA	NA	-0.05408444	NA
LZTFL1	NA	NA	NaN	NA
LSG1	NA	NA	-0.1280295	NA
SUMF1	NA	NA	0.369464	NA
POGLUT1	NA	NA	0.04771122	NA
TMEM43	NA	NA	-0.2638758	NA
TRA2B	NA	NA	-0.1050075	NA
KPNA1	NA	NA	-0.3174198	NA
DNAJC19	NA	NA	NaN	NA
DBR1	NA	NA	-0.3276873	NA
THUMPD3	NA	NA	-0.3732862	NA
RPL24	NA	NA	-0.1691553	NA
DNAJC13	NA	NA	0.001082397	NA
UBA3	NA	NA	-0.06308876	NA
QRICH1	NA	NA	-0.2853431	NA
EIF4A2	NA	NA	-0.07642224	NA
MANF	NA	NA	-0.05380646	NA
JAGN1	NA	NA	-0.009203796	NA
PRKCD	NA	NA	0.01013434	NA
PLOD2	NA	NA	0.058533	NA
APEH	NA	NA	-0.0150693	NA
HLTF	NA	NA	-0.6149454	NA
CMC1	NA	NA	0.2772892	NA
PARP9	NA	NA	0.272123	NA
LRCH3	NA	NA	-0.06109603	NA
CCDC50	NA	NA	-0.06129237	NA
PTPLB	NA	NA	-0.9725456	NA
IFRD2	NA	NA	0.01320322	NA
RPL32	NA	NA	-0.2207014	NA
MAP4	NA	NA	0.1685766	NA
EOGT	NA	NA	-0.8004962	NA
CNOT10	NA	NA	-1.379177	NA
MKRN2	NA	NA	-0.208642	NA
NDUFAF3	NA	NA	0.8992645	NA
SMC4	NA	NA	-0.6683916	NA
DHX30	NA	NA	0.008740286	NA
ATR	NA	NA	0.4411366	NA
EPM2AIP1	NA	NA	-0.06970219	NA
DCBLD2	NA	NA	0.617543	NA
RPL29	NA	NA	-0.2738143	NA
PAK2	NA	NA	-0.3833863	NA
ACAD11	NA	NA	0.5665704	NA
GLB1	NA	NA	0.3173908	NA
COMMD2	NA	NA	-0.1361914	NA
VPS8	NA	NA	0.2164008	NA
ABCF3	NA	NA	0.2011283	NA
RPL15	NA	NA	-0.2564068	NA
ANKRD28	NA	NA	-0.03294722	NA
RHOA	NA	NA	0.2188165	NA
SEC13	NA	NA	-0.1220763	NA
EIF4G1	NA	NA	NaN	NA
NIT2	NA	NA	0.3308644	NA
TBC1D23	NA	NA	-0.1298765	NA
CHMP2B	NA	NA	NaN	NA
ARPC4	NA	NA	-0.0878702	NA
RPL14	NA	NA	-0.1538053	NA
SEC61A1	NA	NA	0.01898032	NA
TKT	NA	NA	-0.1910572	NA
RPUSD3	NA	NA	NaN	NA
XRN1	NA	NA	-0.4575418	NA
WDR48	NA	NA	-0.2802438	NA
UBXN7	NA	NA	-0.08038476	NA
GNAI2	NA	NA	0.07708675	NA
CRTAP	NA	NA	-0.5973166	NA
RFTN1	NA	NA	-0.5801455	NA
EIF4G1	NA	NA	-0.1839628	NA
COPG1	NA	NA	-0.1080895	NA
TBC1D23	NA	NA	-0.2054669	NA
FAM208A	NA	NA	-0.1743201	NA
ARMC8	NA	NA	-0.2401311	NA
NMD3	NA	NA	0.2979276	NA
SPCS1	NA	NA	0.01260647	NA
CDV3	NA	NA	0.9376643	NA
MYD88	NA	NA	-0.06267431	NA
ATP13A3	NA	NA	0.2622532	NA
NBEAL2	NA	NA	-0.8311475	NA
CLASP2	NA	NA	-0.2267551	NA
FLNB	NA	NA	0.08951288	NA
EIF2A	NA	NA	-0.08256637	NA
QARS	NA	NA	-0.1641426	NA
GPX1	NA	NA	-0.2412301	NA
STIM2	NA	NA	0.5402718	NA
TACC3	NA	NA	0.1018614	NA
HTT	NA	NA	0.1091409	NA
ANAPC4	NA	NA	0.1731569	NA
PLRG1	NA	NA	-0.04012096	NA
PPID	NA	NA	-0.06708801	NA
PGRMC2	NA	NA	0.05517153	NA
AIMP1	NA	NA	0.222027	NA
UTP3	NA	NA	-0.09071803	NA
PDLIM5	NA	NA	-0.7087612	NA
SMARCAD1	NA	NA	-0.1988712	NA
FIP1L1	NA	NA	0.01603054	NA
WFS1	NA	NA	-0.5066019	NA
G3BP2	NA	NA	-0.307312	NA
HNRNPDL	NA	NA	-0.3722835	NA
PAPSS1	NA	NA	0.1786817	NA
MAD2L1	NA	NA	-0.2498701	NA
ACSL1	NA	NA	-0.049352	NA
CTBP1	NA	NA	-0.3598586	NA
QDPR	NA	NA	0.7354516	NA
LYAR	NA	NA	0.3011591	NA
OCIAD1	NA	NA	0.3704522	NA
COMMD8	NA	NA	0.120404	NA
C4orf27	NA	NA	-0.2193389	NA
LETM1	NA	NA	0.2499252	NA
SDAD1	NA	NA	-0.01763696	NA
SEPT11	NA	NA	0.07084535	NA
EXOC1	NA	NA	0.1196985	NA
MSMO1	NA	NA	0.2682259	NA
ADD1	NA	NA	-0.03984027	NA
TMA16	NA	NA	0.4354364	NA
ACOX3	NA	NA	-0.05297231	NA
DCK	NA	NA	-0.2040156	NA
CDKN2AIP	NA	NA	-0.0911243	NA
ARFIP1	NA	NA	0.03019193	NA
UBE2K	NA	NA	0.2080442	NA
INPP4B	NA	NA	0.9176635	NA
METAP1	NA	NA	-0.0116388	NA
NOP14	NA	NA	-0.1414328	NA
SLC25A4	NA	NA	-0.06143054	NA
UBA6	NA	NA	-0.0416635	NA
CASP6	NA	NA	-0.3916577	NA
ANXA3	NA	NA	0.1370448	NA
AGA	NA	NA	-0.7414023	NA
LRPAP1	NA	NA	0.2148931	NA
STX18	NA	NA	0.2396737	NA
PET112	NA	NA	0.5340717	NA
EIF4E	NA	NA	0.02390034	NA
POLR2B	NA	NA	-0.1499097	NA
SETD7	NA	NA	0.1100437	NA
HNRNPD	NA	NA	-0.4724878	NA
PPAT	NA	NA	0.01605963	NA
GRPEL1	NA	NA	0.5817344	NA
EXOSC9	NA	NA	-0.4111008	NA
SEC24B	NA	NA	-0.2515677	NA
LAMTOR3	NA	NA	0.7882152	NA
FAT1	NA	NA	-1.167688	NA
UGDH	NA	NA	-1.160985	NA
NUDT9	NA	NA	0.2995247	NA
FAM114A1	NA	NA	-0.324004	NA
RPL9	NA	NA	-0.1208827	NA
PPP2R2C	NA	NA	NaN	NA
ETFDH	NA	NA	0.104263	NA
ENOPH1	NA	NA	0.2110804	NA
NEK1	NA	NA	-0.1018248	NA
HNRNPDL	NA	NA	NaN	NA
MFSD10	NA	NA	0.4064645	NA
NCAPG	NA	NA	-0.696795	NA
AGPAT9	NA	NA	1.142123	NA
SCFD2	NA	NA	-0.1848516	NA
CISD2	NA	NA	0.3574371	NA
COPS4	NA	NA	0.003842646	NA
NUP54	NA	NA	-0.2125071	NA
CAMK2D	NA	NA	0.03741407	NA
PPP3CA	NA	NA	0.09141763	NA
OSTC	NA	NA	0.2021403	NA
SRP72	NA	NA	-0.2277411	NA
PAICS	NA	NA	-0.1949696	NA
SCARB2	NA	NA	0.7736394	NA
ELMOD2	NA	NA	-0.008773749	NA
WHSC1	NA	NA	-0.3813941	NA
SEC24D	NA	NA	-0.5005983	NA
ATP5I	NA	NA	0.2736047	NA
HMGB2	NA	NA	-0.524465	NA
RPL34	NA	NA	-0.3310172	NA
CASP3	NA	NA	-0.5799524	NA
NFKB1	NA	NA	-0.2190911	NA
HADH	NA	NA	-0.01292608	NA
LARP7	NA	NA	-0.3815049	NA
HSPA4L	NA	NA	0.5618136	NA
CENPE	NA	NA	0.07931029	NA
DCTD	NA	NA	-0.02219018	NA
SMARCA5	NA	NA	-0.4576468	NA
GAK	NA	NA	0.278601	NA
TMEM33	NA	NA	0.2315564	NA
SPCS3	NA	NA	0.04306618	NA
PPA2	NA	NA	0.4289737	NA
GAR1	NA	NA	0.188266	NA
ABCE1	NA	NA	-0.1126334	NA
CENPC	NA	NA	-0.6665748	NA
SEC31A	NA	NA	-0.07313479	NA
UFSP2	NA	NA	0.2376427	NA
TMEM165	NA	NA	-0.0443242	NA
GALNT7	NA	NA	0.2102791	NA
MAN2B2	NA	NA	0.426994	NA
SPATA5	NA	NA	-0.4254594	NA
HSD17B11	NA	NA	-0.1253867	NA
ANXA5	NA	NA	0.1597665	NA
RFC1	NA	NA	NaN	NA
TRAPPC11	NA	NA	-0.4831579	NA
LARP1B	NA	NA	NaN	NA
NOA1	NA	NA	0.07777166	NA
NAA15	NA	NA	-0.05283315	NA
DHX15	NA	NA	-0.2723816	NA
BDH2	NA	NA	NaN	NA
CLCN3	NA	NA	NaN	NA
LAP3	NA	NA	0.516553	NA
RPS3A	NA	NA	-0.2287264	NA
MAEA	NA	NA	-0.3074284	NA
GSTCD	NA	NA	-0.587365	NA
MRPL1	NA	NA	0.2954112	NA
PGM2	NA	NA	-0.1083571	NA
PIGG	NA	NA	-0.2000021	NA
GNPDA2	NA	NA	0.3293771	NA
SLC30A9	NA	NA	NaN	NA
OCIAD2	NA	NA	0.5494934	NA
RAP1GDS1	NA	NA	-0.04404437	NA
FRYL	NA	NA	-0.1231364	NA
WDR1	NA	NA	0.02923465	NA
ADH5	NA	NA	0.3098065	NA
METTL14	NA	NA	NaN	NA
ANKRD17	NA	NA	-0.2244108	NA
BOD1L1	NA	NA	-0.1521185	NA
RAPGEF2	NA	NA	NaN	NA
SLAIN2	NA	NA	0.3660761	NA
PDS5A	NA	NA	-0.4277135	NA
PALLD	NA	NA	-1.257192	NA
TMEM192	NA	NA	0.6352259	NA
USO1	NA	NA	-0.0238941	NA
LRBA	NA	NA	0.4306839	NA
PCDH1	NA	NA	NaN	NA
PFDN1	NA	NA	0.3565686	NA
MGAT1	NA	NA	0.07658485	NA
KIF3A	NA	NA	0.2200596	NA
SAR1B	NA	NA	0.3459311	NA
MAT2B	NA	NA	0.3821184	NA
HSPA4	NA	NA	0.9216361	NA
P4HA2	NA	NA	-0.3595212	NA
SMN1	NA	NA	0.7833154	NA
SMN2	NA	NA	0.7833154	NA
TRIP13	NA	NA	0.02060377	NA
RNF14	NA	NA	-0.2727838	NA
ERGIC1	NA	NA	1.01841	NA
MAN2A1	NA	NA	0.3553869	NA
PCDHGA2	NA	NA	NaN	NA
RARS	NA	NA	0.7966109	NA
SCAMP1	NA	NA	0.9245085	NA
HDAC3	NA	NA	-0.5098479	NA
NSA2	NA	NA	0.3651652	NA
RPL26L1	NA	NA	0.01543258	NA
XRCC4	NA	NA	0.4133649	NA
HSPA9	NA	NA	1.135301	NA
PPP2CA	NA	NA	0.4034274	NA
HMGCS1	NA	NA	0.2089111	NA
STC2	NA	NA	NaN	NA
GNPDA1	NA	NA	1.030118	NA
SFXN1	NA	NA	0.6170339	NA
VCAN	NA	NA	-0.2972502	NA
LMAN2	NA	NA	0.2922278	NA
YTHDC2	NA	NA	0.150353	NA
MRPS30	NA	NA	0.4946577	NA
CCT5	NA	NA	0.1337962	NA
NDUFS4	NA	NA	-0.03308826	NA
NDFIP1	NA	NA	1.61834	NA
ITGA2	NA	NA	1.740095	NA
HNRNPH1	NA	NA	-0.1663299	NA
MATR3	NA	NA	-0.05505681	NA
AGGF1	NA	NA	NaN	NA
TAF7	NA	NA	0.403986	NA
HSD17B4	NA	NA	0.7280723	NA
CANX	NA	NA	0.6405014	NA
AP3B1	NA	NA	0.3678808	NA
CCNH	NA	NA	0.172246	NA
PAIP1	NA	NA	0.4581878	NA
SEPT8	NA	NA	0.01730016	NA
SNX24	NA	NA	0.4047064	NA
SLC12A2	NA	NA	0.141812	NA
PPIC	NA	NA	NaN	NA
REEP5	NA	NA	0.6810527	NA
MAPK9	NA	NA	0.2650152	NA
COL4A3BP	NA	NA	0.8406549	NA
RASA1	NA	NA	0.6870561	NA
RPS14	NA	NA	0.01474738	NA
NIPBL	NA	NA	-0.03210086	NA
OXCT1	NA	NA	0.6783951	NA
NUP155	NA	NA	-0.02955887	NA
TNFAIP8	NA	NA	-0.1658154	NA
DPYSL3	NA	NA	-0.2335199	NA
BNIP1	NA	NA	0.2647551	NA
SLC26A2	NA	NA	-0.07327176	NA
PDLIM4	NA	NA	0.6894272	NA
NOP16	NA	NA	0.5789734	NA
TAF9	NA	NA	1.381987	NA
SNX18	NA	NA	-0.1518588	NA
ZNF622	NA	NA	1.129292	NA
ZMAT2	NA	NA	-0.1589833	NA
GFM2	NA	NA	1.04213	NA
SRA1	NA	NA	0.9596826	NA
NUDCD2	NA	NA	0.4678727	NA
ARAP3	NA	NA	0.2325546	NA
LARS	NA	NA	0.6079463	NA
PELO	NA	NA	0.2609296	NA
RAD50	NA	NA	-0.3736204	NA
TMEM167A	NA	NA	NaN	NA
DNAH5	NA	NA	0.2729072	NA
EXOC3	NA	NA	0.0492927	NA
RICTOR	NA	NA	-0.3163542	NA
WDR36	NA	NA	0.08673718	NA
FAF2	NA	NA	0.8426458	NA
SQSTM1	NA	NA	0.9254946	NA
BRIX1	NA	NA	0.5853233	NA
CSNK1A1	NA	NA	-0.2588204	NA
PCYOX1L	NA	NA	0.49218	NA
PCDHGA2	NA	NA	-3.831776	NA
CTNNA1	NA	NA	-0.05699966	NA
GFPT2	NA	NA	1.621561	NA
VDAC1	NA	NA	1.039963	NA
CLTB	NA	NA	0.4934995	NA
PRRC1	NA	NA	0.280615	NA
TBCA	NA	NA	0.5639235	NA
DHX29	NA	NA	0.4232747	NA
ANKHD1	NA	NA	NaN	NA
LMNB1	NA	NA	-0.3838288	NA
RPS23	NA	NA	-0.123004	NA
HINT1	NA	NA	0.9440824	NA
TCERG1	NA	NA	0.01975529	NA
TMEM173	NA	NA	-0.713344	NA
GPX8	NA	NA	0.5908535	NA
RAPGEF6	NA	NA	NaN	NA
RBM27	NA	NA	0.3261903	NA
MBLAC2	NA	NA	1.020692	NA
SLU7	NA	NA	0.4055402	NA
PCDHGA2	NA	NA	0.1906843	NA
SRP19	NA	NA	-0.1515991	NA
BASP1	NA	NA	0.9874742	NA
IQGAP2	NA	NA	NaN	NA
SNX2	NA	NA	0.6900554	NA
WDR70	NA	NA	0.3360815	NA
FBXW11	NA	NA	0.1676365	NA
SKP1	NA	NA	0.3176065	NA
PHAX	NA	NA	0.3507984	NA
ISOC1	NA	NA	0.2851082	NA
SRFBP1	NA	NA	0.4454602	NA
SDHA	NA	NA	0.3628443	NA
WDR41	NA	NA	0.2158873	NA
TBC1D9B	NA	NA	0.5507186	NA
MSH3	NA	NA	0.29972	NA
TARS	NA	NA	0.7403599	NA
YIPF5	NA	NA	0.4874596	NA
NNT	NA	NA	0.886913	NA
C5orf51	NA	NA	0.4845701	NA
CMBL	NA	NA	2.041447	NA
EMB	NA	NA	NaN	NA
PRKAA1	NA	NA	0.9581682	NA
COMMD10	NA	NA	0.2083612	NA
ZFYVE16	NA	NA	0.4733702	NA
ETF1	NA	NA	0.4460301	NA
NADK2	NA	NA	0.4213221	NA
FBXO38	NA	NA	NaN	NA
RUFY1	NA	NA	0.8715747	NA
TRIO	NA	NA	0.2024724	NA
NPM1	NA	NA	0.8088923	NA
MTX3	NA	NA	0.6694645	NA
SKIV2L2	NA	NA	0.2076444	NA
RAI14	NA	NA	0.1119601	NA
DIAPH1	NA	NA	0.5321153	NA
SEC24A	NA	NA	0.3067516	NA
ALDH7A1	NA	NA	0.8409909	NA
PPP2R5D	NA	NA	-0.3599709	NA
RNGTT	NA	NA	-0.1793835	NA
BAG2	NA	NA	0.09824304	NA
ZNF451	NA	NA	-0.02085766	NA
SNX9	NA	NA	-0.09301915	NA
C6orf211	NA	NA	0.3523999	NA
MAPK14	NA	NA	-0.005471931	NA
EEF1E1	NA	NA	0.2468234	NA
BPHL	NA	NA	0.2426865	NA
DEF6	NA	NA	-0.005471931	NA
POLR1C	NA	NA	0.1829989	NA
BCLAF1	NA	NA	-0.08052123	NA
ATG5	NA	NA	0.1991725	NA
PPIL1	NA	NA	-0.1375036	NA
NOL7	NA	NA	-0.08479995	NA
DNPH1	NA	NA	NaN	NA
