gene	value_1	value_2	log2(fold_change)	p_value
LRTOMT	2.4742	2.72159	0.137489	0.96275
FOLR3	0.739769	1.09527	0.566144	0.3022
INPPL1	33.8198	58.1963	0.78306	0.0036
ATG16L2	2.60323	7.18028	1.46374	5e-05
P2RY6	0.223092	1.15715	2.37486	0.0002
ARHGEF17	6.36257	7.77918	0.290009	0.2836
RELT	5.50391	5.22042	-0.0762903	0.7798
PLEKHB1	0.724967	1.37688	0.925422	0.0206
MRPL48	21.1661	17.9964	-0.234047	0.39495
PAAF1	12.6136	11.1138	-0.182632	0.49685
PPME1	24.5477	32.493	0.404538	0.1246
POLD3	9.67099	6.81688	-0.504553	0.0575
RNF169	2.70704	2.10924	-0.359995	0.43105
SPCS2	18.6115	12.328	-0.594263	0.0264
NEU3	1.9305	3.1037	0.685012	0.0344
RPS3	996.136	872.58	-0.191056	0.621
SERPINH1	179.318	214.346	0.257416	0.3722
DGAT2	4.29076	5.5263	0.36508	0.1994
UVRAG	4.03243	3.37044	-0.258715	0.3308
C11orf30	3.28142	2.59872	-0.336519	0.22935
TSKU	14.9266	12.6319	-0.240809	0.3571
ACER3	3.75973	2.989	-0.330965	0.2181
CAPN5	9.44311	10.7164	0.182488	0.48745
AQP11	0.629143	0.758093	0.268987	0.52045
C11orf67	27.2742	55.436	1.02328	0.00125
USP35	2.75264	3.74388	0.443721	0.1041
C11orf82	3.15056	2.21097	-0.510931	0.0829
LOC100506233	8.74471	9.86048	0.173248	0.60495
PCF11	4.8679	4.39233	-0.148314	0.5832
ANKRD42	1.69988	2.2779	0.42227	0.18425
TMEM126B	30.3299	27.1662	-0.158927	0.57205
TMEM126A	31.8023	33.4819	0.0742496	0.79245
EED	10.5797	7.42055	-0.511705	0.0558
C11orf73	25.0847	24.0428	-0.0612006	0.81525
CCDC81	0.188653	0.818902	2.11795	5e-05
PRSS23	280.132	221.448	-0.33914	0.2996
TMEM135	1.51041	0.78034	-0.952769	0.00085
KIAA1731	2.20833	2.58523	0.227338	0.4103
SCARNA9	0.486552	2.0082	2.04524	0.5838
C11orf54	4.22605	3.7571	-0.16969	0.5529
MED17	9.64242	7.717	-0.321355	0.2293
PANX1	6.82542	8.0699	0.241633	0.3699
ANKRD49	1.99369	2.31705	0.216846	0.5206
AMOTL1	14.656	15.1487	0.0477041	0.8598
KDM4D	0.481037	0.369076	-0.382229	0.3894
SRSF8	8.17798	7.83147	-0.0624623	0.81405
ENDOD1	18.6252	16.3074	-0.191727	0.486
CEP57	11.6513	8.14209	-0.517016	0.0482
JRKL	3.78745	3.38237	-0.163191	0.5476
ARHGAP42	0.671849	0.704648	0.068766	0.84815
TMEM133	0.57417	0.407082	-0.496157	0.3102
KIAA1377	0.659529	0.638898	-0.0458494	0.88395
C11orf70	2.03831	3.04216	0.577721	0.3059
YAP1	32.7651	28.0747	-0.222886	0.42635
BIRC3	0.381154	0.55335	0.537818	0.15445
BIRC2	24.6144	29.1708	0.245023	0.37025
DYNC2H1	3.67491	2.78331	-0.400909	0.1372
AASDHPPT	17.2179	12.0614	-0.513511	0.061
CUL5	4.91132	4.26853	-0.202372	0.45055
ACAT1	33.6786	23.7413	-0.504434	0.0561
ATM	3.62109	3.10164	-0.223394	0.39465
DDX10	10.4349	10.0396	-0.0557243	0.834
ZC3H12C	1.81133	1.4811	-0.290377	0.29065
FDX1	7.89228	5.67536	-0.475731	0.07555
LAYN	22.9068	33.1105	0.53151	0.04875
SIK2	4.98806	5.55301	0.15479	0.7251
C11orf1	9.11232	11.9812	0.394882	0.26795
DIXDC1	5.2462	8.88315	0.759799	0.0055
DLAT	10.1698	7.80692	-0.381467	0.1713
C11orf57	9.62792	9.64082	0.00193089	0.9965
SDHD	59.2374	37.8573	-0.645938	0.01645
PTS	32.5101	23.7801	-0.451133	0.10305
TTC12	4.35497	3.79252	-0.199504	0.4843
NNMT	14.3779	38.5187	1.42171	5e-05
RBM7	10.8216	9.14295	-0.243186	0.3799
REXO2	90.7565	86.1481	-0.0751818	0.7762
PAFAH1B2	27.4065	21.3269	-0.361844	0.18185
SIDT2	5.37653	8.38826	0.641697	0.74165
TAGLN	460.505	1449.16	1.65393	5e-05
RNF214	7.11167	7.14012	0.00576078	0.9932
BACE1-AS	1.20649	0.837245	-0.527099	0.86755
CEP164	8.35287	10.5522	0.337194	0.2054
UBE4A	9.22151	8.20564	-0.168387	0.78745
ATP5L	118.022	91.7158	-0.363814	0.3174
MLL	4.2308	4.76508	0.17157	0.52435
TTC36	0.661528	1.86532	1.49555	0.0196
TMEM25	12.033	15.9119	0.403113	0.23545
ARCN1	46.6222	49.796	0.0950148	0.7301
PHLDB1	27.5398	51.1014	0.891841	0.00135
CCDC84	6.9456	11.8131	0.76622	0.8004
TRAPPC4	66.2191	55.5803	-0.252673	0.34465
VPS11	9.925	11.823	0.252462	0.33535
HMBS	24.494	32.1993	0.394606	0.14115
C2CD2L	6.62003	7.11286	0.103593	0.698
HINFP	5.33459	5.08729	-0.0684822	0.80185
NLRX1	4.80129	6.74973	0.491406	0.0748
CBL	4.40859	4.28839	-0.0398799	0.8808
RNF26	38.7524	40.7173	0.0713592	0.78405
OAF	52.9772	39.1068	-0.43795	0.1046
TMEM136	3.44062	3.7191	0.112283	0.6879
ARHGEF12	18.6036	19.309	0.0536896	0.8548
TBCEL	3.07851	3.34713	0.120691	0.668
SC5DL	2.68248	2.16531	-0.308992	0.25705
UBASH3B	19.1338	14.4236	-0.407691	0.1422
C11orf63	2.46704	3.07856	0.319475	0.30505
GRAMD1B	0.974716	1.65688	0.765418	0.03135
TBRG1	5.72228	5.88485	0.0404147	0.9157
SPA17	15.3364	15.4137	0.00724866	0.99135
NRGN	27.7458	34.5192	0.315132	0.27285
ROBO3	0.584432	0.709856	0.280491	0.46195
CCDC15	1.33868	1.37465	0.0382518	0.90165
SLC37A2	1.74105	2.06164	0.243835	0.4178
EI24	56.5456	58.072	0.0384271	0.88735
STT3A	95.9123	69.8289	-0.457891	0.1101
CHEK1	15.0728	11.4625	-0.395032	0.15765
HYLS1	3.72695	2.75105	-0.438014	0.35675
FAM118B	8.09631	7.74342	-0.0642944	0.9496
FOXRED1	12.371	11.926	-0.052857	0.84355
TIRAP	1.89659	3.02839	0.675139	0.0424
DCPS	12.726	17.1271	0.428504	0.1384
ST3GAL4	21.343	30.6897	0.523991	0.04915
FLI1	5.93049	6.2095	0.0663243	0.8145
APLP2	275.5	291.61	0.0819876	0.80385
ST14	0.719689	0.0670546	-3.42396	0.0055
ADAMTS15	9.82812	19.9037	1.01805	5e-05
NTM	6.72	5.82992	-0.204985	0.4452
JAM3	18.9951	15.5152	-0.291941	0.26755
VPS26B	16.7515	16.9665	0.0184004	0.94365
ACAD8	7.47823	6.20381	-0.269541	0.323
BET1L	23.7705	28.7999	0.276894	0.2886
SIRT3	4.95212	5.47153	0.143897	0.88655
IFITM3	195.026	368.48	0.917925	0.0014
SIGIRR	2.02011	17.0633	3.07839	5e-05
RNH1	127.335	154.753	0.281333	0.303
HRAS	73.6541	154.017	1.06425	0.00095
C11orf35	0.483703	1.41178	1.54532	0.0085
MIR210HG	0.87895	3.08623	1.81199	5e-05
LOC143666	0.350176	1.2484	1.83393	0.0001
IRF7	1.08732	3.80517	1.80719	5e-05
DEAF1	23.6837	39.2932	0.730386	0.01215
PDDC1	10.7051	17.3675	0.698089	0.0118
SLC25A22	23.9802	27.2114	0.182372	0.4954
PIDD	3.83483	8.31981	1.11739	0.0003
POLR2L	298.046	386.134	0.373568	0.1727
CHID1	26.072	24.7723	-0.0737727	0.7802
TOLLIP	14.5126	16.2871	0.16642	0.52805
MOB2	15.0845	17.3389	0.20095	0.9581
DUSP8	0.945358	1.89875	1.00611	0.642
IFITM10	11.8452	31.1785	1.39625	0.56045
CTSD	1117.31	1346.59	0.269284	0.485
CDKN1C	0.581498	0.86079	0.565886	0.25405
PHLDA2	122.152	194.23	0.669089	0.0148
NAP1L4	70.1424	61.1867	-0.197069	0.463
CARS	26.2134	30.4736	0.217257	0.41625
OSBPL5	3.77244	5.73919	0.605349	0.03425
ZNF195	3.13613	2.99897	-0.0645202	0.82775
NUP98	19.5371	17.2479	-0.179798	0.5486
RHOG	49.542	63.6997	0.362635	0.1747
TRIM21	6.84442	7.79914	0.188386	0.48705
TRIM68	3.22115	3.45632	0.10166	0.7126
HBE1	1.89361	0.061608	-4.94188	0.10305
TRIM5	9.73509	10.0531	0.0463731	0.9078
FAM160A2	5.36339	6.84764	0.352462	0.1949
APBB1	9.91241	17.9207	0.854322	0.0007
TRIM3	4.9406	6.85153	0.471738	0.0853
ARFIP2	16.399	14.9569	-0.13279	0.6672
RRP8	8.3506	8.59619	0.0418172	0.87945
TAF10	133.159	232.056	0.801327	0.23
TPP1	27.6053	27.8407	0.0122494	0.9618
MRPL17	33.0669	33.8032	0.0317697	0.90925
ZNF214	0.520014	0.339852	-0.613646	0.15715
STK33	4.89372	4.61123	-0.0857795	0.75855
ST5	17.2361	19.8978	0.207175	0.47265
TMEM9B	20.9325	18.2501	-0.197837	0.45935
NRIP3	14.8969	15.6031	0.0668187	0.79495
DENND5A	15.1227	16.0275	0.0838367	0.7539
TMEM41B	8.18221	6.00599	-0.446088	0.1737
LOC644656	0.61459	0.536425	-0.196248	0.7074
SBF2	4.75171	4.611	-0.0433651	0.8894
MTRNR2L8	0.496976	1.17853	1.24574	0.0126
RNF141	18.9877	15.4874	-0.293973	0.2738
EIF4G2	278.579	230.591	-0.272749	0.41695
ZBED5	10.5029	8.20398	-0.35639	0.18755
DKK3	154.772	257.501	0.734439	0.0198
BTBD10	14.0609	13.9237	-0.014148	0.95655
RRAS2	60.4642	43.8112	-0.464782	0.0796
COPB1	51.8657	48.8169	-0.0873989	0.74995
PSMA1	139.571	98.1816	-0.507478	0.0601
CYP2R1	2.79067	2.35418	-0.245388	0.4596
PLEKHA7	1.97074	2.50096	0.343742	0.2322
RPS13	1167.06	1039.88	-0.166467	0.5689
PIK3C2A	6.59469	6.24831	-0.0778386	0.77655
SERGEF	8.05219	11.1106	0.464483	0.09815
SAAL1	11.8932	9.04956	-0.394217	0.14195
HPS5	7.61329	10.527	0.467497	0.08115
TSG101	35.6416	33.3951	-0.0939251	0.72095
UEVLD	5.61818	5.36786	-0.0657566	0.8211
SPTY2D1	3.73462	3.65617	-0.0306266	0.9096
E2F8	2.08684	1.56978	-0.410754	0.18745
LOC100126784	4.77505	3.32667	-0.521435	0.5392
FANCF	3.37125	3.32724	-0.0189608	0.94475
SVIP	27.084	23.891	-0.180971	0.54275
CCDC34	23.7215	24.5402	0.0489483	0.8733
LGR4	15.6045	15.7933	0.0173521	0.951
LIN7C	8.00025	5.14486	-0.636915	0.01775
BDNF	9.31313	10.2631	0.140125	0.60905
KIF18A	8.23354	5.19866	-0.663374	0.0136
IMMP1L	8.72503	9.05938	0.054251	0.9212
PAX6	4.96678	4.29365	-0.210106	0.4405
CCDC73	3.10269	3.15742	0.0252263	0.9807
CSTF3	39.7702	54.4706	0.453791	0.3491
C11orf91	2.63807	3.81842	0.53349	0.2063
CD59	116.135	116.286	0.0018784	0.9953
FBXO3	7.60516	8.29193	0.12473	0.6461
ABTB2	6.43455	6.86201	0.092791	0.73445
APIP	16.0222	10.4784	-0.61265	0.20535
COMMD9	9.71889	10.1298	0.0597424	0.8214
TRAF6	1.31878	1.58178	0.262348	0.35155
PEX16	9.43784	16.8756	0.838408	0.00335
PHF21A	3.69606	3.75509	0.022861	0.93555
AMBRA1	7.1108	6.29339	-0.176174	0.5034
HARBI1	1.73547	1.46295	-0.246454	0.51705
ARHGAP1	29.2802	32.7163	0.160084	0.54265
CKAP5	30.9326	28.0559	-0.140824	0.6208
LRP4	2.11204	1.1696	-0.852623	0.0059
ARFGAP2	26.2962	30.5614	0.216858	0.4951
PACSIN3	24.6815	51.3456	1.05681	5e-05
ACP2	19.4976	23.0141	0.239217	0.38815
PSMC3	162.581	197.376	0.279791	0.3374
CELF1	20.3443	17.4667	-0.220018	0.4268
KBTBD4	12.0978	10.5767	-0.193849	0.7751
MTCH2	46.3936	38.5059	-0.268846	0.3107
FNBP4	9.25027	9.04312	-0.0326756	0.8997
NUP160	8.24683	7.61773	-0.114479	0.66535
TNKS1BP1	23.7441	34.1005	0.522222	0.05455
SSRP1	116.233	95.7321	-0.279942	0.31535
SLC43A3	16.6064	11.4452	-0.536995	0.04415
SLC43A1	1.9697	2.62949	0.416807	0.19335
TIMM10	69.4585	61.5267	-0.174938	0.52125
UBE2L6	22.7904	17.2975	-0.397861	0.1341
MED19	8.79543	9.10513	0.049926	0.85655
LPXN	7.81109	8.21056	0.0719564	0.7946
GLYATL2	1.31552	0.965158	-0.446801	0.27625
OSBP	11.9774	11.1764	-0.0998572	0.71355
PATL1	13.3767	11.8885	-0.170152	0.52185
MRPL16	34.6472	44.5692	0.363309	0.19765
PTGDR2	0.605404	1.48529	1.29478	0.4464
PRPF19	60.7708	54.9206	-0.146033	0.58405
VPS37C	8.71687	9.47242	0.119923	0.6531
DDB1	72.7831	71.8501	-0.0186152	0.9577
CYBASC3	21.1013	23.139	0.132998	0.8785
CPSF7	22.9561	21.4947	-0.0948999	0.72195
C11orf10	295.877	244.674	-0.274136	0.31305
FADS1	35.1847	21.7033	-0.697038	0.00855
FADS3	36.8631	81.5483	1.14548	0.0001
RAB3IL1	1.75826	1.78423	0.0211495	0.9523
FTH1	2976.65	2245.68	-0.406535	0.28755
AHNAK	51.897	64.0749	0.304108	0.4111
EEF1G	1274.84	1441.58	0.177338	0.6179
TUT1	7.93194	11.0358	0.476447	0.0802
MTA2	48.0782	52.1131	0.116263	0.66695
EML3	19.1455	23.3215	0.284657	0.30765
B3GAT3	33.7065	52.584	0.641599	0.0183
GANAB	180.524	163.867	-0.13966	0.6587
INTS5	13.2127	12.0903	-0.128076	0.62685
C11orf48	40.2639	47.0166	0.223682	0.53825
UBXN1	63.9983	79.2352	0.308108	0.2565
LRRN4CL	0.182032	0.521304	1.51793	0.0072
BSCL2	63.7698	86.7438	0.443887	0.1968
HNRNPUL2	63.7698	86.7438	0.443887	0.1968
ZBTB3	1.22653	1.25394	0.0318919	0.923
TMEM223	17.9494	34.8646	0.957831	0.06195
NXF1	24.7042	22.101	-0.160649	0.56685
STX5	17.4897	17.6917	0.0165731	0.9513
WDR74	27.6498	42.4679	0.619106	0.02955
SNHG1	52.7482	45.0804	-0.226622	0.3955
PLA2G16	48.9771	41.5067	-0.238764	0.3803
ATL3	19.3583	22.4466	0.213544	0.4217
C11orf95	6.41088	6.4518	0.00917816	0.97455
MACROD1	7.4171	10.9676	0.564318	0.07905
TRPT1	25.4218	44.9635	0.822687	0.00385
PPP1R14B	451.905	1003.63	1.15114	0.00235
BAD	62.7605	112.458	0.841453	0.01385
TRMT112	332.318	440.149	0.405429	0.2333
SF1	60.2402	62.6285	0.0560924	0.85025
MAP4K2	4.52361	7.756	0.777837	0.0048
MEN1	19.5899	20.7774	0.0849031	0.7495
EHD1	46.6869	87.1194	0.899977	0.00065
ATG2A	7.21794	7.64823	0.083539	0.75145
CDCA5	27.8189	20.9886	-0.406462	0.1286
ZNHIT2	18.7044	42.8266	1.19513	5e-05
FAU	872.684	2011.8	1.20496	0.0065
SYVN1	13.4254	15.8082	0.235705	0.8563
SLC25A45	0.463408	0.733411	0.662337	0.14715
LTBP3	120.771	135.257	0.163424	0.63535
LOC254100	0.625591	0.422226	-0.567204	0.33235
MAP3K11	25.4412	36.271	0.51165	0.05345
RELA	33.7655	32.9697	-0.0344071	0.89565
RNASEH2C	22.7739	27.6889	0.281928	0.41665
AP5B1	6.94638	7.70905	0.150291	0.58285
CFL1	1340.2	1482.41	0.145491	0.6713
EFEMP2	89.6959	139.756	0.639792	0.044
FIBP	75.8582	86.1941	0.184284	0.4897
FOSL1	253.96	337.997	0.412409	0.1629
C11orf68	74.2421	118.037	0.668932	0.0157
EIF1AD	9.52341	10.6832	0.1658	0.88295
CATSPER1	0.847497	1.79452	1.08232	0.0064
YIF1A	59.1248	91.2888	0.626674	0.0201
RIN1	30.158	50.5715	0.745784	0.0074
BRMS1	43.9518	63.5896	0.53287	0.0482
B3GNT1	33.204	34.5761	0.0584191	0.82225
SLC29A2	2.36451	4.82327	1.02847	0.00125
MRPL11	33.6334	28.716	-0.228038	0.38615
ZDHHC24	15.5328	34.7079	1.15994	0.0002
CTSF	6.21082	8.20444	0.401622	0.1484
RBM4B	7.45503	8.49596	0.188563	0.8747
SPTBN2	3.1533	3.93172	0.318295	0.23075
PC	3.10704	3.05288	-0.0253681	0.9716
POLD4	53.5647	84.7124	0.66129	0.0756
CLCF1	17.3887	25.1651	0.533271	0.22025
PPP1CA	146.797	162.993	0.150988	0.5937
PTPRCAP	0.595928	1.11803	0.907752	0.134
CORO1B	55.6172	103.934	0.902067	0.0014
TMEM134	16.1688	37.7336	1.22263	5e-05
PITPNM1	23.5663	25.389	0.107479	0.6936
CDK2AP2	38.0617	80.527	1.08113	0.0004
NUDT8	4.96409	11.915	1.26317	0.00065
FAM86C2P	0.582346	0.732906	0.331751	0.4545
UNC93B1	15.9524	38.1785	1.25899	5e-05
CHKA	8.53105	6.56385	-0.378181	0.1631
SUV420H1	5.36286	4.84422	-0.146738	0.59475
C11orf24	25.9693	44.0979	0.763901	0.00455
MTL5	1.35432	2.52652	0.899581	0.0061
CPT1A	9.77482	20.6448	1.07863	5e-05
MRPL21	58.598	84.278	0.524304	0.0642
ORAOV1	5.03395	7.1453	0.505304	0.06875
SHANK2	1.1514	3.55409	1.62609	5e-05
DHCR7	32.5639	29.0612	-0.164177	0.52845
LOC100133315	0.648653	0.541878	-0.259479	0.60705
NUMA1	39.734	45.2063	0.186151	0.619
LAMTOR1	78.888	82.5546	0.0655437	0.92215
C11orf51	49.4466	66.9943	0.438169	0.66255
CLPB	6.83802	5.95233	-0.200125	0.4559
ARAP1	16.9053	22.1648	0.390795	0.14915
STARD10	5.10334	9.86589	0.951006	0.002
FCHSD2	6.9766	8.37955	0.26435	0.3237
FAM168A	7.21194	8.79325	0.286008	0.3432
RAB6A	28.7976	23.9974	-0.263065	0.328
CHCHD8	80.7694	103.977	0.364377	0.1768
UCP2	17.11	15.5419	-0.138672	0.62875
C2CD3	2.45667	3.05794	0.315858	0.26955
PGM2L1	1.08631	1.64558	0.599158	0.03205
LIPT2	1.4506	1.37285	-0.0794664	0.8764
XRRA1	3.90899	4.04615	0.0497552	0.90915
ARRB1	0.665992	0.865942	0.378765	0.2245
GDPD5	1.55988	3.31512	1.08762	0.00095
MAP6	2.45355	3.71471	0.598382	0.04855
PRKRIR	13.7283	9.6125	-0.514173	0.05465
PAK1	16.0306	13.0392	-0.297976	0.25795
CLNS1A	71.8146	50.2711	-0.514549	0.05065
RSF1	9.04011	12.4355	0.460054	0.1242
INTS4	7.45761	6.47113	-0.204695	0.4451
KCTD14	40.2776	25.0578	-0.684717	0.0097
NDUFC2	40.2776	25.0578	-0.684717	0.0097
NDUFC2-KCTD14	40.2776	25.0578	-0.684717	0.0097
ALG8	31.2338	22.1765	-0.494076	0.0646
KCTD21	3.51828	4.2452	0.270964	0.31855
GAB2	3.72149	3.74559	0.00931343	0.9698
NARS2	9.3307	7.50681	-0.313784	0.2468
ODZ4	0.94602	1.67273	0.822264	0.0033
PRCP	38.8698	32.5932	-0.254079	0.3426
RAB30	3.41419	5.35212	0.648566	0.03645
CCDC90B	23.8894	22.2237	-0.104272	0.6896
CREBZF	4.12481	4.39273	0.0907885	0.74685
SYTL2	3.05935	2.14315	-0.513492	0.08985
PICALM	55.3432	63.6947	0.202765	0.4865
ME3	27.3207	23.9819	-0.18805	0.47265
FZD4	8.40001	6.68326	-0.32984	0.2134
RAB38	4.83306	1.67733	-1.52677	0.00015
CTSC	149.17	202.612	0.441765	0.21785
NOX4	1.65768	0.792734	-1.06425	0.0018
CHORDC1	11.4508	7.80836	-0.552361	0.0396
SLC36A4	5.68019	3.99436	-0.507973	0.0683
C11orf75	4.01452	4.12537	0.0392954	0.9101
TAF1D	18.4363	16.7915	-0.134819	0.6239
MRE11A	4.85589	3.39472	-0.516444	0.0513
CWC15	31.1831	30.7982	-0.0179201	0.9505
SESN3	1.435	1.65085	0.202158	0.6127
FAM76B	1.89247	1.24478	-0.604384	0.04675
MTMR2	15.7685	13.3285	-0.24253	0.3662
MAML2	2.47826	3.39947	0.455982	0.12285
CCDC82	6.81671	6.8362	0.00411833	0.98855
TMEM123	64.0123	44.147	-0.536033	0.0574
DCUN1D5	3.59108	2.12913	-0.754154	0.00595
LOC643733	1.77656	0.851306	-1.06134	0.0561
CASP4	27.1648	20.4222	-0.4116	0.12105
CARD17	16.274	8.72509	-0.899332	0.02305
CASP1	16.274	8.72509	-0.899332	0.02305
KIAA1826	5.0047	4.81718	-0.0550947	0.8419
KBTBD3	0.533136	0.580557	0.122934	0.9221
CWF19L2	4.12822	4.74987	0.20237	0.48815
ALKBH8	2.31649	2.18674	-0.0831593	0.7592
SLC35F2	16.5176	12.361	-0.418206	0.11405
NPAT	3.20351	2.31587	-0.468097	0.0897
KDELC2	18.1545	21.9359	0.272967	0.3012
RDX	31.524	37.0183	0.23179	0.421
PPP2R1B	10.1662	11.797	0.214646	0.58355
ALG9	3.66064	3.2034	-0.192493	0.4696
FDXACB1	1.1258	1.06501	-0.0800913	0.8962
CRYAB	2.46701	9.99308	2.01817	5e-05
PIH1D2	1.35414	1.4525	0.101157	0.9474
TIMM8B	69.5203	84.1147	0.274924	0.4743
IL18	0.842896	0.320668	-1.39427	0.01765
ZW10	8.62725	6.9289	-0.316274	0.2548
USP28	4.42677	2.96173	-0.579815	0.03505
C11orf71	3.33345	6.4268	0.947086	0.02285
CADM1	20.7528	8.74623	-1.24658	5e-05
BUD13	9.38427	9.07069	-0.0490323	0.86275
ZNF259	18.4181	19.8651	0.109118	0.6789
APOA1	0.210405	2.5206	3.58252	0.00135
SIK3	2.717	2.60649	-0.0599039	0.8241
LOC100652768	0.865288	2.42875	1.48896	0.66695
PCSK7	15.8608	24.1843	0.608603	0.0233
BACE1	18.1695	16.8091	-0.112275	0.702
IFT46	10.038	9.62067	-0.061263	0.88465
DDX6	20.1463	15.9876	-0.333558	0.21065
BCL9L	15.7116	17.9189	0.189652	0.4926
RPL23AP64	0.39402	0.987189	1.32506	0.2666
RPS25	1773.89	1740.95	-0.0270475	0.93385
SLC37A4	15.3355	13.909	-0.140859	0.59605
HYOU1	59.4528	64.4281	0.115944	0.69395
H2AFX	220.731	264.265	0.259698	0.35785
DPAGT1	19.9468	17.3803	-0.198699	0.4522
CCDC153	0.498659	1.22102	1.29196	0.0383
MCAM	0.404159	0.79492	0.975886	0.0167
MFRP	5.99607	10.0903	0.750883	0.00535
USP2	0.813303	0.557086	-0.545892	0.1738
THY1	191.384	354.303	0.888512	0.00655
PVRL1	2.57591	3.63136	0.495428	0.149
MIR100HG	22.1038	14.2888	-0.629412	0.01765
HSPA8	691.463	601.88	-0.200177	0.60305
CLMP	18.9585	21.94	0.210721	0.45635
ZNF202	2.17364	2.21936	0.0300338	0.9184
SIAE	6.95812	8.29833	0.254124	0.6205
C11orf61	3.19607	2.89089	-0.144788	0.64315
TMEM218	5.7583	4.15362	-0.471274	0.0944
PUS3	5.21902	4.823	-0.113847	0.74565
CDON	2.06525	1.93671	-0.0927111	0.7373
RPUSD4	10.5302	9.1888	-0.19658	0.45205
SRPR	61.1699	57.7292	-0.0835211	0.77025
FLJ39051	1.95271	3.07101	0.653233	0.5271
KIRREL3	2.66527	6.83618	1.35891	5e-05
ETS1	21.2258	26.6572	0.328706	0.23625
LOC100507392	1.76068	3.81147	1.11421	0.37985
C11orf45	0.746729	0.390097	-0.93675	0.0159
ARHGAP32	1.64252	1.39183	-0.238924	0.3785
NFRKB	4.20435	5.22361	0.313163	0.2397
PRDM10	1.51965	1.53502	0.0145179	0.9601
ZBTB44	3.58643	2.4392	-0.556141	0.03855
SNX19	14.511	17.7842	0.293449	0.28985
NCAPD3	14.4545	10.2081	-0.501808	0.07345
THYN1	29.6326	22.3803	-0.404957	0.1412
LOC100288778	4.39444	8.95181	1.0265	0.002
CCDC77	8.17814	4.70879	-0.796418	0.3433
WNK1	21.981	14.9332	-0.557735	0.04445
ERC1	9.32989	9.59357	0.0402071	0.8856
WNT5B	93.9582	131.976	0.490182	0.07565
ADIPOR2	31.4141	16.7909	-0.903733	0.0007
FKBP4	54.9889	31.8641	-0.78721	0.00475
ITFG2	7.23194	6.29775	-0.199545	0.45515
LOC100507424	2.67556	1.313	-1.02697	0.8149
C12orf32	34.7649	21.7374	-0.67745	0.01405
TULP3	17.9674	12.8785	-0.480416	0.08405
TEAD4	22.918	17.0477	-0.426905	0.1075
TSPAN9	13.4261	8.25888	-0.701024	0.00665
CCND2	2.17251	0.0161749	-7.06947	0.0015
C12orf5	3.56909	2.48813	-0.520497	0.04935
RAD51AP1	16.3067	8.34495	-0.966493	0.0007
DYRK4	12.2247	10.0732	-0.279275	0.32355
NDUFA9	72.1794	40.8963	-0.819615	0.00175
NTF3	0.217973	5.53597	4.66662	5e-05
CD9	115.947	68.7315	-0.754418	0.00455
LTBR	56.1168	51.33	-0.128629	0.63825
TAPBPL	1.86122	0.183102	-3.34554	0.0537
NCAPD2	67.8213	39.2412	-0.78937	0.0056
SCARNA10	0.842422	1.09676	0.380634	0.2851
GAPDH	6214.22	6871.8	0.145114	0.7873
COPS7A	61.3155	49.7832	-0.300593	0.26765
PTMS	376.049	513.857	0.450445	0.18415
GPR162	6.33531	10.8947	0.782138	0.01365
LEPREL2	106.211	136.931	0.366516	0.21105
GNB3	2.62135	2.90157	0.146527	0.66175
USP5	78.3247	58.5844	-0.41895	0.13295
TPI1	1112.32	758.18	-0.552961	0.1024
RPL13P5	3.51074	3.89443	0.149634	0.70725
DSTNP2	5.98882	5.36578	-0.158484	0.6109
LRRC23	1.85943	2.37313	0.351935	0.32775
ENO2	49.7169	43.2784	-0.200089	0.44105
ATN1	76.4317	70.5418	-0.115693	0.67945
C12orf57	206.22	269.237	0.384692	0.166
EMG1	58.5619	34.4929	-0.763663	0.0048
C1S	6.57432	3.09321	-1.08774	5e-05
MATL2963	0.524591	0.441667	-0.248235	0.7782
CLSTN3	9.17006	8.72055	-0.0725129	0.78695
PEX5	12.8862	8.92528	-0.529856	0.04675
FOXJ2	7.00945	5.10858	-0.456379	0.08745
NECAP1	17.4024	11.3429	-0.617489	0.01875
FAM66C	0.65161	0.564804	-0.206259	0.58965
RIMKLB	1.48172	0.7665	-0.950911	0.00255
PHC1	6.73293	4.70538	-0.516923	0.4573
LOC642846	1.09837	1.03322	-0.088229	0.79465
LOC374443	2.08905	1.0018	-1.06025	0.0023
CLEC2D	0.586663	0.395541	-0.568703	0.11735
GABARAPL1	11.6801	7.83391	-0.576242	0.0346
LOC100129361	22.5827	15.1095	-0.57976	0.04645
ETV6	3.94533	3.5482	-0.15306	0.567
LOH12CR1	4.00513	2.64894	-0.596433	0.0592
CREBL2	16.9865	9.3788	-0.856911	0.00115
CDKN1B	60.7787	26.7882	-1.18197	5e-05
APOLD1	6.44915	4.9453	-0.383053	0.1437
DDX47	69.0577	44.7362	-0.626358	0.02105
RPL13AP20	5.20386	6.17754	0.247451	0.5125
GPRC5A	87.7619	75.6377	-0.214489	0.4346
LOC100506314	1.14658	1.34445	0.229685	0.88125
HTR7P1	2.09881	1.57685	-0.412525	0.16445
KIAA1467	2.57764	1.27366	-1.01707	0.00145
EMP1	44.456	26.2037	-0.762606	0.00505
ATF7IP	8.51897	6.36072	-0.421488	0.13045
H2AFJ	3.78006	6.79495	0.846054	0.00335
C12orf60	1.27791	0.696305	-0.87599	0.0638
STRAP	171.518	91.263	-0.910256	0.00155
