gene	value_1	value_2	log2(fold_change)	p_value
ZFYVE26	4.07099	3.94884	-0.0439498	0.83595
ZFP36L1	93.7262	80.9466	-0.211483	0.3166
ACTN1	325.204	319.944	-0.0235281	0.9258
DCAF5	10.8554	11.5822	0.0935016	0.65095
ERH	179.4	157.961	-0.183617	0.36595
COX16	26.9349	24.6881	-0.125661	0.62365
SYNJ2BP	26.9349	24.6881	-0.125661	0.62365
SYNJ2BP-COX16	26.9349	24.6881	-0.125661	0.62365
MED6	13.4695	12.5123	-0.106346	0.65115
MAP3K9	2.03024	1.93227	-0.0713551	0.7708
DPF3	3.53952	2.98695	-0.244882	0.3609
ZFYVE1	8.91344	8.716	-0.032316	0.8834
NUMB	20.8769	20.7218	-0.0107559	0.9596
PNMA1	43.6643	48.0401	0.137787	0.49885
C14orf43	7.33207	5.7589	-0.348428	0.09945
FAM161B	1.80096	2.20098	0.289379	0.50805
ENTPD5	4.17801	3.64518	-0.196825	0.4513
ALDH6A1	5.20985	4.49348	-0.21341	0.50305
ABCD4	6.71235	8.08707	0.268799	0.2439
NPC2	303.475	232.183	-0.386314	0.11445
LTBP2	36.7044	45.2958	0.303424	0.15655
KIAA0317	18.2268	16.8781	-0.110904	0.58335
MLH3	1.94166	1.68824	-0.201769	0.39765
ACYP1	8.57031	8.35104	-0.0373915	0.90445
NEK9	26.133	27.1594	0.0555777	0.7845
TMED10	77.531	64.0719	-0.275082	0.18405
C14orf1	22.4007	18.5208	-0.274393	0.2047
TGFB3	1.06517	0.776862	-0.455353	0.15535
ANGEL1	3.88323	3.86074	-0.00837981	0.9712
IRF2BPL	42.8738	44.5503	0.0553377	0.78965
POMT2	9.58416	7.15314	-0.422077	0.05475
TMED8	5.05847	4.47573	-0.176577	0.561
C14orf133	10.187	10.4665	0.0390461	0.8536
SPTLC2	8.11449	9.16133	0.175057	0.3943
ALKBH1	2.9465	3.55598	0.271246	0.29165
SNW1	33.4143	34.611	0.0507675	0.8039
DIO2	2.32865	2.18789	-0.0899524	0.73365
CEP128	2.01514	2.22322	0.141768	0.58255
GTF2A1	13.1125	13.2389	0.0138423	0.95355
SEL1L	21.1395	17.7675	-0.250696	0.2277
GALC	2.01717	0.0784128	-4.6851	5e-05
PTPN21	7.31752	8.05343	0.138249	0.51855
FOXN3	5.7837	4.8052	-0.267395	0.22265
EFCAB11	4.67224	4.49609	-0.0554436	0.86665
C14orf102	3.68916	3.6167	-0.0286182	0.90255
TTC7B	7.83286	8.84524	0.175362	0.43465
RPS6KA5	0.498268	1.1423	1.19695	0.00075
GPR68	0.937881	0.78581	-0.255224	0.4659
CCDC88C	0.538846	0.20919	-1.36506	0.00035
SMEK1	15.0422	16.2554	0.111911	0.5851
TRIP11	7.90616	8.62035	0.124769	0.5456
ATXN3	2.41339	2.73074	0.178231	0.4269
NDUFB1	129.743	105.952	-0.292245	0.1838
LGMN	11.1295	11.7003	0.0721501	0.7567
ITPK1	12.8515	27.7933	1.11279	5e-05
MOAP1	13.4392	14.6282	0.122301	0.569
C14orf142	6.45176	5.44292	-0.245313	0.7296
BTBD7	8.73458	9.27215	0.0861653	0.7134
DDX24	53.9656	49.6953	-0.118932	0.5564
IFI27L2	132.629	145.089	0.129543	0.5514
DICER1	5.39349	5.60952	0.0566579	0.7853
C14orf49	1.03564	0.971465	-0.0922886	0.7719
SNHG10	3.0046	2.69043	-0.15934	0.6083
ATG2B	4.95576	4.39193	-0.174249	0.40815
SETD3	18.0893	19.3427	0.0966519	0.64605
CCDC85C	16.5361	26.0499	0.65566	0.01525
SLC25A29	16.2797	12.7985	-0.347095	0.1117
WARS	61.4946	76.8256	0.321127	0.13415
HSP90AA1	470.389	528.945	0.169261	0.4814
MOK	18.5906	26.8152	0.528479	0.01535
CINP	22.0038	18.5338	-0.24759	0.29145
ANKRD9	6.9628	7.42779	0.0932653	0.72715
CDC42BPB	32.4192	34.9773	0.109571	0.589
CKB	2.8665	8.62503	1.58924	5e-05
BAG5	11.6934	11.4404	-0.0315627	0.88225
XRCC3	5.97691	5.0869	-0.232614	0.81185
PPP1R13B	1.51173	2.8481	0.9138	0.0004
C14orf2	99.3845	77.9557	-0.350367	0.0889
AKT1	67.0212	73.0263	0.123798	0.54805
AHNAK2	22.2094	24.5355	0.143701	0.496
CDCA4	13.0513	16.523	0.34028	0.1444
JAG2	0.195233	0.628906	1.68765	0.00015
NUDT14	8.17466	6.99716	-0.22439	0.43425
BRF1	8.97459	8.90387	-0.0114132	0.98045
TUBGCP5	5.94362	6.33093	0.0910767	0.68695
CYFIP1	43.0994	42.2328	-0.0293035	0.8829
HERC2P7	1.65159	1.92054	0.217658	0.4904
LOC653061	1.18512	1.51034	0.349842	0.2026
MKRN3	0.992037	1.12192	0.177499	0.5863
SNRPN	89.0215	98.0136	0.138829	0.5661
SNURF	89.0215	98.0136	0.138829	0.5661
PAR5	0.658491	0.795541	0.272771	0.42225
IPW	2.68017	3.01973	0.172095	0.4784
HERC2P9	3.02365	2.97947	-0.0212363	0.93335
WHAMMP2	0.508238	0.480096	-0.0821818	0.7975
LOC646278	0.488522	0.618517	0.34039	0.40985
APBA2	9.15952	6.39017	-0.519419	0.02115
LOC653075	2.08219	2.16167	0.0540489	0.8415
ARHGAP11B	2.13429	2.70167	0.340101	0.3376
LOC100288637	1.62652	1.99231	0.29265	0.25595
FAN1	6.81935	6.63257	-0.0400669	0.9097
KLF13	4.96333	6.85671	0.466209	0.0344
ARHGAP11A	14.6023	15.417	0.0783214	0.74545
SCG5	40.7347	40.4997	-0.008348	0.97055
GREM1	144.472	96.5249	-0.58182	0.0093
PGBD4	1.46508	1.2076	-0.278846	0.38875
TMEM85	71.1014	64.6945	-0.136236	0.667
C15orf41	3.99216	1.88361	-1.08367	5e-05
SPRED1	9.5493	10.5827	0.148245	0.48425
FAM98B	15.4187	15.9141	0.0456241	0.84765
THBS1	904.142	1537.22	0.765701	0.0178
EIF2AK4	24.993	28.1407	0.171135	0.40355
LOC100131089	1.73995	1.65874	-0.0689655	0.8866
BUB1B	14.7846	14.5925	-0.0188681	0.9324
PAK6	14.7846	14.5925	-0.0188681	0.9324
DISP2	0.972468	1.35763	0.481368	0.09415
C15orf23	22.683	26.9445	0.248381	0.2556
IVD	17.8146	18.8348	0.0803364	0.694
BAHD1	10.231	9.92948	-0.0431572	0.84175
CHST14	28.9705	31.7035	0.130062	0.54025
RPUSD2	4.60272	4.60082	-0.000597461	0.9954
CASC5	3.73823	4.75434	0.346887	0.1197
RAD51	5.959	7.30783	0.294372	0.2392
GCHFR	2.45651	1.69282	-0.53718	0.1917
ZFYVE19	5.32087	6.39142	0.264474	0.39805
VPS18	10.7281	9.63531	-0.154985	0.4839
CHAC1	6.6142	13.1908	0.99589	0.0005
CHP	44.9215	43.6942	-0.0399658	0.84935
OIP5-AS1	12.5414	14.4419	0.203561	0.36335
NUSAP1	27.2314	33.2098	0.286334	0.18305
RTF1	21.1496	23.2051	0.133807	0.50595
ITPKA	1.27743	1.50212	0.233758	0.4901
TYRO3	7.36983	6.52627	-0.175374	0.4517
MGA	1.27946	1.187	-0.108211	0.65445
MAPKBP1	6.94962	6.66986	-0.0592777	0.78185
JMJD7	4.75026	5.82859	0.295142	0.30555
JMJD7-PLA2G4B	4.75026	5.82859	0.295142	0.30555
PLA2G4B	4.75026	5.82859	0.295142	0.30555
GANC	3.23694	3.88067	0.261679	0.2651
CAPN3	0.570898	0.680458	0.253272	0.52255
SNAP23	20.9663	20.5403	-0.0296134	0.8895
HAUS2	6.22518	6.24891	0.00548792	0.97985
STARD9	0.864596	0.83539	-0.0495771	0.83335
TMEM62	4.42227	5.06035	0.19445	0.4164
CCNDBP1	13.4528	14.9087	0.148254	0.4834
ADAL	4.36187	3.39465	-0.361684	0.19485
TUBGCP4	6.40703	6.15591	-0.0576841	0.80285
MAP1A	16.9633	10.8518	-0.644482	0.0015
PDIA3	225.078	173.189	-0.378083	0.20995
C15orf63	140.587	132.652	-0.0838148	0.85625
SERF2	140.587	132.652	-0.0838148	0.85625
WDR76	7.57869	6.67272	-0.183674	0.4195
CASC4	51.6515	48.7397	-0.0837137	0.68535
CTDSPL2	7.30536	7.30997	0.000909495	0.99635
EIF3J	32.1872	30.818	-0.0627105	0.82325
B2M	726.742	774.348	0.0915394	0.67615
SORD	8.92687	7.87436	-0.180992	0.4278
SPATA5L1	4.77275	4.28508	-0.155501	0.5362
PLDN	19.6821	18.6841	-0.0750719	0.7161
SQRDL	26.7394	27.4643	0.0385921	0.85985
SLC24A5	0.81751	1.0166	0.314437	0.86505
DUT	44.1653	41.3333	-0.0956104	0.6457
EID1	131.149	123.603	-0.0854876	0.68185
GALK2	4.31661	4.23534	-0.0274224	0.9142
DTWD1	5.56706	6.18193	0.151142	0.52685
LOC100129387	1.56973	1.85417	0.240255	0.6252
USP8	10.3236	10.9189	0.0808838	0.6918
AP4E1	5.13653	5.73199	0.158243	0.46735
TMOD2	3.82052	5.16028	0.433678	0.0435
TMOD3	36.9237	50.2193	0.443697	0.03165
MAPK6	21.8859	22.6549	0.0498243	0.81025
PIGB	4.46771	4.35364	-0.0373126	0.96895
FLJ27352	3.29361	3.54691	0.106891	0.9662
TEX9	2.47147	2.48801	0.00962232	0.982
TCF12	22.0162	21.1695	-0.0565769	0.7889
CGNL1	1.5249	0.823947	-0.888087	0.00085
GCOM1	14.5391	15.74	0.114503	0.5824
MYZAP	14.5391	15.74	0.114503	0.5824
POLR2M	14.5391	15.74	0.114503	0.5824
FAM63B	4.80775	4.86557	0.0172461	0.9391
RNF111	6.43732	6.26568	-0.0389891	0.85705
CCNB2	29.7177	32.2348	0.117294	0.59345
TLN2	4.87881	5.58818	0.195849	0.3498
TPM1	1426.95	1392	-0.0357823	0.8915
LACTB	31.449	32.4056	0.0432317	0.84235
RAB8B	11.5143	10.3748	-0.15035	0.4808
APH1B	4.71184	4.52022	-0.0598986	0.7983
USP3	4.4299	3.73783	-0.24507	0.27665
SNX1	12.8598	13.6212	0.0829837	0.6896
TRIP4	9.6639	10.5259	0.123267	0.5925
ZNF609	10.8918	10.3162	-0.078325	0.69305
PLEKHO2	8.10503	9.92395	0.292098	0.1814
ANKDD1A	0.8593	0.771769	-0.154993	0.6433
PTPLAD1	47.9231	47.301	-0.0188521	0.92855
SLC24A1	2.16745	2.12699	-0.0271861	0.91525
RAB11A	28.9952	33.3189	0.200525	0.32135
DIS3L	8.39533	10.8946	0.375953	0.08435
MAP2K1	35.0553	32.0335	-0.130049	0.54025
ZWILCH	12.1497	12.6729	0.0608341	0.81205
SMAD6	7.72714	10.5961	0.455523	0.05655
SMAD3	30.2523	29.8028	-0.0216	0.9129
C15orf61	4.6394	5.01405	0.112037	0.76615
MAP2K5	10.9273	9.53084	-0.197257	0.38785
PIAS1	10.2474	10.8054	0.0765027	0.73515
FEM1B	15.8613	14.5658	-0.122928	0.57325
CORO2B	8.59293	14.5583	0.760617	0.00055
GLCE	5.28261	6.41007	0.279091	0.1999
PAQR5	1.06128	0.488691	-1.11881	0.0005
KIF23	22.1395	26.3204	0.249558	0.23265
RPLP1	3168.98	2551.84	-0.312479	0.1751
LRRC49	5.49904	6.47929	0.236657	0.322
THSD4	12.0719	8.51751	-0.503152	0.0167
SENP8	1.67114	2.32817	0.478359	0.54085
ARIH1	16.224	15.8975	-0.0293255	0.8865
BBS4	7.32657	6.55437	-0.160681	0.48905
LOC100287559	0.771806	0.624438	-0.30568	0.7997
NEO1	2.69009	5.55278	1.04556	5e-05
CD276	49.6501	33.5345	-0.56615	0.00435
LOXL1	227.055	281.226	0.308685	0.1781
PML	25.8378	29.6849	0.200248	0.37215
ISLR	0.236564	0.74778	1.66039	0.0022
LOC440288	0.921982	1.32988	0.528485	0.1677
ARID3B	1.43057	1.20599	-0.246374	0.3865
CLK3	19.7574	21.4543	0.118869	0.5867
CSK	32.0685	36.0003	0.166854	0.4271
MPI	20.9086	14.2706	-0.551043	0.0139
SCAMP5	2.3259	1.88277	-0.30493	0.25845
PPCDC	2.23223	1.82602	-0.289785	0.3297
C15orf39	6.57567	5.98698	-0.135308	0.55005
COMMD4	70.6302	68.2235	-0.0500177	0.82255
NEIL1	2.23973	2.5875	0.208234	0.4975
SNX33	18.2116	16.9736	-0.101566	0.63115
UBE2Q2	20.2531	19.945	-0.0221131	0.91705
FBXO22	8.24959	8.44096	0.0330853	0.8997
RCN2	48.8994	47.1307	-0.0531483	0.79655
HMG20A	12.7897	12.294	-0.0570356	0.7849
IDH3A	13.2212	13.5009	0.0301979	0.88835
IREB2	12.88	11.795	-0.12696	0.53815
AGPHD1	0.851946	1.1014	0.370498	0.41955
PSMA4	100.625	100.61	-0.000225632	0.99945
CHRNA5	1.54073	1.34212	-0.1991	0.4878
MORF4L1	208.026	208.38	0.00245307	0.9909
TMED3	66.7734	58.2144	-0.197896	0.33985
C15orf37	2.54501	2.5707	0.01449	0.97845
ZFAND6	41.643	44.9161	0.109159	0.60615
FAH	35.0051	33.7677	-0.0519204	0.80225
ARNT2	16.1039	9.56383	-0.751753	0.0004
FAM108C1	8.32292	6.64602	-0.324601	0.1649
KIAA1199	61.9659	14.2193	-2.12362	5e-05
MESDC1	8.91564	9.15365	0.0380084	0.87185
WHAMM	4.21775	5.05555	0.261395	0.2578
FAM103A1	12.2236	12.9606	0.0844561	0.762
TM6SF1	1.26024	1.69752	0.429729	0.1992
ADAMTSL3	2.31228	3.50979	0.602069	0.00915
LOC100505679	1.58493	0.88623	-0.838669	0.13525
DNM1P41	0.732904	0.703889	-0.0582758	0.9013
ZSCAN2	3.89864	2.90546	-0.424204	0.24085
SCAND2	2.07237	2.01739	-0.0387883	0.88085
ZNF592	6.64814	7.19943	0.114933	0.5809
PDE8A	7.34379	8.67127	0.239719	0.2789
AKAP13	6.62227	4.85766	-0.447064	0.04355
MRPS11	18.2065	17.8747	-0.0265352	0.9069
AEN	11.4068	13.7515	0.269695	0.22045
ISG20	0.757322	0.710845	-0.0913725	0.8443
ABHD2	18.9366	15.5885	-0.280693	0.1692
FANCI	13.335	13.2109	-0.013493	0.9663
C15orf42	1.73914	1.52971	-0.185118	0.61175
ZNF710	3.25026	3.35121	0.0441267	0.8504
SEMA4B	18.921	19.923	0.0744426	0.7213
C15orf58	1.47154	1.69142	0.20091	0.5703
NGRN	54.6218	62.662	0.198114	0.33675
ZNF774	1.2409	0.892456	-0.475531	0.1741
IQGAP1	86.5172	78.8991	-0.132978	0.53595
CRTC3	6.80339	7.23108	0.0879585	0.6796
BLM	1.9208	1.90783	-0.00977389	0.9695
FURIN	59.4863	57.5555	-0.0476033	0.818
MAN2A2	15.3959	14.9967	-0.0379006	0.85345
UNC45A	33.7044	33.0697	-0.0274262	0.8934
RCCD1	4.36808	2.9107	-0.585636	0.0257
SLCO3A1	5.07843	6.11585	0.268169	0.24945
LOC100507217	19.067	16.8664	-0.176928	0.43035
CHD2	13.0479	12.8633	-0.0205607	0.92565
NR2F2	37.725	51.7283	0.455431	0.03105
IGF1R	5.9814	5.37036	-0.155463	0.45395
SYNM	3.14834	3.64587	0.211673	0.34515
LRRC28	6.89462	7.44673	0.111135	0.65995
MEF2A	27.5541	31.2651	0.182286	0.406
ASB7	5.46994	5.59934	0.0337325	0.91255
ALDH1A3	123.208	85.6983	-0.523759	0.0161
LRRK1	1.1275	1.81912	0.690117	0.00615
WASH3P	1.67867	1.94198	0.210212	0.46995
HERC2P3	1.03633	1.32549	0.355053	0.22215
LOC646214	1.03024	0.886783	-0.216335	0.40915
NIPA2	25.9085	27.8464	0.104067	0.61585
NIPA1	5.946	6.68964	0.170008	0.4248
WHAMMP3	1.10808	1.17844	0.088815	0.76595
HERC2P2	9.62418	11.7927	0.293164	0.1644
UBE3A	22.2539	22.2881	0.00221085	0.99205
ATP10A	2.7697	4.08218	0.559612	0.02275
HERC2	9.19412	7.75546	-0.245499	0.23635
FAM189A1	1.04262	0.0913514	-3.51264	0.1002
NDNL2	21.7969	17.9353	-0.281321	0.2133
TJP1	22.0165	27.3903	0.315077	0.11355
MTMR10	8.36027	11.3478	0.440785	0.1091
LOC100288615	4.5579	4.43023	-0.0409879	0.8738
FMN1	1.27586	0.740906	-0.784104	0.00215
AVEN	20.6381	24.6274	0.254952	0.2462
C15orf24	59.7691	62.1341	0.0559864	0.78905
C15orf29	9.28553	9.06622	-0.0344825	0.87935
SLC12A6	5.05324	6.17562	0.289375	0.43255
NOP10	132.561	127.041	-0.0613643	0.77895
LPCAT4	18.4037	25.9312	0.494695	0.02435
GOLGA8A	1.98793	2.08095	0.0659765	0.80005
GOLGA8B	2.60109	2.88402	0.148969	0.557
AQR	9.75029	10.0192	0.0392496	0.8496
ZNF770	11.8672	10.5776	-0.165964	0.4266
ATPBD4	2.44281	2.2621	-0.110877	0.71445
MEIS2	15.2033	17.6186	0.212717	0.3238
FSIP1	0.431078	0.609102	0.498733	0.1937
GPR176	33.0548	36.7243	0.151872	0.48065
SRP14	226.873	192.88	-0.234181	0.2461
BMF	15.0681	9.05466	-0.734762	0.00155
C15orf52	43.2583	62.8374	0.538646	0.0123
MRPL42P5	1.18971	1.38889	0.223328	0.6164
C15orf57	6.9829	7.1193	0.0279105	0.91325
LOC100505648	0.85997	0.997404	0.213892	0.6092
FAM82A2	14.0113	13.8256	-0.0192445	0.93495
DNAJC17	9.24954	9.72289	0.0720033	0.85565
INO80	6.84407	7.02115	0.0368534	0.85795
OIP5	6.29621	7.72156	0.294408	0.2726
NDUFAF1	12.1337	11.7818	-0.0424625	0.85625
RPAP1	6.49296	6.4881	-0.0010799	0.99575
EHD4	15.1494	14.8607	-0.027758	0.8991
VPS39	20.8951	20.3065	-0.0412237	0.8397
TMEM87A	19.749	20.8572	0.0787646	0.7014
ZFP106	10.1822	9.69807	-0.0702761	0.7306
LRRC57	5.28562	5.6923	0.106941	0.6543
CDAN1	4.17238	4.53342	0.11973	0.6077
TTBK2	2.90805	2.98726	0.0387681	0.8637
UBR1	6.59476	7.30194	0.14696	0.483
LCMT2	5.52587	3.72241	-0.569964	0.0213
ZSCAN29	3.69383	3.58	-0.0451579	0.83935
TP53BP1	20.1175	20.1813	0.0045718	0.9812
PPIP5K1	5.52548	6.05458	0.131926	0.5467
ELL3	2.37893	2.39294	0.00847208	0.99075
MIR1282	89.6247	48.3104	-0.891564	0.1953
SERINC4	0.922867	1.14252	0.308026	0.743
MFAP1	25.1018	22.9886	-0.126869	0.55075
FRMD5	4.65737	2.65452	-0.811063	0.00235
LOC645212	3.78478	4.35623	0.20287	0.4729
SPG11	7.15853	8.54241	0.25498	0.42895
SHF	0.674971	0.527711	-0.355076	0.36105
SLC30A4	2.60063	3.52332	0.438073	0.0685
MYEF2	14.5817	15.4767	0.0859399	0.68075
FBN1	257.676	229.865	-0.164775	0.5531
CEP152	2.07711	2.00052	-0.0541995	0.82365
SECISBP2L	11.5539	12.0591	0.061742	0.7683
COPS2	27.6001	24.9821	-0.143779	0.4916
C15orf33	0.60847	0.763651	0.327727	0.7452
GABPB1	7.55024	7.39129	-0.0306969	0.92485
FLJ10038	0.935026	1.07598	0.202574	0.71615
TRPM7	7.75202	7.62606	-0.0236349	0.90605
SPPL2A	22.0685	22.5181	0.029094	0.89245
TNFAIP8L3	1.80925	1.03949	-0.799516	0.01515
DMXL2	3.73098	4.34576	0.220052	0.3061
LYSMD2	5.20473	6.35907	0.288994	0.34485
LEO1	15.0746	15.7801	0.0659827	0.7585
GNB5	12.9494	14.3802	0.151197	0.47485
MYO5C	3.09252	1.21921	-1.34284	5e-05
MYO5A	10.7786	12.4505	0.20804	0.31615
ARPP19	36.7069	36.8326	0.00492945	0.9818
FAM214A	5.91842	5.48435	-0.10989	0.63435
RSL24D1	66.0594	56.1489	-0.234506	0.2644
RAB27A	13.7517	12.6464	-0.120879	0.5719
CCPG1	34.7687	41.611	0.259175	0.2607
DYX1C1	34.7687	41.611	0.259175	0.2607
PYGO1	4.42837	3.55492	-0.316959	0.27395
PRTG	0.548212	0.345731	-0.665084	0.0186
NEDD4	7.6457	10.5688	0.467084	0.0283
RFX7	6.7235	6.26269	-0.102429	0.6274
MNS1	3.10572	2.7823	-0.158649	0.6503
ZNF280D	6.50656	7.47494	0.200166	0.41855
LOC145783	0.698539	1.0088	0.530222	0.1126
ADAM10	47.2455	47.5639	0.00968856	0.96125
SLTM	19.1156	23.0232	0.268338	0.1916
MYO1E	23.8901	20.0558	-0.252393	0.2101
GTF2A2	29.3668	29.1439	-0.0109913	0.96105
BNIP2	25.842	27.6473	0.0974198	0.6408
ANXA2	2219.08	2195.08	-0.0156864	0.9527
NARG2	5.85261	6.14309	0.0698851	0.75145
VPS13C	10.1095	11.4665	0.181709	0.3798
RPS27L	173.981	178.308	0.035448	0.8693
HERC1	4.39816	3.75049	-0.229821	0.2695
DAPK2	1.49931	1.02654	-0.546509	0.0871
FAM96A	29.5958	27.7466	-0.0930807	0.686
PPIB	524.182	366.968	-0.514415	0.01525
CSNK1G1	4.87219	4.67016	-0.0610977	0.7794
KIAA0101	28.1332	18.5671	-0.599523	0.0081
OAZ2	78.5351	77.5042	-0.0190634	0.92435
RBPMS2	3.98737	2.16921	-0.878269	0.00415
PIF1	2.09739	2.9835	0.508411	0.07365
SPG21	47.0344	43.2107	-0.122329	0.5521
MTFMT	4.42635	4.43355	0.00234251	0.98965
PDCD7	9.83769	9.82095	-0.00245754	0.99035
CLPX	17.8249	17.6837	-0.011477	0.95665
PARP16	3.83227	3.10143	-0.305265	0.23805
DPP8	9.65308	11.3845	0.238013	0.26915
C15orf44	14.6884	16.0338	0.126435	0.5595
DENND4A	4.26741	4.385	0.0392163	0.8585
TIPIN	6.2161	5.325	-0.223228	0.4144
SNAPC5	13.5175	13.3343	-0.0196833	0.9765
RPL4	1290.1	1113.42	-0.212491	0.36975
LCTL	5.67965	5.61278	-0.0170862	0.97425
AAGAB	19.366	19.0224	-0.0258236	0.90145
LOC100506686	4.96761	5.93789	0.257398	0.77555
CALML4	1.08509	1.12636	0.0538438	0.8525
CLN6	16.2696	14.096	-0.206895	0.3716
ITGA11	169.344	142.988	-0.244069	0.28
ANP32A	50.8787	43.8575	-0.214239	0.2922
TLE3	9.43418	12.4977	0.405692	0.0563
UACA	34.0274	52.0882	0.614263	0.0061
LARP6	58.9296	64.6284	0.133174	0.6584
THAP10	3.08717	4.10449	0.410919	0.1325
MYO9A	3.5077	3.40417	-0.0432256	0.85565
PKM2	2198.02	2070.03	-0.0865524	0.7725
PARP6	12.3302	14.5563	0.239454	0.27315
HEXA	60.8433	50.6296	-0.265118	0.1956
ADPGK	20.205	17.7943	-0.183291	0.396
NPTN	101.966	96.24	-0.0833778	0.6843
C15orf59	0.481353	1.09771	1.18933	0.0105
LOC100287616	16.8783	26.4339	0.647222	0.4106
STOML1	7.31415	7.89174	0.109652	0.6577
SEMA7A	48.0579	90.3265	0.910377	5e-05
UBL7	28.975	25.9123	-0.161169	0.4571
EDC3	10.7322	9.95475	-0.108485	0.6152
ULK3	5.89917	6.20875	0.0737891	0.7489
SCAMP2	34.3496	34.2089	-0.00592224	0.97695
C15orf17	12.9124	14.8809	0.204711	0.34105
COX5A	122.368	110.562	-0.146366	0.4832
RPP25	1.30583	0.643222	-1.02158	0.00575
MAN2C1	15.4393	19.9852	0.372328	0.07935
SIN3A	11.1516	10.5428	-0.0809869	0.6966
PTPN9	16.6297	19.4673	0.227293	0.26755
SNUPN	15.7513	12.2333	-0.364652	0.11465
IMP3	37.7684	37.1018	-0.025691	0.9031
CSPG4	22.0378	20.2695	-0.120671	0.5575
FBXO22-AS1	29.3645	27.6249	-0.0881056	0.8535
ETFA	63.0024	65.4084	0.05407	0.7946
SCAPER	2.89572	2.87262	-0.0115533	0.96045
TSPAN3	60.8606	52.3966	-0.216035	0.2884
PEAK1	9.62244	8.24938	-0.222116	0.2772
TBC1D2B	15.6426	14.025	-0.157484	0.4435
CIB2	1.6346	1.5387	-0.0872282	0.79415
WDR61	36.4783	33.2245	-0.134789	0.5318
ADAMTS7	8.00767	6.48831	-0.303539	0.15855
CTSH	30.6264	24.3464	-0.331068	0.1302
MTHFS	10.1944	11.9363	0.227578	0.45775
ST20	10.1944	11.9363	0.227578	0.45775
ST20-MTHFS	10.1944	11.9363	0.227578	0.45775
MESDC2	14.4458	13.129	-0.137896	0.5039
STARD5	3.4318	2.71418	-0.338451	0.3091
MEX3B	5.45995	5.75893	0.076915	0.7374
EFTUD1	10.1116	11.7747	0.21968	0.3074
CPEB1	0.28251	0.537719	0.928551	0.01805
HOMER2	0.79146	1.19808	0.598138	0.0941
C15orf40	10.8078	11.8966	0.138477	0.7558
BTBD1	34.222	33.0757	-0.0491549	0.8075
HDGFRP3	28.7662	26.797	-0.1023	0.63355
BNC1	0.664477	1.8392	1.46879	5e-05
LOC388152	3.23018	3.04264	-0.0862932	0.76445
GOLGA6L5	0.895523	0.822644	-0.122462	0.70635
UBE2Q2P1	1.05447	1.07027	0.0214581	0.95525
WDR73	10.9623	9.53033	-0.20195	0.3825
NMB	2.42305	3.07231	0.342503	0.3196
SEC11A	106.241	95.1192	-0.159531	0.43785
KLHL25	1.73066	1.48582	-0.220062	0.4389
MRPL46	15.6544	16.9836	0.117581	0.61595
DET1	2.48862	2.58422	0.0543863	0.84835
HAPLN3	0.402659	0.658868	0.710432	0.10825
MFGE8	63.2252	77.8212	0.299663	0.14185
POLG	16.0342	16.4019	0.0327034	0.91595
KIF7	2.61724	3.65335	0.481175	0.13875
PEX11A	1.49698	1.92602	0.36357	0.3046
MESP1	0.916677	1.19388	0.381176	0.37215
ANPEP	1.1217	0.010908	-6.68415	0.2475
AP3S2	15.2291	15.0456	-0.0174893	0.94355
C15orf38	15.2291	15.0456	-0.0174893	0.94355
C15orf38-AP3S2	15.2291	15.0456	-0.0174893	0.94355
IDH2	59.5025	64.0243	0.105669	0.60805
CIB1	68.822	71.7386	0.0598803	0.7745
HDDC3	9.20835	10.8806	0.240742	0.76195
PRC1	50.5282	55.5627	0.137028	0.52095
VPS33B	5.90992	5.85869	-0.0125602	0.95645
TTC23	4.50465	4.94662	0.13503	0.5685
LYSMD4	1.43349	1.32697	-0.111406	0.71225
LINS	1.94826	1.93137	-0.012565	0.9642
CHSY1	22.6533	18.7104	-0.275879	0.177
SELS	35.4822	35.4638	-0.000748803	0.9968
SNRPA1	33.9307	40.416	0.252337	0.2581
TM2D3	16.7806	14.1916	-0.241762	0.3037
TARSL2	2.70868	3.08273	0.186618	0.46095
SNRNP25	21.1515	17.4678	-0.276062	0.2412
MPG	59.3535	53.933	-0.138163	0.65265
ITFG3	58.9078	53.4315	-0.140767	0.48415
NME4	141.375	104.617	-0.434415	0.03815
DECR2	14.9089	11.7727	-0.340723	0.1459
RAB11FIP3	17.5876	17.5946	0.000570061	0.99785
SOLH	10.3199	12.492	0.275583	0.20545
PIGQ	20.3133	22.7122	0.161044	0.44285
RAB40C	7.79857	7.1878	-0.117659	0.613
FAM195A	13.5001	11.9228	-0.179248	0.49075
WDR90	2.01134	2.15643	0.100486	0.6928
RHOT2	28.6905	27.261	-0.0737313	0.72575
RHBDL1	0.558668	0.994127	0.83144	0.05035
STUB1	38.634	41.4556	0.101696	0.73615
METRN	90.6004	76.9151	-0.236251	0.269
FAM173A	21.9492	24.7341	0.172331	0.4981
HAGHL	9.49463	8.84001	-0.103063	0.6785
MSLN	4.48659	5.56594	0.311006	0.22785
CHTF18	7.96289	10.3581	0.379393	0.10845
UBE2I	43.0697	48.0733	0.158561	0.44025
GNPTG	37.3805	39.7247	0.0877512	0.74315
TELO2	14.0628	14.1088	0.00471296	0.9918
CRAMP1L	4.57888	4.55772	-0.00668247	0.9749
HN1L	38.0131	33.5534	-0.18004	0.381
MAPK8IP3	11.4809	11.2941	-0.0236563	0.9119
