GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
CPNE8	28.3002	54.0247	0.932805	5E-05
CPOX	12.4637	14.426	0.210934	0.0189
CPPED1	30.4183	29.9192	-0.0238655	0.7856
CPQ	24.2951	24.5265	0.0136761	0.8852
CPSF1	17.0159	15.4999	-0.134622	0.1625
CPSF2	21.9268	22.0052	0.00515344	0.95355
CPSF3	26.2854	27.7413	0.077775	0.37825
CPSF3L	21.8498	24.2508	0.150411	0.13535
CPSF4	10.5922	11.0248	0.0577558	0.54785
CPSF6	13.5738	12.5453	-0.113671	0.19655
CPSF7	19.6004	18.5791	-0.077204	0.38275
CPT1A	25.8759	31.0228	0.261719	0.0026
CPT1C	25.7364	25.5656	-0.00960762	0.9111
CPT2	18.0607	19.0581	0.0775578	0.4006
CPXM1	8.77985	19.1854	1.12774	5E-05
CPXM2	1.17109	0.932403	-0.328826	0.01885
CPZ	0.277866	0.520325	0.905022	0.0082
CR1L	32.6504	31.1202	-0.0692456	0.4493
CRABP1	1751.04	1847.14	0.0770787	0.37505
CRABP2	9.22271	24.203	1.39193	5E-05
CRADD	2.24178	2.28424	0.0270687	0.85005
CRAMP1L	4.61369	4.29134	-0.104493	0.25945
CRAT	11.1462	10.8006	-0.0454463	0.6698
CRBN	12.6608	11.4609	-0.143646	0.2642
CRCP	24.9501	26.105	0.0652817	0.4784
CREB1	6.2715	5.67813	-0.143394	0.1159
CREB3	50.6061	51.0508	0.0126203	0.92225
CREB3L1	70.8148	77.0873	0.122443	0.15375
CREB3L2	20.4075	21.6619	0.0860577	0.32925
CREB3L4	1.70369	1.45099	-0.23162	0.1867
CREBBP	6.30437	6.0435	-0.0609691	0.5091
CREBL2	2.47908	2.3627	-0.0693664	0.51
CREBRF	3.90533	3.57325	-0.128207	0.1766
CREBZF	10.4513	9.93502	-0.0730814	0.4706
CREG1	21.1286	26.4643	0.324856	0.00035
CRELD1	22.7338	23.4348	0.0438121	0.63135
CRELD2	32.6238	35.1343	0.106953	0.24295
CREM	3.54555	3.16719	-0.162807	0.1494
CRIM1	8.83292	8.56779	-0.0439672	0.62435
CRIP1	230.194	161.702	-0.509514	5E-05
CRIP2	63.0565	67.1722	0.0912212	0.2982
CRIPT	41.259	36.5833	-0.173524	0.0615
CRISPLD1	1.03457	1.02298	-0.0162527	0.90855
CRISPLD2	10.6851	11.3495	0.0870308	0.34285
CRK	64.0303	60.6884	-0.0773333	0.3701
CRKL	14.2454	14.3114	0.00666858	0.94125
CRLF1	7.42862	11.6619	0.650635	5E-05
CRLF2	12.9878	13.8094	0.0884903	0.3723
CRLF3	10.1341	8.70334	-0.219577	0.02565
CRLS1	23.9646	23.3012	-0.0405037	0.6769
CRMP1	3.45158	0.750403	-2.20152	5E-05
CRNKL1	18.3763	15.9713	-0.202361	0.0261
CROCC	2.87727	2.93171	0.0270376	0.78305
CROT	17.3936	16.1795	-0.104394	0.251
CRTAP	110.79	126.59	0.192331	0.0245
CRTC1	3.02891	3.54689	0.227754	0.0203
CRTC2	13.7156	13.539	-0.018697	0.8405
CRTC3	8.67486	8.9844	0.0505807	0.5735
CRY1	3.2324	3.15207	-0.0363063	0.67175
CRY2	6.5765	6.7934	0.0468147	0.63575
CRYAB	52.2866	25.0498	-1.06164	5E-05
CRYBG3	3.86824	3.67565	-0.0736779	0.56135
CRYL1	7.34005	7.80019	0.0877188	0.29785
CRYZ	11.2716	13.401	0.249642	0.0141
CRYZL1	24.1009	36.8561	0.612814	5E-05
CS	118.047	113.582	-0.0556271	0.51125
CSAD	7.01334	8.66892	0.305751	0.00265
CSDA	147.854	146.224	-0.0159937	0.84995
CSDC2	3.18919	2.64419	-0.270363	0.0069
CSDE1	107.817	104.693	-0.0424266	0.6134
CSE1L	36.3322	33.2659	-0.127207	0.1422
CSF1	127.365	162.188	0.348696	0.00015
CSF2RA	1.92844	2.77848	0.526863	5E-05
CSGALNACT1	49.8862	47.9797	-0.0562191	0.51915
CSGALNACT2	14.792	15.5395	0.0711222	0.42555
CSK	38.5502	38.1515	-0.0150017	0.8597
CSNK1A1	140.359	131.358	-0.0956131	0.27305
CSNK1D	47.9798	50.4413	0.072177	0.41045
CSNK1E	23.0439	19.0987	-0.270914	0.00285
CSNK1G1	9.71287	9.68141	-0.00468056	0.9575
CSNK1G2	110.623	106.27	-0.0579209	0.50045
CSNK1G3	13.3277	12.7696	-0.0617168	0.49175
CSNK2A1	38.7745	38.0917	-0.0256317	0.76105
CSNK2A2	11.0257	11.4521	0.0547384	0.5572
CSNK2B	83.5748	80.6411	-0.0515522	0.56145
CSPG4	16.7294	15.8059	-0.0819262	0.3356
CSPP1	4.98704	4.7551	-0.0687079	0.4836
CSRNP1	6.04062	5.52242	-0.129398	0.1915
CSRNP2	2.32987	1.98903	-0.228185	0.01215
CSRP1	183.261	135.81	-0.432305	5E-05
CSRP2	31.8519	41.0096	0.364584	5E-05
CSRP2BP	14.304	15.1416	0.0820927	0.3644
CST3	314.131	302.778	-0.0531064	0.5362
CST6	0.890977	1.21469	0.447129	0.00145
CSTAD	1.47593	1.44417	-0.0313866	0.8916
CSTB	219.798	244.708	0.154882	0.0718
CSTF1	18.1397	17.7862	-0.028396	0.76465
CSTF2	10.467	10.6209	0.0210638	0.8162
CSTF2T	14.6582	15.079	0.040839	0.72495
CSTF3	15.5078	13.9427	-0.153487	0.12205
CTAGE5	28.4952	28.4685	-0.00135373	0.987
CTBP1	83.0907	79.159	-0.0699347	0.41875
CTBP2	23.7534	22.1319	-0.102006	0.24955
CTBS	4.8217	4.50041	-0.0994875	0.24675
CTC1	10.1559	9.59783	-0.0815429	0.3835
CTCF	22.8894	20.0965	-0.187733	0.03045
CTDNEP1	62.6982	60.2259	-0.0580396	0.59755
CTDP1	12.0063	10.4453	-0.200934	0.03105
CTDSP1	45.2469	42.6427	-0.0855233	0.32725
CTDSP2	90.747	80.991	-0.164088	0.05805
CTDSPL	9.15221	9.09219	-0.00949262	0.91545
CTDSPL2	6.9419	5.97656	-0.216017	0.02425
CTF1	1.52761	1.12668	-0.4392	0.04065
CTGF	166.321	135.887	-0.291555	0.0004
CTH	28.7846	33.8241	0.232754	0.01065
CTHRC1	25.6554	8.1452	-1.65524	5E-05
CTIF	4.64157	4.32178	-0.102988	0.30195
CTLA2A	38.3012	19.1964	-0.996553	5E-05
CTLA2B	5.4236	4.3008	-0.334647	0.01205
CTNNA1	108.234	112.236	0.0523802	0.53525
CTNNA2	4.39519	2.674	-0.716923	5E-05
CTNNAL1	1.58902	1.73684	0.128326	0.2222
CTNNB1	254.84	260.517	0.0317831	0.7111
CTNNBIP1	7.55245	7.31475	-0.0461361	0.6416
CTNNBL1	14.0612	14.4264	0.0369842	0.69275
CTNND1	73.3288	66.429	-0.142567	0.0964
CTNS	10.8758	13.5339	0.315458	0.00075
CTPS	46.619	49.6181	0.0899493	0.2961
CTPS2	8.77876	9.31157	0.0850071	0.73105
CTR9	21.6493	21	-0.043928	0.6089
CTSA	102	123.12	0.271499	0.0022
CTSB	138.131	178.365	0.368787	0.0002
CTSC	12.5081	6.42544	-0.960999	5E-05
CTSD	525.58	637.593	0.278724	0.0019
CTSF	9.91179	10.4602	0.0776891	0.43025
CTSH	19.168	18.1705	-0.0771063	0.41675
CTSK	201.145	346.993	0.786668	5E-05
CTSL	431.592	855.986	0.987918	5E-05
CTSO	6.5374	6.55574	0.00404114	0.96875
CTSS	0.402857	0.917295	1.18712	0.0012
CTSZ	187.712	222.43	0.244828	0.0081
CTTN	140.436	152.113	0.115228	0.1759
CTTNBP2	2.13392	2.0551	-0.0543027	0.45665
CTTNBP2NL	16.0785	14.3834	-0.160724	0.0659
CTU1	3.68971	3.97517	0.10751	0.21775
CTU2	6.64944	6.72311	0.0158956	0.9705
CTXN1	26.9304	20.0234	-0.427547	5E-05
CUEDC1	9.77104	10.0378	0.0388633	0.6775
CUEDC2	38.2029	40.1976	0.0734267	0.4232
CUL1	40.6601	39.1201	-0.0557047	0.51455
CUL2	15.1204	14.3556	-0.0748782	0.39705
CUL3	48.044	48.6294	0.0174702	0.83885
CUL4A	39.816	42.747	0.102474	0.2291
CUL4B	25.4113	24.8261	-0.0336174	0.6925
CUL5	13.426	12.236	-0.133894	0.12625
CUL7	26.0952	29.3073	0.167476	0.04985
CUL9	2.44541	2.32348	-0.0737906	0.4518
CUTA	79.9204	75.018	-0.0913259	0.3283
CUTC	3.72359	3.3395	-0.157063	0.22155
CUX1	11.6363	11.153	-0.0611984	0.5247
CWC15	101.851	95.1893	-0.0975889	0.25835
CWC22	14.6776	13.763	-0.0928219	0.30825
CWC25	9.54734	9.23562	-0.0478896	0.6064
CWC27	16.1839	16.9746	0.0688133	0.4634
CWF19L1	3.50455	3.88895	0.15015	0.06075
CWF19L2	6.37609	5.59444	-0.188679	0.05065
CX3CL1	5.00363	3.90545	-0.357487	0.00015
CXADR	2.42021	3.8356	0.664322	5E-05
CXCL1	38.4771	75.6933	0.976166	5E-05
CXCL10	3.13551	2.9482	-0.0888679	0.5722
CXCL12	160.07	214.737	0.42387	5E-05
CXCL14	2.47879	4.56589	0.88126	5E-05
CXCL16	2.08055	3.30172	0.666254	5E-05
CXCL2	0.606958	0.230453	-1.39713	0.02555
CXCL3	0.431618	0.615351	0.511652	0.24615
CXCL5	28.2483	43.7854	0.632285	5E-05
CXCR7	2.4924	2.41252	-0.0469966	0.6992
CXX1A	8.51819	8.69257	0.0292354	0.7247
CXX1B	12.3885	11.4845	-0.109317	0.1931
CXX1C	9.4675	9.55457	0.0132062	0.8849
CXXC1	36.824	28.8522	-0.351962	0.0001
CXXC4	1.22331	1.2767	0.0616288	0.53425
CXXC5	13.3394	14.4944	0.1198	0.20445
CYB5	190.632	185.394	-0.0401962	0.6363
CYB561	1.466	2.3622	0.68825	5E-05
CYB561D1	1.14256	1.00935	-0.178847	0.15075
CYB561D2	6.2775	6.84107	0.124033	0.1152
CYB5B	60.4876	52.6318	-0.200704	0.0188
CYB5D1	14.6278	15.5427	0.0875238	0.3091
CYB5D2	3.53302	3.72997	0.078262	0.3957
CYB5R1	94.2027	105.246	0.159924	0.0633
CYB5R2	0.75976	1.01895	0.423464	0.1713
CYB5R3	172.27	202.578	0.233804	0.00665
CYB5R4	22.1533	19.7895	-0.162788	0.0731
CYB5RL	1.76485	1.63507	-0.110192	0.50215
CYBA	109.966	119.457	0.119439	0.1767
CYBASC3	7.44617	7.54887	0.0197636	0.83905
CYC1	75.2821	79.6632	0.081608	0.34795
CYCS	35.5435	33.2512	-0.0961794	0.26175
CYFIP1	36.2564	36.1057	-0.00600923	0.94815
CYGB	1.5908	1.49062	-0.0938409	0.5124
CYHR1	29.8374	27.6718	-0.108703	0.30015
CYLD	4.10709	4.58738	0.159553	0.0902
CYP1B1	54.723	46.7029	-0.228633	0.0082
CYP20A1	35.7758	35.2375	-0.0218706	0.8129
CYP26B1	2.98743	2.15423	-0.471734	5E-05
CYP27A1	1.20426	1.69547	0.493541	0.00375
CYP2D22	4.7079	5.0982	0.114904	0.16235
CYP2F2	1.66845	3.10934	0.898103	5E-05
CYP2J6	8.17272	9.0121	0.141048	0.1343
CYP2J9	2.41405	3.0655	0.344669	0.0031
CYP2R1	0.714111	0.614577	-0.216555	0.40815
CYP2U1	0.825315	0.872564	0.0803174	0.6701
CYP39A1	2.14252	2.13891	-0.0024328	0.9846
CYP4A12B	1.77011	1.26459	-0.485171	0.00115
CYP4B1	4.25392	3.20622	-0.407922	0.0001
CYP4F13	3.52619	4.02636	0.191366	0.0686
CYP4F16	11.0338	11.4064	0.0479172	0.61655
CYP4F17	6.09021	6.02291	-0.0160308	0.8527
CYP4V3	4.5781	5.64411	0.301997	0.00125
CYP51	97.8296	84.0205	-0.219531	0.00995
CYP7B1	2.59172	4.35038	0.747234	5E-05
CYPT8	0	0	0	1
CYPT9	0	0	0	1
CYR61	413.061	360.743	-0.195386	0.0207
CYS1	0.472376	0.402567	-0.230708	0.44855
CYSTM1	6.89902	5.78761	-0.253425	0.1202
CYTH1	4.34099	4.67354	0.106491	0.20305
CYTH2	22.1911	20.8136	-0.0924558	0.3052
CYTH3	53.1971	50.0153	-0.0889795	0.2993
D030025P21RIK	3.57204	4.06305	0.185816	0.6302
D030028A08RIK	1.34861	1.51398	0.166869	0.54645
D030056L22RIK	8.96684	8.82771	-0.0225597	0.7863
D10JHU81E	25.2256	29.3344	0.217702	0.0198
D10WSU102E	14.1562	14.1619	0.000573178	0.99305
D10WSU52E	89.6777	92.7773	0.0490222	0.56685
D11WSU47E	5.69781	5.38977	-0.080183	0.2861
D130017N08RIK	1.11071	1.54582	0.476895	0.01115
D130020L05RIK	2.61665	2.75094	0.0722021	0.82215
D130040H23RIK	1.64901	1.16909	-0.496208	0.0035
D14ABB1E	5.00441	4.16346	-0.265418	0.04025
D15ERTD621E	33.686	33.0093	-0.0292771	0.7343
D16ERTD472E	2.85488	2.77643	-0.0401953	0.6922
D17H6S53E	5.29561	5.51412	0.0583351	0.45605
D17WSU104E	92.8583	100.596	0.115476	0.19105
D17WSU92E	36.5619	38.7541	0.0840082	0.33905
D19BWG1357E	26.8785	28.9279	0.106013	0.2189
D19ERTD737E	10.8658	9.74254	-0.15742	0.111
D1ERTD622E	2.3457	1.93923	-0.274535	0.0132
D230025D16RIK	8.22056	8.44393	0.0386778	0.82745
D2WSU81E	14.4107	13.9797	-0.0438071	0.67235
D2HGDH	6.1324	5.91628	-0.0517623	0.60425
D330023K18RIK	2.28924	1.51086	-0.599499	0.08125
D330041H03RIK	3.0813	2.53396	-0.282142	0.3396
D330050I16RIK	2.96303	4.28634	0.532673	0.1388
D3ERTD254E	3.44178	3.49351	0.0215201	0.82475
D3ERTD751E	1.8197	1.71872	-0.0823658	0.4404
D430020J02RIK	3.00725	3.53038	0.231379	0.00785
D430036J16RIK	4.03893	3.32795	-0.279341	0.1669
D430042O09RIK	4.75498	4.9215	0.0496587	0.59785
D4WSU53E	79.2163	75.473	-0.0698372	0.4198
D5ERTD579E	9.94206	9.15757	-0.11858	0.1864
D5ERTD605E	1.08403	1.51317	0.481173	0.04555
D630037F22RIK	2.31647	2.02737	-0.192316	0.11305
D630045J12RIK	0.806024	1.05271	0.385212	5E-05
D6WSU163E	11.8933	11.3501	-0.0674484	0.4801
D7ERTD715E	1.46274	1.23931	-0.239131	0.12955
D830031N03RIK	7.21397	8.10304	0.16767	0.44125
D8ERTD738E	155.342	148.547	-0.0645293	0.46325
D8ERTD82E	4.16386	3.25143	-0.356848	0.0004
D930015E06RIK	4.15426	4.87253	0.23008	0.01915
D930016D06RIK	1.8617	1.71526	-0.118196	0.24145
DAAM1	7.52269	9.3751	0.317586	0.0006
DAAM2	2.03492	1.5089	-0.43147	5E-05
DAB2	23.4147	26.9985	0.205464	0.0186
DAB2IP	15.6698	15.2507	-0.0391125	0.66155
DACH2	0.539081	0.864155	0.680787	0.00015
DACT1	5.18614	5.49379	0.0831415	0.40465
DACT3	25.1824	25.6312	0.0254846	0.7679
DAD1	116.931	124.067	0.0854529	0.3454
DAG1	45.969	47.4029	0.0443156	0.6027
DAGLA	2.2963	2.41544	0.0729719	0.3687
DAGLB	4.79658	4.29255	-0.160172	0.0843
DAK	7.31647	6.65402	-0.136921	0.1483
DALRD3	8.77186	9.72159	0.148309	0.6208
DANCR	3.91654	3.07498	-0.349	0.02305
DAND5	2.5741	2.65726	0.0458753	0.77275
DAP	106.721	121.098	0.182335	0.03455
DAP3	15.4766	14.6468	-0.0795002	0.3737
DAPK1	4.16491	4.83215	0.21438	0.0255
DAPK3	16.8327	19.1393	0.185274	0.05395
DAPP1	5.51187	6.01972	0.127156	0.2072
DARS	49.6489	47.036	-0.0779941	0.36975
DARS2	5.2825	4.4703	-0.240849	0.01445
DAXX	13.1951	14.3007	0.116087	0.2092
DAZAP1	56.5084	57.7753	0.0319882	0.9486
DAZAP2	85.2496	86.8573	0.0269535	0.7542
DBC1	2.38211	3.08967	0.375208	5E-05
DBF4	29.5218	26.1388	-0.175586	0.0456
DBI	310.136	290.904	-0.0923581	0.28765
DBN1	68.7788	70.7973	0.0417319	0.62855
DBNDD1	0.596456	0.496198	-0.265499	0.4004
DBNDD2	2.33638	1.9454	-0.264209	0.00455
DBNL	49.2865	53.6561	0.122552	0.1634
DBP	12.7419	12.0071	-0.0856837	0.60055
DBR1	9.28174	9.0208	-0.0411396	0.6831
DBT	7.93616	8.4139	0.0843346	0.3774
DCAF10	4.20359	4.2588	0.018823	0.8391
DCAF11	12.6797	12.5652	-0.0130894	0.89165
DCAF12	20.8727	21.3886	0.035223	0.6856
DCAF12L1	0.552635	0.880277	0.671631	0.0001
DCAF13	38.8206	35.2652	-0.138576	0.12175
DCAF15	9.2322	8.93137	-0.047793	0.62935
DCAF17	4.33658	3.41935	-0.342835	0.03725
DCAF4	9.79783	9.64067	-0.0233294	0.8166
DCAF5	10.5421	10.9467	0.0543366	0.539
DCAF6	18.8502	20.8521	0.145614	0.10435
DCAF7	29.1921	30.0585	0.042194	0.6169
DCAF8	39.2503	37.9956	-0.046871	0.5807
DCAKD	62.0004	76.1341	0.296266	0.00065
DCBLD1	2.16349	1.96394	-0.139611	0.1855
DCBLD2	18.1116	20.7799	0.198273	0.02225
DCC	0.751182	0.194806	-1.94713	5E-05
DCDC2C	2.37139	2.16986	-0.12813	0.4043
DCHS1	7.89658	8.95969	0.182221	0.0383
DCK	7.85901	6.851	-0.198033	0.0419
DCLK1	14.1521	22.3885	0.661737	5E-05
DCLK2	2.04764	1.9738	-0.0529911	0.55855
DCLRE1A	4.90713	4.5578	-0.106542	0.2793
DCLRE1B	1.80807	1.72865	-0.0648098	0.49765
DCLRE1C	2.0606	2.04997	-0.0074661	0.95455
DCN	412.522	499.994	0.277441	0.00115
DCP1A	5.32094	5.55123	0.0611256	0.5166
DCP1B	1.07559	0.957612	-0.167615	0.55435
DCP2	3.66117	3.87154	0.0806046	0.378
DCPS	24.2566	20.7352	-0.226296	0.1228
DCTD	9.24196	9.05359	-0.0297079	0.77265
DCTN1	41.4673	42.3079	0.028955	0.73335
DCTN2	124.333	125.403	0.012355	0.89375
DCTN3	44.7427	39.369	-0.184594	0.04635
DCTN4	29.6562	29.7017	0.00221244	0.9778
DCTN5	44.483	47.4897	0.0943595	0.2867
DCTN6	62.1997	60.2705	-0.0454556	0.6181
DCTPP1	32.739	30.6296	-0.0960838	0.3243
DCUN1D1	12.6062	12.4944	-0.0128533	0.88715
DCUN1D2	8.5172	8.89582	0.0627492	0.68335
DCUN1D3	6.67155	6.1673	-0.113382	0.2253
DCUN1D4	5.28798	5.0839	-0.0567793	0.56585
DCUN1D5	61.5203	62.3894	0.0202395	0.8202
DCXR	33.8026	32.4685	-0.0580943	0.54135
DDA1	35.2054	35.0027	-0.00833103	0.9363
DDAH1	41.1678	38.5108	-0.0962548	0.26425
DDAH2	61.775	60.1902	-0.0374931	0.67505
DDB1	290.282	314.275	0.114574	0.1795
DDB2	4.46015	4.26476	-0.064629	0.8159
DDC	0.634754	0.834331	0.394422	0.08935
DDHD1	1.85618	2.06466	0.153567	0.0619
DDHD2	7.38064	8.13517	0.140426	0.13475
DDI2	11.5939	13.5676	0.226807	0.0291
DDIT3	139.414	168.99	0.277557	0.02705
DDIT4	71.019	64.3898	-0.141374	0.10835
DDIT4L	6.67354	3.86404	-0.788343	5E-05
DDOST	143.7	156.403	0.122206	0.15405
DDR1	28.399	25.6463	-0.147091	0.09645
DDR2	72.9307	77.7797	0.0928678	0.27755
DDRGK1	53.568	53.6839	0.00311784	0.97145
DDT	36.2013	39.6248	0.130365	0.1924
DDX1	89.0339	90.8895	0.0297598	0.7244
DDX10	13.7564	14.3385	0.0597867	0.51235
DDX11	2.76176	2.97193	0.105812	0.1549
DDX17	105.862	104.694	-0.0160032	0.87495
DDX18	33.6156	33.8539	0.0101915	0.9085
DDX19A	20.0671	19.6289	-0.03185	0.72435
DDX19B	3.59572	3.58434	-0.00457306	0.9637
DDX20	8.01789	8.23921	0.0392837	0.6894
DDX21	37.8482	37.6851	-0.00623191	0.94235
DDX23	37.7016	38.7343	0.0389864	0.6475
DDX24	37.0978	39.4443	0.0884828	0.3059
DDX25	0.49959	0.559827	0.164237	0.5703
DDX26B	4.17079	3.54404	-0.234927	0.0108
DDX27	20.8511	22.4806	0.108555	0.2235
DDX28	6.77674	6.4162	-0.0788726	0.2936
DDX31	3.62928	3.72572	0.0378355	0.61165
DDX39	55.397	59.5439	0.104146	0.5188
DDX39B	97.2346	95.4732	-0.0263736	0.7634
DDX3X	121.743	103.581	-0.233081	0.00715
DDX41	20.9265	23.2915	0.154473	0.09145
DDX42	26.5127	27.7254	0.0645263	0.45655
DDX46	20.237	18.9022	-0.0984448	0.25375
DDX47	32.9964	33.1787	0.00795024	0.92975
DDX49	25.837	25.1199	-0.0406092	0.7687
DDX5	252.864	246.306	-0.0379075	0.6542
DDX50	48.4361	48.2161	-0.00656994	0.94205
DDX51	4.61356	5.32907	0.208004	0.0333
DDX52	18.7048	16.9386	-0.143095	0.11355
DDX54	21.2896	22.7871	0.0980702	0.2707
DDX55	4.9885	4.49709	-0.149612	0.0636
DDX56	13.2543	13.5466	0.0314716	0.73055
DDX58	17.4034	19.8365	0.188787	0.032
DDX59	6.25012	6.29641	0.010646	0.89635
DDX6	46.0163	44.1503	-0.0597235	0.48615
DDX60	0.483636	0.645007	0.415394	0.0046
DEAF1	8.68336	8.63763	-0.00761863	0.9463
DEB1	19.4467	17.5505	-0.148014	0.1442
DECR1	20.0432	17.942	-0.159771	0.07765
DECR2	15.1467	14.2909	-0.0839054	0.37695
DEDD	12.7977	12.1227	-0.0781703	0.51815
DEDD2	2.24262	2.3616	0.0745808	0.5785
DEF6	15.2656	17.0751	0.161608	0.08215
DEF8	12.8193	12.3575	-0.0529229	0.5598
DEFA23	0	0	0	1
DEFA6	0	0	0	1
DEGS1	115.503	121.491	0.0729192	0.39095
DEGS2	3.27616	2.33955	-0.485773	0.1134
DEK	46.6539	39.8508	-0.227391	0.0174
DENND1A	7.6541	9.08069	0.24657	0.0073
DENND1B	1.48167	1.34451	-0.140146	0.06705
DENND2A	13.1595	14.268	0.116672	0.1917
DENND2C	3.07751	3.37947	0.135036	0.1692
DENND3	0.788056	0.770342	-0.0327992	0.79585
DENND4A	16.64	15.5607	-0.0967468	0.25935
DENND4B	1.40394	1.07934	-0.37933	0.00035
DENND4C	7.96656	8.63073	0.115526	0.20025
DENND5A	37.5092	36.7903	-0.0279182	0.7459
DENND5B	0.943332	1.32118	0.485988	5E-05
DENND6A	6.28142	5.26971	-0.253366	0.01015
DENND6B	0.603151	0.532826	-0.178856	0.2728
DENR	43.356	44.1252	0.0253729	0.7732
DEPDC1A	9.4756	7.88027	-0.265972	0.008
DEPDC1B	2.19819	2.77405	0.33568	0.0017
DEPDC5	3.98157	4.15895	0.0628838	0.5603
DEPDC7	4.628	4.08259	-0.180905	0.06535
DEPTOR	1.86717	1.09637	-0.768123	5E-05
DERA	16.1514	16.6076	0.0401867	0.67475
DERL1	58.2097	66.5917	0.194082	0.02445
DERL2	14.1859	13.5358	-0.0676718	0.4506
DESI1	20.527	23.327	0.184479	0.0403
DESI2	14.2003	14.8464	0.064186	0.4691
DET1	7.24628	7.72123	0.0915905	0.3659
DEXI	9.87332	9.02058	-0.130315	0.0975
DFFA	10.0999	9.90787	-0.0276917	0.7999
DFFB	1.83741	1.60378	-0.196196	0.1765
DFNA5	2.24166	2.99472	0.417852	0.0003
DGAT1	9.03696	9.07215	0.00560742	0.95345
DGAT2	1.18416	1.14583	-0.0474678	0.77795
DGCR14	10.0049	9.51022	-0.073156	0.4422
DGCR2	24.5495	25.5249	0.0562166	0.52355
DGCR6	22.5304	18.7712	-0.263354	0.00685
DGCR8	9.89413	10.4076	0.072996	0.5573
DGKA	7.35885	7.75583	0.0758009	0.4451
DGKD	8.01126	7.24431	-0.145179	0.11175
DGKE	1.72455	1.71927	-0.00441914	0.96425
DGKH	1.30254	1.22216	-0.0918942	0.44055
DGKQ	4.11967	4.50037	0.127516	0.3493
DGKZ	12.7743	13.4651	0.0759862	0.40265
DGUOK	19.0655	17.5224	-0.121766	0.2101
DHCR24	53.9035	51.7394	-0.0591154	0.49115
DHCR7	31.8003	31.7518	-0.00220421	0.9796
DHDDS	13.9543	14.1915	0.0243159	0.79455
DHDH	0.575553	0.57804	0.00622191	0.97015
DHFR	4.18159	3.65548	-0.193991	0.1062
DHODH	5.72713	5.75369	0.00667358	0.9311
DHPS	16.5579	21.2193	0.357861	0.00375
DHRS1	33.9724	38.4536	0.178753	0.04735
DHRS11	6.37848	7.48488	0.230765	0.00985
DHRS13	3.96074	3.8352	-0.0464658	0.65205
DHRS3	5.42624	6.00517	0.146254	0.13035
DHRS4	33.289	33.8676	0.0248606	0.8005
DHRS7	26.8414	26.6236	-0.0117561	0.8958
DHRS7B	11.3013	10.9342	-0.047645	0.63875
DHRS9	2.24709	4.133	0.879129	5E-05
DHTKD1	1.74404	2.30605	0.402989	0.0002
DHX15	75.7615	70.7687	-0.0983531	0.24875
DHX16	15.7882	16.0623	0.0248302	0.78355
DHX29	9.15215	8.9337	-0.0348527	0.70455
DHX30	16.6216	15.8999	-0.0640444	0.47975
DHX32	9.79339	10.9126	0.156113	0.3108
DHX33	9.39205	9.10784	-0.0443315	0.62615
DHX34	2.67276	2.83834	0.0867209	0.2837
DHX35	5.11145	5.15113	0.0111566	0.91575
DHX36	17.1943	16.129	-0.0922734	0.2897
DHX37	5.74748	6.19852	0.108996	0.26045
DHX38	18.5572	20.1038	0.115495	0.18765
DHX40	15.7287	15.4031	-0.030172	0.7338
DHX57	9.74151	8.79658	-0.147204	0.1151
DHX58	4.08898	4.56605	0.159206	0.0569
DHX8	12.7641	13.253	0.0542247	0.5504
DHX9	53.9382	52.349	-0.0431448	0.61935
DIABLO	21.8916	21.4677	-0.0282061	0.7637
DIAP1	9.55635	10.0318	0.0700548	0.4439
DIAP2	2.88054	3.05553	0.0850819	0.37605
DIAP3	12.9825	13.3587	0.0412109	0.6508
DICER1	5.6384	5.98622	0.0863608	0.3348
DIDO1	10.1223	9.53299	-0.0865332	0.34815
DIEXF	2.68115	2.978	0.151491	0.10775
DIMT1	7.77322	8.08762	0.0572032	0.5632
DIP2A	12.4919	12.0169	-0.0559379	0.52065
DIP2B	4.13332	4.11345	-0.00695299	0.9389
DIP2C	3.57682	3.7335	0.0618494	0.50965
DIRC2	8.56602	8.03416	-0.0924787	0.3192
DIS3	13.0047	13.9541	0.101651	0.3205
DIS3L	9.78685	10.4467	0.0941327	0.30775
DIS3L2	5.02664	5.22157	0.0548872	0.5567
DISP1	6.07987	7.90788	0.379251	5E-05
DIXDC1	1.50553	1.00046	-0.589614	5E-05
DKC1	14.3887	15.0906	0.0687105	0.68705
DKK2	28.9521	47.1674	0.704121	5E-05
DKK3	29.1148	39.2898	0.432401	5E-05
DLAT	16.9332	16.2047	-0.0634407	0.4718
DLC1	18.2169	16.8762	-0.110288	0.2064
DLD	62.7409	59.3347	-0.0805287	0.3484
DLEU2	1.23738	1.14789	-0.108297	0.63785
DLG1	52.0616	44.9745	-0.211113	0.0144
DLG2	1.65118	1.01285	-0.70507	5E-05
DLG3	12.433	11.9006	-0.0631411	0.4952
DLG4	18.6104	18.8216	0.0162786	0.85285
DLG5	23.5826	22.4992	-0.0678472	0.42875
DLGAP4	26.6264	25.5015	-0.0622751	0.4887
DLGAP5	19.7872	17.1794	-0.203888	0.023
DLK1	17.411	19.2206	0.142651	0.1084
DLST	63.5178	66.5785	0.0678934	0.4271
DMAP1	13.977	14.3679	0.0397933	0.69115
DMD	1.02116	1.00271	-0.0263149	0.759
DMPK	7.91739	5.42547	-0.545276	5E-05
