gene	value_1	value_2	log2(fold_change)	p_value
STX6	7.39211	19.9091	1.42937	0.0949
GLUL	213.905	527.413	1.30196	0.3141
RNASEL	2.43828	2.86622	0.233284	0.81485
RGS16	14.3726	9.80349	-0.551958	0.523
NMNAT2	1.13373	0.525765	-1.10859	0.35495
NCF2	4.15313	2.42324	-0.777258	0.4758
ARPC5	82.0832	80.9013	-0.0209243	0.9807
GLT25D2	1.50836	0.482727	-1.6437	0.1948
EDEM3	6.2038	22.8459	1.88071	0.0337
FAM129A	29.0853	10.75	-1.43596	0.10235
TRMT1L	4.18637	10.2138	1.28675	0.1887
IVNS1ABP	16.3634	41.841	1.35445	0.1247
TPR	11.8488	22.778	0.942903	0.4958
PTGS2	1.76828	1.08743	-0.701418	0.53955
FAM5C	0.377545	0.0381584	-3.30658	0.1362
UCHL5	5.93947	18.5171	1.64045	0.1488
GLRX2	6.71045	16.3254	1.28263	0.2785
KCNT2	0.286549	0.0961433	-1.57552	0.29275
ASPM	0.042723	1.25072	4.8716	0.0065
ZBTB41	2.23314	13.9825	2.64648	0.0054
DENND1B	3.17226	11.401	1.84558	0.0627
ZNF281	2.56861	3.75635	0.548342	0.589
KIF14	0.0476215	0.755999	3.9887	0.025
DDX59	6.65803	11.4482	0.781958	0.38355
KIF21B	0.508498	0.368503	-0.464566	0.7073
TMEM9	72.0179	153.507	1.09188	0.2026
TNNT2	0.261677	0.497502	0.926915	0.5314
LAD1	17.7934	94.8698	2.4146	0.01115
TNNI1	0.333092	1.03976	1.64225	0.20645
PHLDA3	38.6126	48.7258	0.335613	0.6769
CSRP1	551.68	151.796	-1.8617	0.09405
LMOD1	42.6748	4.21289	-3.3405	0.0015
ARL8A	36.7784	65.1441	0.824776	0.31665
PTPN7	0.560374	0.780226	0.477502	0.7251
UBE2T	1.90948	18.6208	3.28566	0.0187
SYT2	0.0561069	0.211444	1.91403	0.2297
KDM5B	9.43188	22.8524	1.27673	0.13845
RABIF	3.29853	5.60561	0.76505	0.4422
KLHL12	10.2526	23.6113	1.20349	0.1512
ADIPOR1	51.6737	210.809	2.02844	0.03375
CYB5R1	46.7734	74.6613	0.674674	0.4181
CHI3L1	55.5442	3.52775	-3.97682	0.00165
CHIT1	10.84	0.800979	-3.75845	0.00655
FMOD	61.2735	107.547	0.811636	0.38415
ETNK2	10.6495	9.55743	-0.156086	0.85835
KISS1	0.263162	0.696613	1.4044	0.4909
GOLT1A	3.87069	13.752	1.82897	0.1522
PLEKHA6	14.1978	26.0095	0.87337	0.31035
PPP1R15B	22.972	32.3886	0.495609	0.5754
PIK3C2B	4.98918	16.81	1.75244	0.0428
LRRN2	3.5877	1.35595	-1.40376	0.22565
TMEM81	1.65182	2.13614	0.370944	0.78435
RBBP5	4.91698	15.4974	1.65618	0.0622
DSTYK	4.50417	5.09594	0.178088	0.83195
NUAK2	0.516002	3.96013	2.9401	0.03175
KLHDC8A	0.411162	0.0708829	-2.5362	0.2036
LEMD1	0.700306	0.202718	-1.78851	0.4175
LOC284578	0.462656	0.165037	-1.48715	0.3665
ELK4	5.22704	7.38312	0.498237	0.5493
SLC45A3	1.98498	4.18245	1.07523	0.3426
NUCKS1	52.6859	111.625	1.08317	0.31545
RAB7L1	10.258	13.4301	0.388717	0.63205
SLC41A1	7.696	16.0038	1.05623	0.20755
PM20D1	0.392574	0.260218	-0.593242	0.71025
C1orf186	0.598958	0.305331	-0.97208	0.5382
EIF2D	28.3617	81.4127	1.52131	0.0829
IL10	0.392424	0.308725	-0.346094	0.8288
FAIM3	3.03174	1.83914	-0.721117	0.5263
PIGR	67.0285	8.18703	-3.03336	0.00245
C1orf116	3.70532	40.0406	3.4338	0.0007
YOD1	0.722	2.92142	2.0166	0.07235
CD34	132.334	57.7992	-1.19506	0.20455
PLXNA2	2.59457	2.19882	-0.238765	0.7877
LAMB3	75.5916	8.02658	-3.23537	0.0012
C1orf74	2.0674	4.23854	1.03575	0.467
IRF6	42.6855	54.5533	0.353921	0.69705
C1orf133	4.11931	1.54474	-1.41504	0.66895
SLC30A1	6.29154	7.88646	0.325963	0.7493
NEK2	0.26155	5.89773	4.495	0.0093
LPGAT1	8.53793	20.7995	1.28459	0.13955
INTS7	4.24437	12.6208	1.57219	0.11125
TMEM206	2.49753	5.84449	1.22657	0.28195
BATF3	4.64266	1.27766	-1.86145	0.20695
NSL1	1.55803	3.69213	1.24474	0.14285
FLVCR1-AS1	1.43523	1.67395	0.221967	0.88075
ANGEL2	3.86431	8.91605	1.20619	0.17575
PTPN14	10.2483	3.80866	-1.42803	0.0973
ESRRG	0.825985	2.2721	1.45984	0.1915
GPATCH2	2.61748	7.88549	1.59102	0.12455
LOC728463	0.288949	0.0792981	-1.86545	0.0983
LOC643723	0.242242	0.044125	-2.45678	0.28125
EPRS	21.3564	48.765	1.19118	0.439
BPNT1	12.0155	31.8887	1.40815	0.6956
RAB3GAP2	4.7448	9.52173	1.00488	0.2293
DUSP10	7.88245	2.0363	-1.9527	0.0704
TAF1A	1.19744	4.17829	1.80296	0.1439
AIDA	33.7039	55.5784	0.721608	0.401
TLR5	4.80299	2.66312	-0.850814	0.3737
SUSD4	5.84373	4.39401	-0.411351	0.7128
CAPN8	5.99515	61.7975	3.36568	0.00105
TP53BP2	9.78213	14.88	0.605155	0.4593
NVL	4.58105	14.248	1.63701	0.07435
WDR26	15.3651	31.6999	1.04482	0.2426
LBR	8.79034	7.94106	-0.146588	0.8645
ENAH	12.9145	31.2316	1.27401	0.19395
TMEM63A	20.4632	29.1998	0.51293	0.78845
LEFTY1	0.0135262	0.405078	4.90438	0.2649
PYCR2	39.9483	111.644	1.48269	0.08655
LEFTY2	0.323883	0.480531	0.569158	0.71355
C1orf55	7.1684	16.3398	1.18866	0.16205
ACBD3	18.159	39.7406	1.12993	0.18545
LIN9	0.785817	3.10705	1.98328	0.11065
PARP1	30.0836	86.0725	1.51658	0.10745
ITPKB	14.0986	15.4178	0.129043	0.87595
CDC42BPA	6.76601	9.11917	0.430597	0.6045
JMJD4	11.6127	20.9073	0.848304	0.523
WNT9A	6.31793	0.98891	-2.67554	0.0862
C1orf35	7.06343	22.5101	1.67213	0.11225
MRPL55	38.4887	70.5645	0.874507	0.3355
TRIM11	6.73992	21.3048	1.66038	0.07565
TRIM17	2.16671	0.108582	-4.31865	0.01895
HIST3H2A	5.76033	1.36639	-2.07578	0.23165
C1orf96	2.7074	4.9234	0.862746	0.35435
ACTA1	1.52914	0.0225201	-6.08536	0.2471
NUP133	14.5898	27.7859	0.929399	0.26165
ABCB10	4.60185	12.0528	1.38908	0.12375
TAF5L	9.34037	17.8657	0.935641	0.27205
PGBD5	0.789587	0.304438	-1.37495	0.35165
AGT	0.822598	0.711365	-0.209597	0.88435
C1orf198	33.3944	64.3336	0.945968	0.2807
TTC13	2.9571	7.24091	1.29199	0.18615
FAM89A	11.2747	9.47423	-0.251009	0.8023
C1orf131	4.35039	11.3394	1.38212	0.5719
EXOC8	3.21705	4.67777	0.540083	0.55595
EGLN1	9.77822	3.93693	-1.3125	0.1286
LOC100287814	0.350612	0.122086	-1.52198	0.14115
SIPA1L2	2.69199	3.93108	0.546251	0.5381
PCNXL2	2.49488	0.78433	-1.66944	0.1279
TARBP1	2.91761	21.0722	2.85248	0.00505
LOC100506795	0.799421	0.193848	-2.04403	0.1904
IRF2BP2	80.2384	147.692	0.880224	0.39065
TOMM20	91.7851	227.665	1.31058	0.21685
RBM34	15.6308	36.0139	1.20417	0.1534
ARID4B	5.61726	11.2179	0.997868	0.2358
B3GALNT2	7.11088	11.4683	0.689553	0.46955
LYST	2.02594	2.35476	0.216992	0.78985
NID1	23.1849	25.1957	0.119994	0.88925
ERO1LB	3.65654	13.8966	1.92618	0.03445
LGALS8-AS1	0.0777793	0.411731	2.40424	0.0619
HEATR1	6.96889	17.6546	1.34105	0.31115
GREM2	7.73349	0.361646	-4.41847	0.0057
FH	28.9704	69.3414	1.25914	0.1404
OPN3	4.7725	5.37144	0.170562	0.90065
CHML	1.90667	1.50817	-0.338253	0.78155
MAP1LC3C	5.12463	1.55295	-1.72244	0.20835
PLD5	0.724852	0.0417132	-4.11911	0.0354
LOC731275	0.556655	1.54339	1.47125	0.2633
CEP170	2.51651	3.41976	0.442475	0.60165
AKT3	9.8525	3.72535	-1.40312	0.1987
ADSS	24.9151	69.4564	1.47909	0.09545
HNRNPU-AS1	8.78513	31.9226	1.86144	0.0334
HNRNPU	73.734	96.8671	0.393675	0.72295
SMYD3	12.5364	6.41491	-0.966625	0.32555
TFB2M	6.90956	22.8272	1.72409	0.07465
AHCTF1	6.64132	15.9497	1.26398	0.14375
ZNF670,ZNF695	0.908037	1.92603	1.08481	0.4401
ZNF669	2.27734	3.02478	0.409478	0.73285
C1orf229	0.709612	0.702551	-0.0144278	0.988
ZNF124	1.50667	2.6173	0.796713	0.5295
ZNF496	7.60552	12.5608	0.723815	0.43725
SH3BP5L	8.97829	18.2546	1.02375	0.2326
ZNF692	5.33586	15.8488	1.57058	0.11825
ZMYND11	27.7189	29.9345	0.11094	0.89585
C10orf108	0.420303	0.150713	-1.47962	0.6075
GTPBP4	19.9656	20.7781	0.0575494	0.9447
WDR37	5.71415	2.64323	-1.11224	0.24875
PFKP	29.5747	27.1961	-0.120963	0.8806
LOC100507034	0.69088	0.347582	-0.991082	0.8232
AKR1E2	0.652219	0.491572	-0.407954	0.79635
AKR1C1	16.5311	76.2301	2.20518	0.0145
AKR1C3	28.4788	70.0855	1.29923	0.12055
NET1	16.5534	63.697	1.9441	0.0303
CALML3	43.3167	139.777	1.69013	0.05225
FAM208B	5.43228	7.28535	0.423442	0.60155
FBXO18	22.731	20.7325	-0.13277	0.8675
RBM17	18.7714	16.8781	-0.153381	0.84655
PFKFB3	31.0883	22.1141	-0.49141	0.5542
LOC439949	0.559457	0.189534	-1.56157	0.3281
ITIH2	1.93994	0.00600384	-8.33591	0.246
ATP5C1	92.8081	156.693	0.755617	0.39275
TAF3	3.49896	5.52466	0.658961	0.5067
GATA3	62.2171	419.104	2.75192	0.0206
CELF2	10.7655	4.61482	-1.22207	0.14615
ECHDC3	18.3862	22.4007	0.284924	0.7566
C10orf47	4.61891	1.24896	-1.88682	0.12215
DHTKD1	4.69712	6.32162	0.428516	0.61805
SEC61A2	1.81565	2.06116	0.182975	0.95545
CDC123	31.3754	39.511	0.332622	0.75405
CAMK1D	2.676	3.46089	0.371064	0.75065
LOC283070	5.45753	4.69874	-0.215973	0.8303
OPTN	25.3925	18.1852	-0.481635	0.55725
MCM10	0.163272	0.83772	2.35919	0.0986
PRPF18	9.65703	11.9872	0.311845	0.7315
HSPA14	6.45008	9.75522	0.596858	0.53185
SUV39H2	1.82197	2.52616	0.471443	0.6703
RPP38	12.3549	11.7409	-0.0735502	0.94075
PTER	4.6451	12.8995	1.47354	0.0948
VIM	1441.74	529.721	-1.4445	0.29795
LOC100128098	0.167224	0.793371	2.24622	0.42755
STAM	4.8055	7.76017	0.691402	0.43235
MRC1	0.743447	0.0653236	-3.50855	0.0403
CACNB2	0.449312	0.225177	-0.996654	0.4645
ARL5B	1.95904	3.8554	0.976736	0.3596
PLXDC2	17.1426	16.5251	-0.0529321	0.95095
LOC100128511	1.52584	1.00184	-0.60695	0.2279
MLLT10	6.2708	9.03882	0.527485	0.6317
LOC100130992	0.422988	0.539021	0.349725	0.78685
BMI1,COMMD3,COMMD3-BMI1	49.4568	160.088	1.69462	0.10515
SPAG6	0.568908	11.4452	4.3304	0.0021
ARMC3	0.250694	0.0519089	-2.27188	0.23925
MSRB2	11.9087	8.53652	-0.480294	0.6005
OTUD1	6.07581	6.96665	0.197388	0.84135
KIAA1217	21.773	16.6297	-0.388785	0.65645
PRINS	0.196954	0.116406	-0.758698	0.1526
THNSL1	1.75213	3.05671	0.802873	0.44945
APBB1IP	10.72	5.15926	-1.05506	0.2559
PDSS1	1.92257	2.8492	0.567517	0.8934
MASTL	2.63086	6.01988	1.1942	0.21365
RAB18	19.9713	20.925	0.0672962	0.9327
WAC	25.1642	24.3774	-0.0458274	0.9558
BAMBI	14.4547	80.4793	2.47708	0.00795
LOC387647	4.60716	4.76789	0.049474	0.96105
MAP3K8	11.3131	6.42317	-0.816644	0.35135
ZEB1	6.33628	7.20348	0.185058	0.82305
C10orf68,CCDC7	0.263794	0.514476	0.963696	0.5086
CREM	14.0111	10.5409	-0.410567	0.65975
CCNY	25.3462	22.3693	-0.180249	0.82595
ANKRD30A	1.24542	3.79331	1.60683	0.116
ZNF33A	4.6541	7.83016	0.750541	0.3617
ZNF37A	2.67535	2.5284	-0.0815045	0.92595
HSD17B7P2	0.282412	0.204271	-0.467317	0.78875
LOC399744	0.902062	0.846416	-0.0918607	0.94715
LOC84856	0.421086	0.230627	-0.868554	0.5787
BMS1	7.76751	5.73865	-0.436741	0.5879
RET	1.50695	0.144847	-3.37903	0.03025
CSGALNACT2	6.79212	6.25642	-0.118525	0.88985
ZNF487P	1.50452	0.53616	-1.48857	0.31425
ZNF485	0.784134	1.00611	0.359615	0.798
LOC100506835	0.183287	0.112749	-0.700987	0.68925
RASSF4	7.84165	3.17905	-1.30256	0.77815
ZNF22	19.0195	16.3991	-0.21386	0.8035
ALOX5	22.9543	18.8116	-0.287142	0.7322
FAM21C	5.93255	2.03055	-1.54678	0.10565
GPRIN2	2.66582	1.92056	-0.473052	0.7189
ANXA8L2	1.44472	0.236284	-2.6122	0.1032
MAPK8	6.62423	6.58161	-0.00931375	0.9927
WDFY4	0.655925	0.476171	-0.462051	0.69565
MSMB	1.57862	2.15196	0.446983	0.7696
NCOA4	59.513	53.9855	-0.140631	0.87445
AGAP6	0.942933	0.725101	-0.378974	0.78095
FAM21A,FAM21B	1.33906	0.357437	-1.90545	0.13645
ASAH2B	0.248443	0.05421	-2.19628	0.41955
PRKG1	1.36448	0.818364	-0.737537	0.7586
DKK1	3.24772	0.565537	-2.52173	0.08645
CISD1	5.04283	3.90947	-0.36726	0.72045
UBE2D1	5.88045	5.68427	-0.0489509	0.9613
TFAM	10.8915	12.9001	0.244183	0.777
BICC1	3.63761	2.61014	-0.478866	0.6368
PHYHIPL	0.609997	0.0346975	-4.1359	0.36165
CDK1	1.36112	13.9675	3.3592	0.0121
C10orf107	1.15113	5.66482	2.29898	0.0889
ARID5B	31.5671	11.9732	-1.39862	0.12765
ZNF365	1.74102	0.3103	-2.4882	0.0674
ADO	8.74929	9.82539	0.167348	0.84265
NRBF2	10.5819	10.2196	-0.0502644	0.9536
LOC84989	1.44481	1.16805	-0.306783	0.568
REEP3	11.1526	16.0199	0.52249	0.5242
SIRT1	8.49703	8.38498	-0.0191508	0.98045
HNRNPH3	45.9256	42.5974	-0.108534	0.9044
TET1	0.12816	0.204946	0.677297	0.63505
CCAR1	10.0839	15.5495	0.624809	0.4404
STOX1	2.48272	17.443	2.81266	0.0184
DDX50	18.449	17.1217	-0.107711	0.89405
DDX21	22.9654	22.7692	-0.0123793	0.9878
KIAA1279	13.1721	14.7937	0.167493	0.83145
SRGN	91.928	54.6945	-0.749109	0.3596
VPS26A	24.3292	26.8467	0.142058	0.8622
SUPV3L1	7.09595	10.0258	0.498654	0.5796
HK1	52.721	45.6091	-0.209056	0.8124
TSPAN15	61.3296	75.6495	0.302746	0.71415
C10orf35	9.40095	4.77989	-0.975828	0.41965
COL13A1	0.512642	0.352795	-0.539119	0.69085
H2AFY2	13.6341	2.38992	-2.51218	0.13435
EIF4EBP2	28.0872	53.47	0.928817	0.33755
KIAA1274	5.43111	2.56126	-1.08439	0.2752
ADAMTS14	0.0547485	0.221465	2.01619	0.2331
SGPL1	11.7892	31.8876	1.43552	0.10215
UNC5B	4.5076	4.7402	0.0725877	0.93505
SLC29A3	5.10387	13.413	1.39397	0.1425
CDH23	1.80892	0.874647	-1.04836	0.7798
CHST3	11.0735	1.83999	-2.58934	0.01
ANAPC16	32.7356	30.1647	-0.118	0.9017
DDIT4	114.025	72.1007	-0.661271	0.43485
MCU	6.38228	7.97172	0.32082	0.7148
NUDT13	0.814704	0.805011	-0.0172679	0.99
FAM149B1	6.32391	9.20878	0.542194	0.53055
SEC24C	29.8394	23.8208	-0.324993	0.69465
FUT11	4.38088	5.25293	0.261902	0.80825
CHCHD1	26.4272	32.1797	0.284128	0.75345
KIAA0913	13.6926	9.95392	-0.460062	0.60395
PLAU	10.5437	16.6617	0.660157	0.4427
VCL	52.2024	31.7449	-0.717592	0.43435
ADK	15.6379	18.6945	0.257568	0.75525
KAT6B	5.45786	14.243	1.38384	0.1129
SAMD8	4.60407	11.8186	1.36008	0.109
VDAC2	73.7437	135.818	0.881082	0.32785
ZNF503-AS2	0.768797	0.604721	-0.346333	0.9141
C10orf11	5.27295	7.8115	0.566989	0.6443
LOC100128292	0.799899	0.123638	-2.69369	0.1157
RPS24	2140.4	4893.85	1.19309	0.37975
ZMIZ1	26.2159	28.547	0.122898	0.88885
PPIF	22.3362	27.0435	0.2759	0.7318
EIF5AL1	0.728792	0.323931	-1.16982	0.4041
SFTPA1	0.551436	5.49439	3.31669	0.01545
LOC650623	0.33495	0.385078	0.201205	0.8867
LOC642361	2.52787	1.78789	-0.499661	0.7184
FAM213A	18.8799	30.3878	0.686643	0.40905
PLAC9	156.82	24.0633	-2.7042	0.0153
LOC439990	0.787831	0.429635	-0.874774	0.55325
DYDC2	0.0966226	0.270824	1.48692	0.41635
C10orf58	29.5882	121.706	2.04031	0.024
TSPAN14	23.2692	28.0157	0.267816	0.753
NRG3	0.192421	0.243374	0.338906	0.81885
GHITM	66.7155	79.2819	0.24897	0.78065
C10orf99	0.042644	3.15045	6.20707	0.227
CDHR1	0.0994362	0.344536	1.79281	0.24275
FAM190B	6.28777	4.69723	-0.420739	0.6066
LDB3	0.866439	0.325502	-1.41243	0.31565
BMPR1A	11.9265	4.61423	-1.37001	0.1236
SNCG	59.9567	13.112	-2.19303	0.03555
AGAP11,C10orf116	283.567	136.59	-1.05384	0.21875
FAM25A	0.289682	1.70466	2.55694	0.31825
FAM35A	5.41285	2.50783	-1.10995	0.26
FAM22A	1.23167	0.941435	-0.387677	0.77005
LOC439994	2.79479	1.94743	-0.52117	0.8546
FAM22D	0.335954	0.256561	-0.388962	0.78845
MINPP1	6.10127	7.27378	0.253597	0.7856
PAPSS2	7.39386	4.84785	-0.608982	0.4866
PTEN	14.0095	16.5246	0.238211	0.76955
STAMBPL1	1.78755	1.82806	0.0323235	0.9776
FAS	6.90256	2.19328	-1.65404	0.62125
IFIT2	1.52905	3.25718	1.09099	0.311
IFIT3	6.79524	8.57975	0.336412	0.7059
IFIT1	8.80081	9.26961	0.074872	0.931
IFIT5	5.94782	5.50194	-0.112422	0.89525
KIF20B	0.750974	1.2474	0.732087	0.4977
LOC643529	1.48918	0.694144	-1.10121	0.38095
RPP30	8.04868	6.76612	-0.250423	0.78905
PCGF5	13.9917	23.6053	0.754538	0.5161
HECTD2	2.7063	29.8297	3.46236	0.0031
TNKS2	9.572	10.4672	0.128981	0.8743
BTAF1	3.82786	3.63868	-0.073122	0.929
MARCH5	14.9786	14.1813	-0.0789096	0.9231
KIF11	0.584701	4.36525	2.90029	0.02165
HHEX	1.57266	3.06239	0.96145	0.45385
EXOC6	4.35655	6.87579	0.658338	0.46285
CYP26A1	0.347679	0.548414	0.657513	0.6638
CEP55	0.546057	3.65845	2.74411	0.03825
O3FAR1	0.333871	0.474884	0.508285	0.72685
SLC35G1	0.345815	0.538192	0.638119	0.6753
PLCE1	2.22092	0.59728	-1.89468	0.0876
TBC1D12	3.22119	5.56493	0.788768	0.3821
HELLS	0.32755	0.978308	1.57857	0.27045
CYP2C18	0.0240832	0.571318	4.5682	0.112
C10orf129	0.0353399	7.97014	7.81716	0.159
ENTPD1	4.41549	3.45865	-0.352364	0.6768
CCNJ	1.59912	0.769805	-1.05471	0.77305
ZNF518A	1.84648	1.82383	-0.0178028	0.98465
LCOR	1.83549	3.83681	1.06375	0.2393
C10orf12	0.662779	0.847412	0.354535	0.7744
FRAT1	2.90739	10.2937	1.82397	0.1036
PGAM1	96.5632	58.0488	-0.734207	0.38875
ZDHHC16	21.7435	34.1172	0.649914	0.4372
UBTD1	15.0269	14.5053	-0.0509678	0.9569
HOGA1	0.366886	0.366798	-0.000348664	0.998
PI4K2A	11.5146	8.01716	-0.522299	0.52795
MARVELD1	36.3677	18.7766	-0.953724	0.25205
ZFYVE27	9.83689	9.32028	-0.0778278	0.9295
GOLGA7B	0.759355	0.0715742	-3.40726	0.1186
C10orf28	3.748	3.54602	-0.0799173	0.94095
CNNM1	0.385255	0.10875	-1.82479	0.242
ENTPD7	0.795093	1.62807	1.03397	0.67815
CUTC	14.4336	8.72386	-0.726395	0.72685
DNMBP-AS1	0.504063	0.448342	-0.169004	0.79535
SCD	26.0655	46.1553	0.824352	0.3551
LINC00263	5.45349	2.2059	-1.30581	0.3353
HIF1AN	8.83987	8.62154	-0.0360786	0.963
FAM178A	2.81813	4.16087	0.562147	0.53505
SEMA4G	0.969702	0.642349	-0.594184	0.8754
C10orf2	5.23125	5.11668	-0.0319472	0.97415
LZTS2	28.8264	21.3177	-0.435339	0.5911
SFXN3	22.3122	10.208	-1.12814	0.18245
KAZALD1	2.87139	1.45773	-0.978029	0.44725
BTRC	6.74463	5.91298	-0.189855	0.81805
DPCD	16.7455	13.664	-0.293387	0.7772
HPS6	10.3518	6.93445	-0.578029	0.54085
PPRC1	13.7288	11.0473	-0.313517	0.7026
NOLC1	30.2675	35.6296	0.235307	0.78305
ELOVL3	0.327153	0.874049	1.41775	0.376
GBF1	15.7898	17.747	0.168577	0.8383
NFKB2	13.7898	15.8833	0.203908	0.8062
FBXL15	4.88904	4.87781	-0.00331729	0.99765
LOC100505761	7.08288	8.90356	0.330047	0.76255
TMEM180	1.44207	1.14315	-0.335122	0.8023
SUFU	5.77565	6.38843	0.145478	0.86625
TRIM8	48.7773	55.3545	0.182492	0.82545
SFXN2	5.99587	14.527	1.27669	0.16635
C10orf26	27.3206	17.4732	-0.644845	0.4295
AS3MT,C10orf32	15.6032	15.6026	-5.74252e-05	0.9995
CNNM2	2.54598	5.78326	1.18366	0.2523
INA	0.00541965	0.219666	5.34097	0.25395
TAF5	0.745657	1.40123	0.91011	0.7992
PDCD11	7.5621	7.94917	0.0720167	0.92665
NEURL	0.132572	0.816828	2.62325	0.11905
LOC100505839	0.129859	0.355304	1.45211	0.31805
SLK	11.7113	13.5867	0.214295	0.79325
SFR1	4.02421	4.24431	0.0768275	0.94415
GSTO1	80.4904	80.0087	-0.00865985	0.9922
GSTO2	17.0206	28.9623	0.766893	0.41525
CCDC147	0.201025	0.0763722	-1.39625	0.4028
ADD3	28.8335	12.9572	-1.15399	0.1735
MXI1	22.7664	11.5883	-0.974231	0.2477
DUSP5	20.5668	10.3601	-0.989281	0.2646
SMC3	13.2535	17.0349	0.362118	0.6557
PDCD4	55.7176	123.873	1.15265	0.2913
SHOC2	10.9829	20.4076	0.89384	0.27825
ADRA2A	9.77549	5.32948	-0.875175	0.3673
ACSL5	12.6489	5.31859	-1.2499	0.15265
VTI1A	3.52304	3.31321	-0.0885898	0.92675
LOC143188	0.306174	0.140552	-1.12325	0.4821
TCF7L2	16.0282	12.1818	-0.395882	0.6345
CASP7	11.9642	13.8159	0.207607	0.80525
C10orf81	36.4906	28.3224	-0.365583	0.66635
NHLRC2	1.95531	4.86541	1.31516	0.156
ADRB1	0.365552	28.3741	6.27835	0.0034
VWA2	4.39896	4.89907	0.155348	0.8792
FAM160B1	3.48054	4.34733	0.320819	0.71755
TRUB1	5.27061	8.24118	0.644881	0.46965
ATRNL1	0.673906	0.0120482	-5.80566	0.08685
ENO4	0.295594	0.0507023	-2.5435	0.1904
SLC18A2	3.03416	1.75492	-0.789892	0.4665
EMX2	0.678432	0.344697	-0.976877	0.6919
CASC2	0.698747	1.32779	0.926181	0.4754
NANOS1	4.13288	2.10282	-0.97482	0.33405
FAM45A	3.49185	2.66206	-0.391449	0.71715
GRK5	12.9567	6.56996	-0.979747	0.27465
BAG3	51.404	47.484	-0.114439	0.89155
INPP5F	5.69866	5.92116	0.0552564	0.9554
SEC23IP	6.43969	9.30897	0.531631	0.51
PPAPDC1A	0.151037	0.559748	1.88988	0.3267
WDR11	11.6381	8.61669	-0.433651	0.59135
TACC2	11.3888	14.9656	0.394031	0.662
PLEKHA1	8.73897	9.36738	0.100183	0.9049
HTRA1	174.789	85.5472	-1.03082	0.2553
DMBT1	0.10293	0.435443	2.08083	0.1555
PSTK	1.87567	0.625557	-1.58419	0.2792
ACADSB	16.0923	13.9257	-0.208626	0.8049
BUB3	30.5715	48.0422	0.652116	0.4503
LHPP	19.5606	20.6225	0.0762683	0.9267
FAM175B	6.97346	8.82712	0.340068	0.70075
ZRANB1	11.6613	11.7305	0.00852915	0.989
C10orf137	1.25928	1.90043	0.593729	0.5896
BCCIP	31.8957	51.8624	0.701328	0.5532
FANK1	5.13508	2.89379	-0.827428	0.49425
DOCK1	16.2	13.2885	-0.28582	0.7334
PTPRE	4.41498	2.77856	-0.668068	0.46435
MGMT	52.6759	64.8012	0.298877	0.7113
GLRX3	20.6248	31.8284	0.625934	0.45655
PPP2R2D	16.942	13.8174	-0.29412	0.7312
JAKMIP3	0.392394	0.373718	-0.0703533	0.96075
DPYSL4	1.97957	0.489931	-2.01454	0.16605
LRRC27	4.65977	5.06227	0.119526	0.9163
PWWP2B	8.47266	14.4197	0.767153	0.4157
C10orf91	0.37059	0.270173	-0.455941	0.82085
INPP5A	12.2827	10.8071	-0.18466	0.83005
KNDC1	0.606742	0.0525437	-3.52949	0.05755
VENTX	0.794381	0.30158	-1.39729	0.3683
ZNF511	21.7035	24.7278	0.188208	0.9263
PAOX	4.31352	4.44217	0.0423996	0.97045
MTG1	14.3576	13.4985	-0.0890126	0.9231
LOC619207	0.131229	0.312744	1.25289	0.43195
CYP2E1	0.299184	1.22294	2.03125	0.2098
TUBB8	0.0943004	0.463294	2.29659	0.26195
DIP2C	5.44246	5.46724	0.00655312	0.99355
LARP4B	8.86446	12.8444	0.535038	0.51495
IDI2	2.53599	2.43228	-0.0602431	0.9819
IDI1	21.1751	16.1617	-0.389788	0.6544
PITRM1	16.0898	12.8724	-0.321874	0.69705
KLF6	98.7606	46.3173	-1.09239	0.26525
AKR1C2	4.39866	12.5025	1.50708	0.1144
TUBAL3	0.351718	0.22486	-0.645393	0.6872
CALML5	7.56419	4.64415	-0.703771	0.59795
ASB13	20.256	51.6481	1.35036	0.1085
GDI2	100.881	155.158	0.621078	0.51535
ANKRD16	4.06692	9.82056	1.27187	0.24255
IL15RA	9.57539	4.03537	-1.24663	0.2508
IL2RA	0.851612	0.372854	-1.19158	0.39255
PRKCQ	0.464005	0.141263	-1.71576	0.2626
SFMBT2	2.37306	0.885719	-1.42183	0.16995
ITIH5	19.7345	10.2614	-0.943495	0.27195
KIN	2.72765	2.75198	0.0128115	0.99075
FLJ45983	6.00806	22.5742	1.9097	0.06745
SFTA1P	0.337717	0.327759	-0.0431789	0.95665
USP6NL	5.45168	3.70123	-0.558697	0.5353
LOC219731	0.222687	0.0570652	-1.96433	0.6592
UPF2	5.05019	6.88177	0.446443	0.5848
NUDT5	20.3082	29.5845	0.542778	0.71555
CCDC3	19.0297	18.4029	-0.0483221	0.95325
PHYH	17.9661	20.5386	0.193064	0.8162
SEPHS1	20.8459	21.6822	0.0567462	0.9435
BEND7	3.39166	6.24675	0.881115	0.40745
FRMD4A	5.37939	20.3316	1.91821	0.02915
FAM107B	34.1828	93.1157	1.44575	0.132
CDNF	1.69233	1.01976	-0.730778	0.6129
DCLRE1C	1.63142	2.26342	0.472378	0.65205
ACBD7	0.762008	2.49526	1.71131	0.1645
NMT2	4.85034	2.31109	-1.06952	0.2504
