gene	value_1	value_2	log2(fold_change)	p_value
ARHGEF11	9.46811	22.8103	1.26854	0.2461
ETV3L	0.215725	0.0527887	-2.03089	0.34375
ETV3	8.60838	10.5387	0.291877	0.79775
FCRL5	0.290209	2.52876	3.12326	0.049
FCRL3	0.144395	0.41997	1.54026	0.3982
FCRL2	0.159493	1.06774	2.74299	0.13985
AIM2	0.44857	7.70104	4.10165	0.02305
LOC100131825	1.60316	0.13345	-3.58654	0.2131
C1orf204,VSIG8	2.80267	7.14045	1.34921	0.482
CCDC19	0.399551	2.11996	2.40758	0.1608
TAGLN2	252.092	3022.99	3.58395	0.0602
IGSF9	4.60788	19.7613	2.1005	0.07145
SLAMF9	0.485611	1.18858	1.29136	0.4696
PIGM	5.64691	11.1901	0.986689	0.3684
KCNJ10	0.0257316	0.251134	3.28684	0.13565
IGSF8	25.6831	81.5493	1.66685	0.1215
DCAF8	32.7967	35.5393	0.115867	0.91405
PEX19	35.3668	39.0803	0.144043	0.8938
COPA	37.8968	166.767	2.13769	0.22935
SLAMF6	1.55839	3.36973	1.11257	0.43055
CD84	1.82736	2.4777	0.439245	0.6983
SLAMF1	1.13611	1.33771	0.235665	0.8853
CD48	14.4571	16.5105	0.191607	0.8698
CD244	0.729088	0.397842	-0.873898	0.59795
ITLN1	0.310822	0.0497993	-2.64189	0.27285
F11R	36.2098	162.871	2.16928	0.09155
TSTD1	85.2548	214.116	1.32854	0.2192
USF1	22.2546	59.1769	1.41093	0.1808
ARHGAP30	7.46086	8.35787	0.163793	0.87195
PVRL4	18.0059	43.3497	1.26755	0.23035
PFDN2	34.6895	306.038	3.14114	0.13635
DEDD	16.8395	57.4736	1.77105	0.33695
B4GALT3	18.0644	64.7119	1.84088	0.0888
ADAMTS4	0.793745	39.7541	5.64629	0.00225
NR1I3	0.686719	2.27007	1.72494	0.73145
MPZ	1.4337	0.309083	-2.21368	0.22325
C1orf192	1.70127	1.84401	0.116234	0.4232
FCGR3A	15.6111	66.9634	2.1008	0.05925
OLFML2B	6.53033	15.6429	1.26028	0.257
SH2D1B	0.145601	0.18894	0.375906	0.84085
C1orf110	0.154951	0.508691	1.71498	0.3644
RGS5	32.6814	3.67499	-3.15266	0.0094
RXRG	0.976924	0.0458082	-4.41457	0.04335
ALDH9A1	55.9092	58.1685	0.0571541	0.9579
TMCO1	18.1678	33.3279	0.875346	0.4097
FAM78B	1.13197	0.728914	-0.635018	0.71705
TADA1	6.87102	8.83842	0.363264	0.76005
ILDR2	0.121186	0.268582	1.14814	0.5105
GPA33	0.0823638	0.343216	2.05904	0.2959
CD247	5.78973	4.06349	-0.510779	0.70715
CREG1	78.9289	67.8654	-0.217877	0.8398
BRP44	16.4295	45.6035	1.47286	0.4191
GPR161	2.00312	7.93207	1.98545	0.14575
ANKRD36BP1	3.0529	4.69275	0.620251	0.63825
XCL2	1.57245	2.48578	0.660682	0.70825
DPT	103.301	19.5851	-2.39902	0.0337
NME7	14.1899	20.3445	0.519776	0.9146
SLC19A2	9.80665	6.34645	-0.62781	0.5795
F5	0.0800834	0.217261	1.43985	0.40345
SELP	5.84096	0.483238	-3.5954	0.03075
SELL	2.77758	5.11702	0.881473	0.5094
SELE	0.864156	0.728727	-0.245914	0.87105
METTL18	6.88623	7.18207	0.0606863	0.9628
SCYL3	7.3007	6.49982	-0.167636	0.9005
KIFAP3	12.6921	27.6084	1.12117	0.28565
VAMP4	7.05327	6.26588	-0.170774	0.87915
DNM3OS	1.07982	0.401381	-1.42774	0.56385
PIGC	18.692	39.0874	1.06428	0.3172
TNFSF4	0.259707	1.00433	1.95127	0.25535
ANKRD45	0.196184	0.104619	-0.907065	0.61735
CENPL	1.41585	8.57395	2.5983	0.06795
GAS5	199.254	89.6154	-1.15279	0.2643
RC3H1	5.42444	3.52345	-0.622485	0.55185
MRPS14	14.3786	12.5766	-0.193177	0.8575
KIAA0040	16.032	13.7487	-0.221657	0.82715
RFWD2	14.6192	16.2788	0.155134	0.8799
ASTN1	0.614793	0.0517342	-3.57091	0.0506
SEC16B	2.64151	0.759163	-1.79888	0.21545
LOC730102	9.68525	4.90544	-0.981407	0.3926
LOC100302401	0.567291	0.450567	-0.332347	0.62075
ANGPTL1	3.77142	0.238752	-3.98152	0.33425
ABL2	3.78929	7.08493	0.902825	0.39675
TOR1AIP2	7.97702	12.8458	0.687371	0.50715
LOC100527964	1.63427	1.06512	-0.617622	0.69745
ACBD6	20.2852	53.7045	1.40462	0.18665
STX6	9.53674	21.8807	1.19809	0.2553
GLUL	181.917	156.49	-0.217215	0.86415
RNASEL	4.71639	3.09222	-0.60904	0.60065
RGS16	7.08125	21.0643	1.57272	0.16765
NMNAT2	2.20373	0.237792	-3.21217	0.0461
NCF2	4.16654	15.351	1.88141	0.11315
ARPC5	66.1983	188.961	1.51322	0.17955
GLT25D2	0.742408	0.397561	-0.901034	0.5764
EDEM3	9.30399	8.09926	-0.200059	0.8469
FAM129A	35.5519	8.62767	-2.04288	0.06935
TRMT1L	5.37358	4.42606	-0.279861	0.82475
IVNS1ABP	22.0403	27.3182	0.30972	0.7658
TPR	13.6368	17.4716	0.357505	0.78105
PTGS2	2.17323	3.3421	0.620915	0.62425
UCHL5	7.04774	21.209	1.58944	0.2633
GLRX2	6.53745	18.9491	1.53533	0.2774
B3GALT2	0.279406	0.0928969	-1.58866	0.4444
KCNT2	0.276996	0.0422717	-2.7121	0.15435
ASPM	0.195595	5.5169	4.81792	0.00575
ZBTB41	4.66137	2.44112	-0.93321	0.40185
DENND1B	4.76798	3.00741	-0.664855	0.5533
C1orf98	0.65556	0.0357508	-4.19668	0.20975
ZNF281	6.92419	4.47092	-0.631074	0.58305
KIF14	0.102382	2.62864	4.68228	0.01405
DDX59	9.03329	9.89981	0.132149	0.9079
KIF21B	1.4359	0.889973	-0.690122	0.5881
TMEM9	48.615	63.0485	0.375059	0.7173
TNNT2	0.502029	0.0457912	-3.45463	0.08255
LAD1	9.90511	17.6885	0.836568	0.4365
TNNI1	0.366956	0.0795788	-2.20515	0.2266
PHLDA3	35.1385	31.6358	-0.151494	0.88535
CSRP1	351.472	180.765	-0.959298	0.4332
LMOD1	35.2228	5.35797	-2.71675	0.01745
ARL8A	27.5994	36.7428	0.412825	0.696
PTPN7	2.16595	5.43444	1.32713	0.2996
UBE2T	1.9776	36.935	4.22317	0.0147
KDM5B	13.8919	17.3642	0.321875	0.75725
RABIF	3.45751	7.29439	1.07705	0.3799
KLHL12	12.2592	9.85112	-0.315501	0.771
ADIPOR1	50.2162	62.4346	0.314192	0.7592
CYB5R1	49.1344	31.7761	-0.628791	0.53645
CHI3L1	36.1549	28.6849	-0.3339	0.7425
CHIT1	1.6304	0.851734	-0.936754	0.5516
FMOD	56.8577	13.6845	-2.05481	0.06685
ETNK2	7.82133	3.80155	-1.04083	0.4135
KISS1	0.0948609	0.411447	2.11682	0.38645
GOLT1A	6.42524	3.85813	-0.735847	0.64415
PLEKHA6	15.2997	2.44661	-2.64464	0.0227
PPP1R15B	15.1832	11.9254	-0.348437	0.7359
PIK3C2B	7.53289	2.5823	-1.54455	0.16195
LRRN2	2.72414	1.9574	-0.476863	0.7278
TMEM81	1.48889	1.63846	0.138105	0.9332
RBBP5	7.37014	7.26057	-0.0216085	0.9844
DSTYK	6.09147	3.88727	-0.648034	0.53825
NUAK2	1.6753	2.01282	0.264798	0.85265
KLHDC8A	0.238576	0.303764	0.348501	0.8435
LEMD1	0.64808	2.78948	2.10575	0.3155
LOC284578	0.667916	0.0788584	-3.08233	0.14795
ELK4	7.66401	4.67997	-0.7116	0.4982
SLC45A3	1.94726	4.92809	1.33958	0.3279
NUCKS1	68.4023	84.1774	0.299387	0.8065
RAB7L1	12.1187	9.60897	-0.334776	0.75545
SLC41A1	8.00756	5.93909	-0.43112	0.68835
SLC26A9	0.0391251	0.659189	4.07453	0.05705
C1orf186	0.85243	0.30862	-1.46575	0.41595
EIF2D	28.5817	17.3561	-0.719646	0.495
IL10	0.472971	0.758629	0.681641	0.69495
FAIM3	2.8717	3.19511	0.153961	0.90595
PIGR	68.8835	0.297163	-7.85676	0.0017
C1orf116	7.59627	3.4256	-1.14893	0.29735
YOD1	3.10516	2.08787	-0.572636	0.63915
CD34	71.3466	11.4624	-2.63794	0.0191
PLXNA2	2.12029	2.15248	0.0217358	0.98335
LAMB3	42.5305	30.0013	-0.503471	0.63595
C1orf74	2.71634	2.88775	0.0882811	0.9699
IRF6	33.688	17.141	-0.974781	0.35805
C1orf133	4.90842	4.09155	-0.262613	0.9366
SLC30A1	9.04916	10.3154	0.18895	0.8739
NEK2	0.628062	26.9977	5.42579	0.00515
LPGAT1	12.6993	14.6792	0.209028	0.8369
INTS7	4.70028	16.1928	1.78453	0.1502
TMEM206	2.58603	6.26365	1.27626	0.36005
BATF3	1.65591	4.7498	1.52025	0.3629
NSL1	1.88447	1.63863	-0.201673	0.8512
FLVCR1-AS1	2.61172	3.53662	0.437369	0.784
ANGEL2	6.97672	5.24823	-0.410717	0.7077
PTPN14	11.5135	7.17154	-0.682967	0.51555
ESRRG	1.90206	0.144016	-3.72326	0.01015
GPATCH2	4.2811	6.51916	0.606704	0.6161
LOC643723	0.451187	0.104303	-2.11294	0.2952
EPRS	20.1667	92.6733	2.20018	0.24085
BPNT1	10.7431	28.2671	1.39571	0.79825
RAB3GAP2	7.59544	10.534	0.471846	0.6402
AURKAPS1	0.146011	0.431735	1.56407	0.3004
DUSP10	3.36268	10.2669	1.61031	0.19405
HHIPL2	0.0891348	2.80309	4.97488	0.03845
TAF1A	2.5819	4.04884	0.649073	0.6471
AIDA	30.766	80.9047	1.39488	0.20825
TLR5	4.91322	7.41821	0.594402	0.5991
SUSD4	6.27391	34.8205	2.4725	0.05365
CAPN8	4.02697	0.128633	-4.96836	0.02765
TP53BP2	10.201	31.184	1.61209	0.1326
NVL	6.15549	14.7272	1.25854	0.24935
WDR26	17.0981	25.4463	0.573619	0.5892
LBR	13.0927	36.8923	1.49456	0.15835
ENAH	11.4832	60.556	2.39874	0.064
TMEM63A	20.683	15.7065	-0.397087	0.8521
PYCR2	30.3982	52.7908	0.7963	0.44425
LEFTY2	0.420743	1.52138	1.85437	0.2746
C1orf55	8.33474	12.454	0.579397	0.5847
ACBD3	17.6633	33.4126	0.919635	0.37815
LIN9	1.76606	9.14668	2.37271	0.0768
PARP1	29.3374	105.984	1.85304	0.1205
ITPKB	11.1952	13.908	0.31303	0.7573
CDC42BPA	7.57053	9.81077	0.373971	0.7218
JMJD4	9.32593	23.7054	1.3459	0.43755
WNT9A	1.42488	4.95421	1.79782	0.2854
C1orf35	11.0241	43.7068	1.98719	0.10415
MRPL55	28.6468	85.7576	1.58189	0.17215
TRIM11	8.6363	30.8387	1.83626	0.10305
TRIM17	2.19036	6.84807	1.64453	0.2272
HIST3H2A	4.35355	47.6036	3.45081	0.04655
C1orf96	3.57741	9.45335	1.40191	0.2124
ACTA1	0.231992	10.7386	5.53259	0.0256
NUP133	15.993	28.5398	0.835538	0.42185
ABCB10	6.3724	11.0387	0.792663	0.4763
TAF5L	10.5371	22.6687	1.10523	0.29455
PGBD5	1.62887	7.27361	2.1588	0.11915
AGT	1.76905	4.62973	1.38795	0.329
C1orf198	27.6951	89.7973	1.69704	0.12635
TTC13	3.29479	11.8766	1.84986	0.11785
FAM89A	13.3904	11.9915	-0.159185	0.9031
C1orf131	5.71285	17.1563	1.58646	0.5762
EXOC8	5.84672	5.28533	-0.145634	0.89205
EGLN1	11.1878	18.9089	0.757133	0.4643
LOC100287814	0.0588954	1.42091	4.59251	0.21685
SIPA1L2	6.72891	14.2639	1.08392	0.3025
PCNXL2	2.42215	4.12696	0.76879	0.49715
TARBP1	8.31405	14.1194	0.764056	0.47065
LOC100506795	0.615515	0.508311	-0.276084	0.8745
IRF2BP2	59.0103	92.7591	0.652521	0.56565
TOMM20	86.1156	114.057	0.405408	0.7225
SNORA14B	2.15817	8.29282	1.94205	0.0025
RBM34	14.2699	40.1258	1.49156	0.16465
ARID4B	9.74534	8.95617	-0.12183	0.9053
B3GALNT2	6.60646	17.1665	1.37765	0.2819
GNG4	0.436039	0.570392	0.387496	0.8044
LYST	4.35555	3.26998	-0.413574	0.68515
NID1	20.0429	23.7263	0.243393	0.8119
ERO1LB	5.09613	1.07951	-2.23903	0.10165
HEATR1	9.81252	17.0327	0.795613	0.5606
LOC339535	0.114267	2.37391	4.37678	0.0774
GREM2	2.11388	0.383338	-2.4632	0.1343
RGS7	0.0755739	0.169555	1.1658	0.53465
FH	24.5488	95.1145	1.95401	0.07675
OPN3	8.29682	43.2638	2.38253	0.1501
CHML	2.98539	7.50799	1.33051	0.4456
MAP1LC3C	1.03878	0.329846	-1.65503	0.37815
PLD5	0.416715	0.401556	-0.0534612	0.97305
LOC731275	3.01767	1.41498	-1.09266	0.4311
CEP170	4.59227	4.73717	0.0448168	0.96345
AKT3	11.9745	4.38889	-1.44804	0.2793
ADSS	22.0378	48.7406	1.14514	0.28115
HNRNPU-AS1	18.7082	18.7918	0.00643207	0.9949
HNRNPU	59.1816	126.645	1.09757	0.39155
SMYD3	11.498	30.6584	1.41489	0.20305
TFB2M	8.05297	17.9043	1.15271	0.32805
AHCTF1	8.37447	17.399	1.05493	0.3212
ZNF670,ZNF695	1.96565	8.21686	2.06358	0.1282
ZNF669	4.03351	5.85643	0.537985	0.6862
C1orf229	1.01974	1.79082	0.812415	0.63815
ZNF124	2.35591	4.81407	1.03097	0.4686
ZNF496	7.41275	12.0721	0.70359	0.54155
OR2C3	0.0444069	0.206347	2.21622	0.2827
SH3BP5L	12.6547	26.0128	1.03955	0.32935
ZNF692	10.8432	10.394	-0.0610402	0.95995
ZMYND11	35.3707	47.7686	0.43351	0.6835
C10orf108	0.253142	0.0155876	-4.02148	0.24635
GTPBP4	12.9583	79.2569	2.61266	0.02335
IDI2-AS1	0.436363	0.775457	0.829519	0.36625
WDR37	7.3766	9.58413	0.377691	0.71945
PFKP	15.4699	152.704	3.30321	0.00755
LOC100507034	1.1191	2.12263	0.923516	0.82535
AKR1E2	0.651477	3.56577	2.45243	0.14565
AKR1C1	18.1343	16.5037	-0.135937	0.9027
AKR1C3	42.867	15.3881	-1.47805	0.1777
NET1	35.9233	83.1209	1.21029	0.27655
CALML3	16.9761	20.1919	0.250267	0.8312
FAM208B	6.91613	16.8133	1.28156	0.22925
FBXO18	20.4589	38.6168	0.916496	0.382
RBM17	19.0518	72.9755	1.93748	0.07825
PFKFB3	53.1583	23.6672	-1.16741	0.27915
LOC399715	0.248431	0.0466849	-2.41182	0.24505
LOC439949	1.08336	0.271686	-1.9955	0.25985
LOC100507127	0.16462	0.0864203	-0.9297	0.62305
ITIH2	2.23235	0.0100196	-7.79959	0.19125
ATP5C1	84.0612	325.818	1.95455	0.0909
TAF3	4.03217	8.26325	1.03515	0.3777
GATA3	146.307	61.0502	-1.26093	0.27395
CELF2	10.9444	3.21764	-1.76612	0.10635
ECHDC3	16.4045	32.5208	0.987274	0.3722
C10orf47	2.98648	6.46754	1.11477	0.40265
DHTKD1	7.19542	31.6624	2.13762	0.0564
SEC61A2	2.61127	7.24257	1.47175	0.77235
CDC123	25.8721	117.096	2.17823	0.1687
CAMK1D	3.9995	7.37109	0.882059	0.4963
LOC283070	6.3821	5.45936	-0.225301	0.85345
OPTN	27.0613	85.7162	1.66334	0.14185
MCM10	0.180755	9.4386	5.70646	0.00635
PRPF18	11.0502	25.4807	1.20533	0.2778
HSPA14	6.0724	42.8916	2.82036	0.02455
SUV39H2	2.18069	10.4764	2.26429	0.07955
MEIG1	0.107757	0.239325	1.15119	0.60295
OLAH	0.14233	0.385277	1.43666	0.43555
RPP38	11.7711	33.4337	1.50605	0.189
PTER	7.60497	13.5958	0.838146	0.4379
VIM	866.399	1416.11	0.708828	0.68525
LOC100128098	0.39967	30.2225	6.24067	0.1712
STAM	5.56814	13.3013	1.2563	0.2527
MRC1	0.224621	0.0272366	-3.04388	0.1476
SLC39A12	0.0103563	0.209952	4.34147	0.19635
CACNB2	0.799313	0.287409	-1.47566	0.35425
ARL5B	3.38165	6.62121	0.969368	0.42935
PLXDC2	12.9586	71.1328	2.4566	0.0323
LOC100128511	1.22639	1.06056	-0.209596	0.1911
MLLT10	9.75291	16.2492	0.736465	0.55555
LOC100130992	0.861558	0.303105	-1.50713	0.3558
BMI1,COMMD3,COMMD3-BMI1	59.1908	81.4251	0.460102	0.69345
SPAG6	0.372543	0.129842	-1.52065	0.3847
MSRB2	10.0196	24.718	1.30274	0.2404
OTUD1	14.627	5.09457	-1.5216	0.2096
KIAA1217	33.6577	8.47236	-1.9901	0.07395
PRINS	0.796954	0.138956	-2.51986	0.2444
THNSL1	2.81638	2.13115	-0.402211	0.7577
GPR158	0.0232048	0.619655	4.73897	0.04505
APBB1IP	11.0765	7.98666	-0.471839	0.67465
PDSS1	1.62417	4.76155	1.55173	0.73245
MASTL	3.4654	8.29383	1.25901	0.2871
RAB18	19.5249	13.5528	-0.526731	0.6083
WAC	33.9072	25.955	-0.385577	0.7198
BAMBI	53.9058	17.2431	-1.64442	0.13665
LOC387647	7.01939	9.66002	0.460681	0.69905
MAP3K8	5.36396	6.20096	0.209191	0.8578
ZEB1	6.94166	3.09893	-1.16351	0.2881
C10orf68,CCDC7	0.404402	0.183467	-1.14027	0.54645
CREM	7.2813	14.9905	1.04178	0.3968
CCNY	22.4892	28.2959	0.331365	0.74925
ANKRD30A	9.08188	0.00990881	-9.84006	0.1497
ZNF33A	12.7083	4.4103	-1.52683	0.1553
ZNF37A	4.09778	1.88934	-1.11696	0.32075
HSD17B7P2	0.694206	0.194445	-1.836	0.33445
LOC399744	1.93613	0.939137	-1.04377	0.4723
LOC84856	0.570514	0.748187	0.391137	0.82315
BMS1	6.53469	8.94649	0.453203	0.65675
RET	0.537207	0.284105	-0.919052	0.5938
CSGALNACT2	7.19023	9.36392	0.381074	0.72705
ZNF487P	1.15645	0.506524	-1.191	0.48895
ZNF485	1.32019	1.61531	0.291066	0.8521
LOC100506835	0.257987	0.0382913	-2.75221	0.2397
RASSF4	12.7501	15.1377	0.24764	0.93145
ZNF22	27.8217	18.7086	-0.572511	0.5921
ALOX5	15.5859	10.5003	-0.569813	0.59865
FAM21C	6.54272	3.27843	-0.996886	0.3801
GPRIN2	4.77025	14.6713	1.62086	0.2087
PPYR1	0.512424	0.213513	-1.26302	0.49645
FAM35B2	0.177234	0.0113219	-3.96847	0.2182
ANTXRL	0.0958177	0.753343	2.97494	0.1503
ANXA8L2	1.08184	8.74225	3.01452	0.05355
FAM21B	0.838691	0.518249	-0.694495	0.6587
CTSL1P2	0.39512	0.0539381	-2.87291	0.248
ANXA8	0.0141991	0.206399	3.86157	0.21595
ZNF488	0.283129	0.462333	0.707472	0.68675
MAPK8	11.6861	8.94215	-0.386101	0.7422
WDFY4	1.31335	1.03431	-0.344586	0.78145
MSMB	0.599139	0.700636	0.225775	0.89335
NCOA4	72.011	52.2527	-0.462713	0.67265
AGAP6	2.59463	0.906918	-1.51649	0.3225
FAM21A,FAM21B	0.868199	0.418792	-1.05179	0.49095
ASAH2B	0.150225	0.304133	1.01758	0.60805
PRKG1	1.69886	0.479806	-1.82404	0.60055
DKK1	0.880731	1.92716	1.1297	0.50145
CISD1	5.51254	10.1851	0.885671	0.4628
UBE2D1	6.35452	6.99261	0.138048	0.9116
TFAM	15.0272	12.1346	-0.308446	0.77775
BICC1	3.88627	3.21432	-0.273871	0.82515
PHYHIPL	0.203974	1.36346	2.74082	0.38905
CDK1	1.97878	43.037	4.4429	0.0048
C10orf107	0.572489	0.336857	-0.765112	0.6698
ARID5B	20.0553	9.86969	-1.02291	0.3422
ZNF365	0.546362	0.779842	0.513324	0.73915
ADO	9.72072	7.11457	-0.450287	0.68655
NRBF2	11.0065	17.4598	0.665674	0.54675
LOC84989	0.723287	1.12869	0.642008	0.41015
REEP3	14.8963	13.0078	-0.195584	0.8462
SIRT1	11.3019	5.44827	-1.0527	0.33445
HNRNPH3	48.8583	53.3936	0.128063	0.90845
TET1	0.480543	0.522453	0.120635	0.937
CCAR1	13.0392	17.2503	0.403764	0.68985
STOX1	3.61053	0.509623	-2.82471	0.06155
DDX50	18.3402	18.5807	0.0187935	0.98465
DDX21	14.3683	27.7018	0.947093	0.36715
KIAA1279	12.0612	15.1524	0.329178	0.76425
SRGN	43.4396	82.8786	0.931987	0.37305
VPS26A	26.8657	33.1683	0.304043	0.7735
SUPV3L1	9.67561	12.5945	0.380374	0.73145
HK1	34.0658	65.4186	0.941375	0.38725
TSPAN15	44.6632	51.7949	0.213722	0.83345
C10orf35	8.21715	18.6175	1.17995	0.36775
COL13A1	0.537745	3.00739	2.48352	0.1028
H2AFY2	9.4546	22.5999	1.25723	0.42095
EIF4EBP2	35.3855	24.9851	-0.502091	0.6522
KIAA1274	4.82563	2.48051	-0.96008	0.4408
ADAMTS14	0.0548984	0.905578	4.044	0.04045
SGPL1	14.9224	20.1883	0.43604	0.66655
UNC5B	3.57732	7.67171	1.10067	0.3199
SLC29A3	5.43733	7.29402	0.423816	0.7273
CDH23	2.62149	0.775525	-1.75714	0.6361
CHST3	6.84316	7.17447	0.0682093	0.9484
ANAPC16	37.5578	26.4596	-0.505323	0.66675
DDIT4	37.4581	240.272	2.68132	0.02205
MCU	6.84793	10.7013	0.644044	0.55985
NUDT13	1.51	0.44833	-1.75191	0.305
FAM149B1	7.28897	4.43429	-0.717013	0.5318
C10orf103	0.222438	0.0146981	-3.9197	0.21525
SEC24C	29.4447	28.1139	-0.0667256	0.94925
FUT11	6.23007	6.07325	-0.0367806	0.97705
CHCHD1	23.9233	40.7522	0.768464	0.50415
KIAA0913	11.5415	6.75489	-0.772821	0.4827
PLAU	12.0821	89.7074	2.89235	0.0142
VCL	41.8172	67.1312	0.682886	0.55815
ADK	19.1383	38.9561	1.02539	0.33135
KAT6B	8.96064	2.3301	-1.94321	0.0817
SAMD8	6.89576	3.12147	-1.14348	0.2915
VDAC2	65.4444	98.3898	0.588239	0.5869
ZNF503-AS1	0.312798	0.0355547	-3.13712	0.0882
ZNF503-AS2	1.46041	1.78339	0.288246	0.9347
C10orf11	8.18358	8.34156	0.0275842	0.98395
LOC100128292	0.391217	0.275998	-0.503312	0.76655
RPS24	1609.68	1164.24	-0.467382	0.7261
ZMIZ1	23.5619	15.6114	-0.59386	0.5734
PPIF	19.4762	33.7895	0.79486	0.44925
EIF5AL1	0.719101	1.67818	1.22263	0.4192
SFTPA1	0.277892	1.33489	2.26412	0.17845
LOC650623	0.947828	0.31728	-1.57887	0.3215
LOC642361	2.07253	1.46853	-0.497019	0.7727
LOC100288974,MBL1P	0.237936	0.08685	-1.45398	0.4275
FAM213A	26.5476	18.2935	-0.537253	0.6192
PLAC9	31.1415	2.48895	-3.64523	0.03965
LOC439990	0.221647	1.73265	2.96664	0.1071
C10orf58	59.3755	59.9016	0.0127281	0.9898
TSPAN14	24.2845	16.6784	-0.542052	0.6062
NRG3	0.289831	0.0427947	-2.75971	0.1633
GHITM	70.0013	56.7823	-0.301941	0.77735
C10orf99	0.0976542	0.531695	2.44484	0.29125
CDHR1	0.294208	0.0767324	-1.93893	0.27235
RGR	0.0502995	0.819731	4.02653	0.0996
FAM190B	9.41828	6.29804	-0.580559	0.56515
LDB3	1.17442	0.137744	-3.09189	0.0573
BMPR1A	14.311	7.96644	-0.845116	0.42775
SNCG	56.6678	2.78074	-4.34899	0.01195
AGAP11,C10orf116	310.856	33.3892	-3.2188	0.0088
FAM25A	0.278889	0.754291	1.43543	0.529
FAM35A	7.65806	4.33557	-0.820756	0.46815
FAM22A	2.12867	0.651074	-1.70906	0.2775
LOC439994	2.15455	2.43297	0.17533	0.9508
FAM22D	0.96995	0.139915	-2.79336	0.10795
MINPP1	6.55132	4.17957	-0.648432	0.59295
PAPSS2	4.94955	3.62282	-0.450184	0.70165
PTEN	19.0515	7.05033	-1.43414	0.18005
STAMBPL1	2.49349	2.15411	-0.211078	0.8869
FAS	7.67536	9.82835	0.356715	0.6695
IFIT2	11.6674	12.2976	0.0759008	0.94165
IFIT3	40.7086	43.1914	0.0854101	0.9335
IFIT1	60.6469	46.1861	-0.392976	0.70585
IFIT5	12.2559	8.53197	-0.522524	0.624
KIF20B	1.78199	2.78609	0.644757	0.58415
LOC643529	2.14949	0.41572	-2.37031	0.13995
RPP30	8.38153	7.94613	-0.0769608	0.9491
PCGF5	16.654	12.2684	-0.440925	0.73235
HECTD2	4.48944	1.70111	-1.40006	0.3141
TNKS2	16.394	6.82768	-1.2637	0.23505
BTAF1	9.942	4.02423	-1.30482	0.2217
MARCH5	14.7466	9.18601	-0.682873	0.5212
KIF11	1.00611	15.9948	3.99073	0.00605
HHEX	7.45567	2.24188	-1.73363	0.2297
EXOC6	5.27749	3.98498	-0.405278	0.73015
CYP26A1	0.597421	0.0784688	-2.92856	0.1528
CEP55	0.604043	29.4944	5.60964	0.0033
O3FAR1	1.26741	0.83683	-0.598882	0.6879
SLC35G1	0.53493	0.955287	0.836583	0.6278
PLCE1	1.47435	1.62341	0.138947	0.91115
TBC1D12	4.08132	3.28599	-0.312707	0.78975
HELLS	0.515268	3.63257	2.8176	0.0757
ENTPD1	4.25752	4.27385	0.00552305	0.99595
CC2D2B	0.241199	0.0670003	-1.84798	0.2454
CCNJ	2.93669	3.65754	0.31668	0.91455
ZNF518A	4.85841	2.9603	-0.714742	0.5023
LCOR	3.42916	1.59514	-1.10417	0.3464
C10orf12	0.752261	0.772131	0.0376113	0.9781
FRAT1	4.97014	1.44967	-1.77756	0.2442
PGAM1	72.8148	209.501	1.52466	0.17945
ZDHHC16	13.6242	21.1343	0.633417	0.5688
UBTD1	7.365	14.3197	0.959239	0.4408
ANKRD2	0.0842771	0.626515	2.89414	0.16495
HOGA1	0.785752	0.133851	-2.55344	0.1793
PI4K2A	9.38712	11.6567	0.312399	0.7619
MARVELD1	25.8936	29.1985	0.173302	0.8652
ZFYVE27	10.2838	5.9286	-0.794613	0.4873
GOLGA7B	0.89916	1.10543	0.297952	0.8544
C10orf28	6.70266	5.40456	-0.310556	0.79555
CNNM1	0.319555	0.319348	-0.000931309	0.99615
ENTPD7	1.16002	2.67574	1.20579	0.64875
CUTC	13.5023	12.3746	-0.125826	0.957
ABCC2	0.192227	0.283607	0.561084	0.7473
DNMBP-AS1	0.48937	0.0622745	-2.97421	0.479
SCD	42.2369	123.607	1.54919	0.21655
LINC00263	3.97789	3.90543	-0.0265245	0.9866
HIF1AN	12.2103	7.06557	-0.789216	0.44535
FAM178A	7.71148	4.53004	-0.767486	0.50865
SEMA4G	1.62635	1.01781	-0.676169	0.85325
C10orf2	5.04032	5.68912	0.17469	0.88345
LZTS2	31.284	32.6855	0.063225	0.95305
SFXN3	15.4514	20.8404	0.431645	0.6792
KAZALD1	1.73758	1.21568	-0.515316	0.75235
TLX1	0.0194354	8.68498	8.80369	0.20475
BTRC	6.50229	4.22852	-0.620795	0.5679
DPCD	11.3005	15.6886	0.473324	0.71325
HPS6	9.95319	9.29674	-0.098435	0.92965
PPRC1	6.86797	13.1911	0.941609	0.37165
NOLC1	22.6229	41.8557	0.887642	0.4059
ELOVL3	1.4145	4.46301	1.65772	0.29855
GBF1	14.1909	15.678	0.143779	0.8941
NFKB2	13.7154	22.3206	0.702576	0.49385
FBXL15	3.55173	5.25558	0.565326	0.6836
LOC100505761	9.64254	4.60539	-1.06609	0.44955
TMEM180	1.32642	3.52189	1.40881	0.3549
SUFU	6.94685	4.92818	-0.495304	0.64725
TRIM8	48.5803	40.8836	-0.248851	0.81215
SFXN2	5.43823	3.73543	-0.54186	0.6726
C10orf26	26.7629	18.1572	-0.559692	0.59335
AS3MT,C10orf32	17.8368	7.14727	-1.31939	0.23885
