gene	value_1	value_2	log2(fold_change)	p_value
CRY2	19.7187	27.598	0.485	0.64125
MAPK8IP1	7.93529	21.3108	1.42523	0.2187
GYLTL1B	9.27499	75.0191	3.01584	0.0145
CREB3L1	10.2204	22.8121	1.15834	0.3003
DGKZ	19.9697	79.2789	1.98913	0.07645
MDK	126.222	599.789	2.24849	0.0473
ATG13	18.1543	16.5845	-0.13048	0.89935
ZNF408	4.96385	8.75407	0.818495	0.513
C11orf49	28.558	19.5039	-0.550138	0.82375
DDB2	11.3283	2.10558	-2.42763	0.09865
NR1H3	21.4942	53.7309	1.3218	0.4103
MADD	11.2668	9.21724	-0.289672	0.7856
SLC39A13	13.9848	12.592	-0.151352	0.89385
PTPMT1	14.9496	11.5517	-0.371997	0.8832
NDUFS3	98.5986	126.488	0.359361	0.81005
PTPRJ	4.09377	2.63783	-0.634079	0.59175
RTN4RL2	2.71793	0.575689	-2.23915	0.2515
SERPING1	139.396	31.8695	-2.12895	0.06195
CLP1	8.32262	9.47024	0.186362	0.87905
ZDHHC5	25.8117	34.4589	0.416852	0.70555
CTNND1,TMX2	128.463	123.411	-0.057884	0.96555
C11orf31	70.0992	92.3027	0.396974	0.9121
CNTF,ZFP91	13.001	12.0288	-0.112133	0.91695
GLYATL1	1.74295	0.170552	-3.35325	0.1008
FAM111B	0.502582	6.86284	3.77138	0.02395
FAM111A	6.74293	6.22741	-0.114742	0.92025
DTX4	5.10737	25.7938	2.33637	0.06275
STX3	6.87433	10.198	0.568996	0.5869
MS4A2	0.251664	0.102825	-1.2913	0.5077
MS4A4A	1.57205	2.34457	0.576678	0.71875
MS4A7	2.98455	1.89523	-0.655141	0.6419
MS4A1	0.299612	0.579256	0.951105	0.5913
CCDC86	21.6963	24.9674	0.202601	0.8511
ZP1	0.305492	2.19185	2.84294	0.1377
TMEM109	81.0445	58.6337	-0.466984	0.66625
TMEM132A	38.4428	29.771	-0.368803	0.75195
CD6	0.642234	2.03428	1.66335	0.30215
CD5	0.415602	2.03683	2.29305	0.1807
DAK	17.0767	9.41248	-0.859384	0.8487
TMEM138	12.418	43.3744	1.80441	0.76235
TMEM216	15.1207	16.005	0.0820013	0.94615
SDHAF2	26.8474	41.0687	0.613259	0.58135
PPP1R32	1.09367	0.578675	-0.918354	0.60415
LRRC10B	2.25986	1.11907	-1.01393	0.55435
RPLP0P2	0.212092	0.381027	0.845207	0.6411
DAGLA	2.52899	0.673222	-1.90941	0.2109
FEN1	7.20864	25.5173	1.82368	0.1283
FADS2	14.534	165.744	3.51145	0.00395
BEST1	0.199288	0.236362	0.246142	0.0291
INCENP	2.90867	9.82029	1.75541	0.15495
SCGB2A1	16.8871	8.93706	-0.918053	0.56405
SCGB1D2	275.337	10.0598	-4.77452	0.00875
SCGB2A2	433.536	22.5839	-4.26279	0.00425
ASRGL1	1.51227	2.00455	0.406562	0.79475
ROM1	2.10639	2.53233	0.26569	0.9338
METTL12	2.42498	3.33514	0.459775	0.83775
C11orf83	9.41556	35.288	1.90606	0.31675
GNG3	0.493466	0.341538	-0.530908	0.04705
TTC9C	14.5295	25.4114	0.806487	0.50145
POLR2G	99.5281	112.17	0.172509	0.8708
TAF6L	6.90562	13.1427	0.928417	0.4697
TMEM179B	96.9411	86.5368	-0.163796	0.89085
SLC3A2	87.3751	173.271	0.987736	0.36015
LGALS12	23.6069	0.119679	-7.6239	0.2517
RARRES3	85.9812	8.36693	-3.36125	0.05995
RTN3	98.2907	126.15	0.360011	0.73705
C11orf84	6.37134	18.05	1.50233	0.22405
MARK2	19.0134	38.7605	1.02757	0.3405
NAA40	5.69525	6.82737	0.26157	0.82815
COX8A	429.639	923.52	1.10402	0.32075
OTUB1	47.5534	60.5429	0.348411	0.7457
STIP1	47.1856	178.36	1.91838	0.0974
FERMT3	2.58425	4.33324	0.7457	0.76995
NUDT22	29.2116	28.8798	-0.0164789	0.98865
DNAJC4	33.2349	59.9579	0.851253	0.43595
VEGFB	40.3622	49.5219	0.295063	0.7812
FKBP2	142.342	132.27	-0.105874	0.9164
PLCB3	6.21924	10.8326	0.800574	0.4697
GPR137	19.615	19.4563	-0.0117177	0.994
KCNK4	0.0294015	0.587046	4.31951	0.26555
C11orf20	0.369069	3.55458	3.26772	0.15485
ESRRA	18.1166	61.0872	1.75356	0.42345
PRDX5	290.013	410.223	0.500289	0.6524
CCDC88B	0.946914	2.75812	1.54238	0.294
RPS6KA4	8.66097	8.64692	-0.00234156	0.99725
PPP2R5B	6.01029	3.5322	-0.766867	0.5629
ARL2,SNX15	77.6955	107.309	0.465862	0.66275
SAC3D1	8.57228	30.4136	1.82697	0.2139
ZFPL1	27.1995	37.7473	0.472796	0.6687
C11orf2	81.7942	95.1542	0.218269	0.84065
TM7SF2	40.4808	648.775	4.00241	0.0018
MRPL49	37.6736	42.2273	0.164621	0.9659
SPDYC	0.0562147	1.08875	4.27559	0.26675
CAPN1	95.8904	118.948	0.310872	0.7821
SLC22A20	0.259882	0.106626	-1.28529	0.54985
POLA2	4.94489	12.6207	1.35179	0.2756
CDC42EP2	8.85039	1.84558	-2.26166	0.1403
DPF2	28.6114	25.9351	-0.141683	0.89145
TIGD3	0.257625	0.340298	0.401529	0.8407
FRMD8	15.6599	38.3988	1.29399	0.24025
NEAT1	77.4496	93.7575	0.275676	0.80335
MALAT1	15.6286	15.5504	-0.00723626	0.99375
SCYL1	27.1174	29.773	0.134784	0.9411
SSSCA1	31.1262	66.2163	1.08906	0.3694
FAM89B	51.0179	110.96	1.12097	0.29955
EHBP1L1	6.45994	7.21201	0.158881	0.8818
PCNXL3	11.108	15.2527	0.45746	0.663
SIPA1	9.38244	41.306	2.13832	0.0604
KAT5	14.7577	11.77	-0.326349	0.8655
OVOL1	4.14067	27.2475	2.71819	0.03715
SNX32	0.728434	1.71464	1.23504	0.4868
MUS81	9.52824	11.5738	0.280584	0.87545
CTSW	0.167423	0.917569	2.45432	0.36085
CCDC85B	25.4626	73.735	1.53397	0.1937
DRAP1	77.2431	165.425	1.0987	0.3076
SART1	21.402	27.2298	0.347441	0.74235
BANF1	145.797	193.001	0.404647	0.73885
CST6	5.09819	205.179	5.33075	0.00605
SF3B2	74.7334	85.843	0.199947	0.85725
PACS1	22.6724	6.55903	-1.78938	0.1183
KLC2	10.5439	6.28542	-0.746335	0.52645
RAB1B	167.552	171.654	0.034887	0.9771
CNIH2	0.112185	9.48105	6.40109	0.12505
PELI3	4.97564	10.9103	1.13274	0.3543
DPP3	17.3708	25.2013	0.536831	0.61685
BBS1	13.7364	3.69815	-1.89313	0.12695
CCS	24.6992	37.754	0.612165	0.5972
RBM14,RBM14-RBM4,RBM4	102.894	134.198	0.383201	0.7624
C11orf80,RCE1	10.3203	15.2547	0.563764	0.63535
LRFN4	6.04806	6.97943	0.206635	0.94335
C11orf86	0.0177506	2.64108	7.21712	0.251
SYT12	11.1047	11.1172	0.001628	0.9986
RHOD	37.8431	42.0983	0.153733	0.89265
KDM2A	21.658	37.977	0.810223	0.4602
ADRBK1	20.6908	41.9336	1.01912	0.34725
ANKRD13D	9.50437	16.6207	0.806317	0.4786
SSH3	16.1401	8.2805	-0.962861	0.4058
LOC100130987	1.66501	1.06641	-0.642759	0.5718
RAD9A	3.57948	7.8153	1.12655	0.8283
TBC1D10C	1.20821	2.8512	1.2387	0.43785
CARNS1	0.428468	10.2213	4.57624	0.01255
RPS6KB2	18.5177	69.3735	1.90548	0.0945
CABP4	1.09846	0.104378	-3.3956	0.08495
AIP	47.6288	40.1869	-0.245109	0.8143
GSTP1	670.506	785.637	0.228612	0.84425
NDUFV1	99.4411	142.465	0.518696	0.634
ALDH3B1	3.99748	3.3448	-0.25717	0.8524
NDUFS8	123.228	161.688	0.391885	0.701
TCIRG1	10.7093	32.3401	1.59446	0.16315
LRP5	19.0476	18.9974	-0.00381065	0.99675
PPP6R3	15.888	15.7078	-0.0164541	0.98695
GAL	1.76082	145.468	6.36831	0.0075
IGHMBP2	3.82013	5.21069	0.447852	0.71435
TPCN2	2.90386	3.44268	0.245561	0.8498
MYEOV	3.19943	0.0721249	-5.47117	0.10565
CCND1	44.3373	12.5651	-1.8191	0.10445
ANO1	56.662	6.03813	-3.23021	0.00805
FADD	20.2712	24.442	0.269925	0.81235
PPFIA1	8.6581	10.3417	0.256349	0.80805
CTTN	63.3759	76.1406	0.264731	0.8049
NADSYN1	20.4707	26.1541	0.353481	0.74525
KRTAP5-9	0.308435	0.287027	-0.10378	0.94965
FAM86C1	2.57989	3.64963	0.50044	0.7237
RNF121	11.2463	11.2189	-0.00351495	0.99715
IL18BP	3.72735	3.53395	-0.0768695	0.3779
LRTOMT	6.00113	6.3682	0.0856518	0.7358
FOLR1	14.7299	0.211494	-6.12198	0.03
FOLR2	3.3209	3.3002	-0.00901904	0.99505
INPPL1	15.5534	15.9733	0.0384335	0.97015
ATG16L2	2.27725	6.57751	1.53025	0.297
P2RY2	2.09049	4.79351	1.19724	0.39905
P2RY6	0.89397	3.99103	2.15846	0.20035
ARHGEF17	7.29203	3.23524	-1.17245	0.3029
RELT	0.761003	3.25295	2.09578	0.17985
PLEKHB1	9.86496	3.0677	-1.68515	0.22045
MRPL48	24.3036	23.8461	-0.027414	0.98285
PAAF1	16.7778	5.90645	-1.50619	0.2394
DNAJB13	0.0558505	0.258319	2.20951	0.3476
PPME1	26.7933	105.013	1.97062	0.0814
POLD3	4.51011	15.0159	1.73526	0.1436
RNF169	1.91416	3.72375	0.960048	0.64415
SPCS2	13.3324	32.5669	1.28847	0.2524
NEU3	1.28111	2.48546	0.956116	0.5399
SLCO2B1	3.52241	5.55564	0.657391	0.59105
LOC100507050	0.057504	0.945069	4.03868	0.15155
RPS3	2387.33	3451.73	0.53192	0.6835
SERPINH1	67.7988	340.931	2.33015	0.04835
MOGAT2	0.922173	11.4741	3.6372	0.05625
DGAT2	33.2155	1178.39	5.14881	0.00045
UVRAG	6.52304	11.6337	0.834696	0.4479
C11orf30	2.16636	4.09658	0.919151	0.44875
TSKU	19.1335	154.2	3.01062	0.012
ACER3	2.41766	10.7823	2.15698	0.0978
CAPN5	3.21925	3.70896	0.20429	0.86925
MYO7A	0.406839	3.99825	3.29684	0.0316
AQP11	0.936113	4.14044	2.14503	0.19705
C11orf67	54.1644	179.496	1.72854	0.1432
THRSP	43.9934	236.475	2.42633	0.3371
USP35	1.56154	2.92817	0.907026	0.52425
C11orf82	0.458884	4.37936	3.25452	0.0536
LOC100506233	3.18996	48.3197	3.921	0.0285
PCF11	6.3435	8.68857	0.453839	0.6802
ANKRD42	2.08582	3.38213	0.69732	0.62825
TMEM126B	21.5685	46.742	1.11579	0.3361
TMEM126A	22.2072	77.9412	1.81136	0.1377
EED	8.56435	20.0944	1.23038	0.30085
C11orf73	28.9138	69.0261	1.25538	0.2639
CCDC81	0.0469142	0.83948	4.1614	0.11015
PRSS23	50.5893	12.2898	-2.04137	0.07145
LOC100506368	0.697052	0.0982799	-2.8263	0.25235
TMEM135	4.12691	6.13903	0.572948	0.60085
NAALAD2	0.715682	0.197701	-1.856	0.32365
FAT3	0.118451	0.309575	1.386	0.3895
CCDC67	0.0239385	1.04554	5.44877	0.1726
KIAA1731	1.13596	6.68564	2.55715	0.0458
SCARNA9	0.534681	0.82885	0.632432	0.1583
C11orf54	13.585	28.0496	1.04596	0.34465
MED17	9.04977	35.7434	1.98172	0.08645
HEPHL1	0.0771627	0.4732	2.61647	0.17765
PANX1	4.5631	15.7023	1.78289	0.1551
ANKRD49	6.5239	9.98394	0.613875	0.63115
FUT4	1.42683	1.028	-0.472973	0.7497
PIWIL4	0.760809	0.423939	-0.843676	0.636
AMOTL1	8.29133	12.8804	0.635497	0.54745
KDM4D	0.369222	0.879632	1.25241	0.48145
KDM4DL	0.0358245	0.280815	2.9706	0.2544
SRSF8	23.5077	37.0313	0.655611	0.5389
ENDOD1	13.4816	56.0062	2.0546	0.0733
CEP57	11.6879	20.2942	0.796053	0.4577
JRKL	3.0641	4.6603	0.604962	0.63605
ARHGAP42	0.991653	1.27507	0.362666	0.8095
TMEM133	2.28354	1.6041	-0.509509	0.75615
KIAA1377	1.57975	0.257014	-2.61978	0.10055
C11orf70	2.49068	3.09285	0.312397	0.86675
YAP1	21.3053	31.2145	0.551007	0.60335
BIRC3	1.91011	2.52326	0.401628	0.7565
BIRC2	14.7517	15.5236	0.073579	0.9444
DYNC2H1	1.56995	0.748812	-1.06805	0.38515
GRIA4	4.98277	0.016255	-8.25993	0.0387
AASDHPPT	14.0548	23.8791	0.764687	0.51795
RAB39A	0.0480634	0.804665	4.06538	0.19435
CUL5	5.04315	9.81664	0.960905	0.39015
ACAT1	35.978	86.6584	1.26823	0.2517
ATM	1.69965	2.15276	0.340949	0.76405
DDX10	9.59161	21.4097	1.15842	0.29295
ZC3H12C	0.498473	0.882949	0.824815	0.5809
FDX1	6.27056	14.2969	1.18904	0.32045
C11orf53	0.583475	8.54055	3.87158	0.0538
C11orf93	1.83318	1.32877	-0.464258	0.871
LAYN	6.94533	1.5576	-2.15671	0.15995
SIK2	7.69663	11.2134	0.542927	0.74095
C11orf1	40.2153	40.1774	-0.00136053	0.99885
C11orf52,HSPB2	54.618	35.8856	-0.605972	0.5727
DIXDC1	7.45432	1.10003	-2.76054	0.0458
DLAT	7.77678	33.0443	2.08715	0.06805
C11orf57	10.8747	20.5673	0.91938	0.58845
SDHD	85.8293	145.588	0.762352	0.48645
BCO2	0.571912	0.145921	-1.97061	0.25475
PTS	15.4401	28.3261	0.875447	0.4909
NCAM1	1.17381	0.217289	-2.43351	0.1362
TTC12	9.05687	8.2193	-0.139997	0.90525
ANKK1	0.512363	1.02841	1.00517	0.56845
ZBTB16	7.59785	0.148897	-5.6732	0.03455
NNMT	54.4053	12.6207	-2.10796	0.08
RBM7	12.8668	7.53975	-0.771063	0.5411
REXO2	37.7407	43.6687	0.210479	0.8467
PAFAH1B2	35.7663	21.2459	-0.751415	0.48265
SIDT2	21.9513	16.5355	-0.408736	0.87135
TAGLN	1105.77	74.0377	-3.90065	0.01375
RNF214	6.1008	4.37223	-0.48063	0.79705
BACE1-AS	1.31372	1.43525	0.127647	0.57745
CEP164	4.24516	3.80679	-0.157243	0.89485
IL10RA	1.36956	3.82825	1.48297	0.2813
TMPRSS4	2.13335	0.131358	-4.02155	0.02895
CD3E	7.6025	10.3453	0.444436	0.7341
CD3G	0.375242	0.781197	1.05786	0.57545
UBE4A	7.97202	12.3616	0.632844	0.8052
ATP5L	208.255	173.346	-0.2647	0.8334
MLL	4.09108	2.67861	-0.610997	0.56955
TTC36	9.76344	1.58103	-2.62653	0.1609
TMEM25	33.2627	11.5069	-1.53141	0.31865
ARCN1	41.9532	37.2846	-0.170199	0.8755
PHLDB1	18.1002	5.12649	-1.81996	0.1185
CXCR5	0.0743268	0.26943	1.85795	0.2162
UPK2	0.417526	2.35622	2.49654	0.2241
CCDC84	3.78269	2.23784	-0.757305	0.15555
TRAPPC4	51.2994	29.1983	-0.813058	0.4587
VPS11	18.2448	9.37346	-0.960829	0.3794
HMBS	13.3876	12.5486	-0.0933771	0.9406
C2CD2L	4.88591	6.61991	0.438185	0.72215
HINFP	6.02057	4.77978	-0.332958	0.8014
NLRX1	7.10559	8.82993	0.313447	0.7876
CBL	2.72534	2.70276	-0.0120033	0.98995
RNF26	18.504	16.9524	-0.126353	0.90815
LOC100499227	0.385202	0.8098	1.07195	0.37295
OAF	19.5991	11.7374	-0.739676	0.53195
POU2F3	1.18679	5.26307	2.14884	0.14045
TMEM136	3.01023	0.819344	-1.87733	0.21245
ARHGEF12	15.2398	8.0206	-0.926062	0.38935
TBCEL	2.88396	3.22913	0.163095	0.89905
SC5DL	12.7724	17.2566	0.434113	0.68705
SORL1	8.71676	1.03176	-3.07868	0.0188
UBASH3B	0.688128	1.33627	0.957467	0.52775
CRTAM	0.179597	0.282863	0.655341	0.7282
C11orf63	2.68171	2.37778	-0.173535	0.8971
GRAMD1B	0.526733	0.311759	-0.75664	0.67625
VWA5A	27.8565	0.799855	-5.12213	0.006
TBRG1	5.1237	1.9025	-1.42929	0.515
SPA17	12.0411	4.85668	-1.30992	0.712
NRGN	2.57511	2.65807	0.0457469	0.9787
ROBO3	2.02264	0.0874787	-4.53117	0.03935
CCDC15	0.51103	0.0515842	-3.30841	0.136
SLC37A2	1.05043	1.86486	0.828092	0.57875
PKNOX2	0.328415	0.0198804	-4.0461	0.18575
EI24	92.1918	80.4361	-0.196795	0.8548
STT3A	81.6463	61.3548	-0.412213	0.7037
CHEK1	2.01295	5.11726	1.34606	0.3288
HYLS1	4.07125	4.83425	0.24782	0.9034
DDX25	0.287037	0.117307	-1.29095	0.53955
FAM118B	6.18824	3.76526	-0.716779	0.8704
FOXRED1	11.8533	9.65597	-0.295798	0.8018
TIRAP	2.89146	3.91575	0.437492	0.76775
DCPS	13.7029	14.0483	0.0359107	0.9774
ST3GAL4	11.7805	6.964	-0.758409	0.5345
FLI1	3.82651	1.88166	-1.02402	0.4439
KCNJ5	0.57631	0.6696	0.216454	0.916
BARX2	16.2819	87.0851	2.41916	0.0409
TMEM45B	23.4618	0.892218	-4.71678	0.0114
APLP2	201.073	59.2134	-1.76372	0.1268
ST14	61.0786	60.6113	-0.0110799	0.9915
ADAMTS15	8.60272	0.300899	-4.83744	0.01295
NTM	1.97678	1.66485	-0.247764	0.86255
JAM3	17.0393	2.28189	-2.90056	0.03085
VPS26B	23.6791	24.449	0.0461619	0.96395
ACAD8	15.9848	12.9824	-0.30014	0.79575
GLB1L3	0.285796	0.019822	-3.84981	0.23945
GLB1L2	7.98858	6.80476	-0.231393	0.84295
BET1L	28.6355	34.5166	0.269484	0.80135
SIRT3	13.6725	5.09803	-1.42326	0.6354
IFITM3	306.061	105.617	-1.53498	0.16875
SIGIRR	24.6302	53.1348	1.10923	0.3114
ANO9	4.18851	4.37857	0.0640243	0.9639
RNH1	88.014	81.0342	-0.119202	0.91405
HRAS	26.4445	73.6123	1.47698	0.1895
C11orf35	1.28126	1.5772	0.299805	0.91075
MIR210HG	0.565314	5.07706	3.16687	0.06435
LOC143666	0.755158	3.64663	2.27171	0.182
IRF7	5.58499	12.7113	1.18649	0.35235
SCT	0.719252	1.55944	1.11646	0.6021
DEAF1	18.2242	15.6385	-0.220755	0.8655
PDDC1	9.27136	13.262	0.516451	0.63655
SLC25A22	6.37713	17.8327	1.48355	0.2152
PIDD	3.236	6.86299	1.08463	0.41735
POLR2L	138.266	239.648	0.793468	0.47005
CHID1	31.2236	32.8399	0.0728117	0.94735
MUC6	11.1936	0.113454	-6.62442	0.008
TOLLIP	23.3143	46.9382	1.00955	0.34995
MOB2	23.8611	33.3756	0.484131	0.81235
DUSP8	9.48778	2.40591	-1.97949	0.5019
KRTAP5-2	0.80845	0.535548	-0.594142	0.03205
IFITM10	3.46504	23.7251	2.77547	0.665
CTSD	373.123	995.806	1.41622	0.2716
MRPL23-AS1	0.199437	0.267727	0.424829	0.8283
H19,MIR675	24.6141	188.595	2.93774	0.0115
IGF2,INS,INS-IGF2	28.4013	0	0	1
MIR483	0	0	0	1
TH	0.0810712	6.17998	6.25227	0.0742
ASCL2	0.56575	7.94162	3.8112	0.05225
CDKN1C	58.9182	47.4845	-0.311257	0.7735
SLC22A18AS	0.356749	0.099156	-1.84714	0.517
PHLDA2	11.0291	8.34237	-0.402786	0.80475
NAP1L4	60.7953	65.5764	0.109218	0.91735
CARS	14.8872	25.7154	0.788566	0.4735
OSBPL5	12.4174	9.18499	-0.435017	0.6847
MRGPRE	0.320472	0.238176	-0.428173	0.838
ZNF195	6.34535	8.35361	0.3967	0.73285
ART5	0.645791	8.30871	3.68549	0.0479
CHRNA10	0.198517	0.627279	1.65984	0.41515
NUP98	12.5774	23.7969	0.919939	0.49465
RHOG	38.1794	63.2621	0.728548	0.50665
TRIM21	9.0558	3.60719	-1.32797	0.3133
TRIM68	5.24095	2.03313	-1.36613	0.3188
HBB	42.2703	1.1285	-5.22716	0.02075
TRIM5	8.5534	0.759424	-3.49352	0.0648
FAM160A2	8.7304	9.15845	0.0690563	0.94915
PRKCDBP	13.3955	13.504	0.0116373	0.9936
APBB1	12.53	2.63287	-2.25068	0.09945
HPX	10.7709	0.33757	-4.99581	0.02405
TRIM3	8.03885	4.51208	-0.833196	0.5056
ARFIP2	30.788	11.4184	-1.431	0.2958
RRP8	7.96689	8.94702	0.167391	0.89545
TAF10	86.6335	176.195	1.02418	0.57495
TPP1	43.2908	49.6914	0.198934	0.85785
DCHS1	3.03513	1.16861	-1.37697	0.26945
MRPL17	20.5647	30.9635	0.590398	0.5838
ZNF214	1.31435	0.0798959	-4.04009	0.0887
CYB5R2	10.88	19.0695	0.809585	0.5055
OVCH2	0.571541	0.0271469	-4.396	0.2231
RIC3	1.87202	0.454743	-2.04147	0.3092
LMO1	0.0948706	0.521202	2.45781	0.3238
TRIM66	1.69626	0.405796	-2.06353	0.16285
ST5	31.7292	5.13053	-2.62863	0.0343
TMEM9B	44.4565	32.0517	-0.471995	0.65865
NRIP3	2.34798	0.54263	-2.11338	0.19055
SCUBE2	29.1675	1.00531	-4.85865	0.004
DENND5A	9.19852	3.24821	-1.50176	0.19375
TMEM41B	6.03137	13.2383	1.13416	0.35035
LOC644656	0.463277	0.981738	1.08346	0.57915
LOC440028	0.097117	0.240047	1.30552	0.40825
SBF2	3.96071	3.85391	-0.0394362	0.9731
MTRNR2L8	105.062	185.997	0.824035	0.4565
RNF141	16.568	8.16076	-1.02163	0.3563
LYVE1	1.01677	0.25634	-1.98786	0.6548
MRVI1	2.09172	1.50344	-0.476429	0.72745
EIF4G2	154.99	227.122	0.551294	0.63775
ZBED5	15.5496	10.7271	-0.535619	0.6326
GALNTL4	2.62751	7.38752	1.4914	0.31925
CSNK2A1P	0.990482	4.15428	2.0684	0.50415
DKK3	46.858	3.11859	-3.90933	0.0057
LOC100506305	1.40966	19.8091	3.81274	0.02455
BTBD10	9.26677	11.6028	0.324338	0.78925
RRAS2	10.2231	11.0706	0.114895	0.92155
COPB1	39.1646	39.3277	0.00599562	0.99475
PSMA1	108.506	176.775	0.704149	0.51545
CYP2R1	5.25632	13.7064	1.38273	0.3042
PLEKHA7	3.59214	2.5289	-0.506331	0.68185
RPS13	2634.16	2846.8	0.112001	0.92675
PIK3C2A	3.18693	4.53654	0.509426	0.65225
KCNJ11	15.3143	1.24157	-3.62463	0.02185
ABCC8	9.24096	0.213341	-5.43681	0.0132
USH1C	0.412882	0.170639	-1.27479	0.4965
SERGEF	22.9767	18.6406	-0.301726	0.79745
SAAL1	7.28966	8.43713	0.210901	0.8723
SAA2,SAA2-SAA4,SAA4	6.32978	0.33979	-4.21944	0.08005
HPS5	5.80607	4.86119	-0.256255	0.8276
TSG101	46.1422	51.2612	0.15178	0.88495
UEVLD	4.94801	5.09864	0.0432626	0.9757
SPTY2D1	6.38402	6.25253	-0.0300236	0.97595
IGSF22	0.559662	0.252294	-1.14945	0.775
E2F8	0.0883942	1.43683	4.02279	0.0514
LOC100126784	1.98856	0.0386116	-5.68655	0.26485
FANCF	8.71513	9.26679	0.0885475	0.9393
SVIP	11.5437	13.1754	0.19075	0.88425
MUC15	1.27566	97.5519	6.25686	0.002
CCDC34	13.8251	17.4241	0.333797	0.7678
LGR4	8.17594	14.2697	0.803495	0.46505
LIN7C	7.09704	3.76941	-0.912878	0.44905
KIF18A	0.405277	5.45283	3.75003	0.03155
MPPED2	2.23786	0.136154	-4.0388	0.05725
IMMP1L	11.5759	7.0487	-0.715692	0.7345
PAX6	0.293235	0.287731	-0.0273331	0.98635
CCDC73	1.44335	1.70462	0.24003	0.90345
CSTF3	21.2269	28.9745	0.448896	0.75965
C11orf91	0.420739	0.428514	0.0264176	0.9522
CD59	146.971	44.0089	-1.73966	0.1396
FBXO3	16.9126	10.0925	-0.744812	0.5166
LMO2	9.74376	15.0437	0.626606	0.61125
ABTB2	1.13142	5.90568	2.38397	0.09385
ELF5	13.182	6.52842	-1.01377	0.3921
APIP	21.1642	17.2493	-0.295088	0.86845
SLC1A2	0.447127	0.519951	0.217691	0.88155
PAMR1	13.7139	0.719796	-4.25191	0.01505
COMMD9	17.382	14.4616	-0.265372	0.8056
TRAF6	2.92639	2.66573	-0.134589	0.90895
LRRC4C	0.263453	0.0699586	-1.91297	0.3445
ALX4	4.14505	1.34522	-1.62355	0.226
TP53I11	38.8489	38.7045	-0.00537169	0.99655
SYT13	0.394984	1.09662	1.4732	0.36605
CHST1	1.23983	2.16816	0.806324	0.60075
PEX16	17.9395	70.2311	1.96897	0.0872
PHF21A	4.93368	6.03129	0.289802	0.7882
AMBRA1	9.55035	8.14521	-0.229602	0.8324
HARBI1	1.92948	4.12356	1.09568	0.49625
ARHGAP1	44.0718	48.8825	0.14946	0.88695
CKAP5	9.77415	28.7542	1.55673	0.15745
LRP4	1.45072	0.533193	-1.44404	0.31
ARFGAP2	41.2738	50.4753	0.290354	0.81275
PACSIN3	18.7601	50.7522	1.4358	0.19755
ACP2	22.4817	32.164	0.516696	0.751
SPI1	5.36425	14.1482	1.39917	0.31065
PSMC3	67.4958	114.659	0.764475	0.4848
RAPSN	0.094493	0.425877	2.17216	0.32125
CELF1	17.1855	27.0679	0.655388	0.55815
KBTBD4	15.413	14.4709	-0.0909896	0.96895
C1QTNF4	1.84391	0.299229	-2.62345	0.2413
MTCH2	43.5675	86.2553	0.985362	0.3678
FNBP4	7.31334	9.82582	0.426048	0.6958
NUP160	6.30849	9.68239	0.618067	0.5765
FOLH1	1.63019	0.440113	-1.8891	0.25845
APLNR	6.46938	6.42149	-0.010719	0.9923
TNKS1BP1	44.712	77.1765	0.7875	0.49045
SSRP1	72.1268	93.5244	0.374807	0.73435
PRG2	0.629094	0.148536	-2.08246	0.3578
SLC43A3	19.1796	5.45397	-1.81419	0.136
SLC43A1	7.7908	1.12912	-2.78657	0.0793
TIMM10	40.2576	68.6827	0.770685	0.50735
UBE2L6	53.0612	21.4568	-1.30623	0.2432
YPEL4	0.940033	0.174193	-2.43202	0.23745
MED19	9.20313	10.4386	0.181731	0.8864
LPXN	3.93562	5.88857	0.581327	0.6667
GLYATL2	6.96632	0.607664	-3.51905	0.05785
MPEG1	2.33727	1.77995	-0.392983	0.89215
OSBP	18.1559	23.8367	0.392742	0.7096
PATL1	8.18568	16.2455	0.988862	0.3657
MRPL16	33.8312	43.8203	0.373246	0.7307
TCN1	3.18354	0.278599	-3.51437	0.0811
MS4A6A	11.549	9.45756	-0.288225	0.80905
PTGDR2	1.62863	0.951288	-0.775709	0.8403
PRPF19	90.6828	84.7151	-0.0982104	0.9271
SLC15A3	6.78733	14.1155	1.05636	0.76705
VPS37C	15.3778	16.0164	0.0586973	0.95745
VWCE	0.229056	0.499262	1.1241	0.54215
DDB1	84.9312	126.953	0.579926	0.67865
CYBASC3	24.9298	64.1461	1.36349	0.72125
CPSF7	21.1596	25.4927	0.26877	0.80395
SYT7	21.6341	13.8146	-0.647112	0.5464
C11orf10	281.088	416.48	0.567224	0.58755
FADS1	4.68832	7.0488	0.588308	0.61085
FADS3	9.85433	32.7931	1.73456	0.1548
RAB3IL1	5.72112	1.9363	-1.56299	0.28905
FTH1	1664.61	1617.32	-0.041578	0.97305
AHNAK	76.651	43.1665	-0.828393	0.53045
EEF1G	3142.82	3311.02	0.0752144	0.953
TUT1	10.6293	13.5011	0.345027	0.76195
MTA2	30.7806	48.7106	0.662215	0.5397
EML3	16.5917	16.5073	-0.00735496	0.9943
B3GAT3	23.3414	24.2523	0.0552341	0.96205
GANAB	128.026	115.318	-0.150816	0.8964
INTS5	15.2515	14.7999	-0.0433658	0.96885
C11orf48	20.5642	50.3654	1.2923	0.39275
UBXN1	113.664	88.3165	-0.364017	0.7419
